cohort_name,modality,device,task,feature_set,model,seed,metric,ci_low,ci_high,n_bootstrap
eeg_1back_native,eeg,,1back,signal_qc,hist_gradient_boosting,20260707,auprc,0.2711264085151787,0.3541733433071015,1000
eeg_1back_native,eeg,,1back,signal_qc,hist_gradient_boosting,20260707,balanced_accuracy,0.4903358116829468,0.5374872857393169,1000
eeg_1back_native,eeg,,1back,signal_qc,hist_gradient_boosting,20260707,macro_f1,0.34975707467132167,0.40396012329658393,1000
eeg_1back_native,eeg,,1back,signal_qc,hist_gradient_boosting,20260707,sensitivity,0.7869172764364716,0.8645652481391771,1000
eeg_1back_native,eeg,,1back,signal_qc,hist_gradient_boosting,20260707,specificity,0.17294823459578113,0.22850211979595292,1000
eeg_1back_native,eeg,,1back,signal_qc,hist_gradient_boosting,20260707,accuracy,0.35701906412478335,0.4098786828422877,1000
eeg_1back_native,eeg,,1back,signal_qc,hist_gradient_boosting,20260707,brier_score,0.24440258337717768,0.2492232201863057,1000
eeg_1back_native,eeg,,1back,signal_qc,hist_gradient_boosting,20260707,ece,0.17306279168402566,0.22307411187626464,1000
eeg_1back_native,eeg,,1back,signal_qc,hist_gradient_boosting,20260707,positive_prediction_rate,0.7833622183708839,0.82842287694974,1000
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,auroc,0.4506183782901906,0.5255840364721047,1000
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,auprc,0.2585892984416849,0.33082220060913564,1000
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,balanced_accuracy,0.47272809322624565,0.5385956614055889,1000
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,macro_f1,0.4617236085678158,0.5239506815888245,1000
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,sensitivity,0.39273590281672305,0.5,1000
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,specificity,0.5294044755448648,0.5985547600790396,1000
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,accuracy,0.49913344887348354,0.5606585788561526,1000
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,brier_score,0.2637565588589206,0.28471955895961387,1000
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,ece,0.19117232225133832,0.2465436278722615,1000
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,positive_prediction_rate,0.4115901213171577,0.4662045060658579,1000
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,auroc,0.4756926575052226,0.5473343893099167,1000
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,auprc,0.2806877144259102,0.3620242243381087,1000
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,balanced_accuracy,0.47820368685191594,0.5410041283302005,1000
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,macro_f1,0.4737518613536353,0.5320465779741009,1000
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,sensitivity,0.36226900797810907,0.46647351601528064,1000
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,specificity,0.5745602523544046,0.6382812013694367,1000
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,accuracy,0.5207972270363952,0.5780112651646447,1000
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,brier_score,0.2119266552811991,0.22703116972017942,1000
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,ece,0.07321897339426352,0.12116076613535269,1000
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,positive_prediction_rate,0.37261698440207974,0.4280979202772963,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,hist_gradient_boosting,20260707,auroc,0.4990038897329195,0.5717942335463234,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,hist_gradient_boosting,20260707,auprc,0.27643061932506013,0.36060007521038545,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,hist_gradient_boosting,20260707,balanced_accuracy,0.4980797541628222,0.5596977815960879,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,hist_gradient_boosting,20260707,macro_f1,0.4854322242546239,0.540696805828148,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,hist_gradient_boosting,20260707,sensitivity,0.42499822946175636,0.5339832621082621,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,hist_gradient_boosting,20260707,specificity,0.5450929524184994,0.6086983097693207,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,hist_gradient_boosting,20260707,accuracy,0.5233752166377816,0.5754116117850954,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,hist_gradient_boosting,20260707,brier_score,0.243160091960761,0.247745870840932,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,hist_gradient_boosting,20260707,ece,0.1704175182042567,0.22277261521528732,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,hist_gradient_boosting,20260707,positive_prediction_rate,0.4115901213171577,0.46880415944540726,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,logistic_regression,20260707,auroc,0.4921853321355824,0.5669785639363284,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,logistic_regression,20260707,auprc,0.28261312526367577,0.36431860486088274,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,logistic_regression,20260707,balanced_accuracy,0.4857458995740173,0.5468752755441341,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,logistic_regression,20260707,macro_f1,0.48547840319237756,0.5442766941329213,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,logistic_regression,20260707,sensitivity,0.29699523909333175,0.4005392537893509,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,logistic_regression,20260707,specificity,0.6515105657054809,0.7160501581983993,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,logistic_regression,20260707,accuracy,0.5571923743500866,0.6143847487001733,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,logistic_regression,20260707,brier_score,0.25061932312872054,0.27128583544551665,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,logistic_regression,20260707,ece,0.16703431032623478,0.2197110417932337,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,logistic_regression,20260707,positive_prediction_rate,0.29809358752166376,0.3535528596187175,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,random_forest,20260707,auroc,0.48807141612724914,0.5613036697075448,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,random_forest,20260707,auprc,0.2816788128725609,0.3705506533138689,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,random_forest,20260707,balanced_accuracy,0.48507790363924697,0.5470772096986609,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,random_forest,20260707,macro_f1,0.4471929957066021,0.5054890964640304,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,random_forest,20260707,sensitivity,0.5275322641273024,0.6344440830858503,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,random_forest,20260707,specificity,0.4152858145309295,0.48347814484231993,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,random_forest,20260707,accuracy,0.4592720970537262,0.5164644714038128,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,random_forest,20260707,brier_score,0.2085799212363861,0.2247268097444134,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,random_forest,20260707,ece,0.05626499017800216,0.10472193620601626,1000
eeg_1back_native,eeg,,1back,signal_qc_demographics,random_forest,20260707,positive_prediction_rate,0.5303292894280762,0.587521663778163,1000
eeg_oddball_native,eeg,,oddball,demographics,hist_gradient_boosting,20260707,auroc,0.5733343244085958,0.6274315910726239,1000
eeg_oddball_native,eeg,,oddball,demographics,hist_gradient_boosting,20260707,auprc,0.37880879045668786,0.4505507800422888,1000
eeg_oddball_native,eeg,,oddball,demographics,hist_gradient_boosting,20260707,balanced_accuracy,0.5526345344826381,0.5990442537653505,1000
eeg_oddball_native,eeg,,oddball,demographics,hist_gradient_boosting,20260707,macro_f1,0.5350004782869116,0.5788879482058925,1000
eeg_oddball_native,eeg,,oddball,demographics,hist_gradient_boosting,20260707,sensitivity,0.551974247027936,0.6284813915304098,1000
eeg_oddball_native,eeg,,oddball,demographics,hist_gradient_boosting,20260707,specificity,0.5345315794965293,0.5878206234593221,1000
eeg_oddball_native,eeg,,oddball,demographics,hist_gradient_boosting,20260707,accuracy,0.5500821018062397,0.5927750410509032,1000
eeg_oddball_native,eeg,,oddball,demographics,hist_gradient_boosting,20260707,brier_score,0.24223848711611853,0.24601726106927438,1000
eeg_oddball_native,eeg,,oddball,demographics,hist_gradient_boosting,20260707,ece,0.14083365416733032,0.18371797840886614,1000
eeg_oddball_native,eeg,,oddball,demographics,hist_gradient_boosting,20260707,positive_prediction_rate,0.4685139573070608,0.5134099616858238,1000
eeg_oddball_native,eeg,,oddball,demographics,logistic_regression,20260707,auroc,0.5779415962660513,0.6273100502853691,1000
eeg_oddball_native,eeg,,oddball,demographics,logistic_regression,20260707,auprc,0.3869126925291195,0.46147058324942225,1000
eeg_oddball_native,eeg,,oddball,demographics,logistic_regression,20260707,balanced_accuracy,0.5633178122343662,0.6091251305445845,1000
eeg_oddball_native,eeg,,oddball,demographics,logistic_regression,20260707,macro_f1,0.5428137860808683,0.5859370226640993,1000
eeg_oddball_native,eeg,,oddball,demographics,logistic_regression,20260707,sensitivity,0.5826322258709571,0.6575710374654572,1000
eeg_oddball_native,eeg,,oddball,demographics,logistic_regression,20260707,specificity,0.5261766605489573,0.5820688792804114,1000
eeg_oddball_native,eeg,,oddball,demographics,logistic_regression,20260707,accuracy,0.5539135194307608,0.5977011494252874,1000
eeg_oddball_native,eeg,,oddball,demographics,logistic_regression,20260707,brier_score,0.23793722080231533,0.24557149928207692,1000
eeg_oddball_native,eeg,,oddball,demographics,logistic_regression,20260707,ece,0.13964603645885967,0.1834031573324939,1000
eeg_oddball_native,eeg,,oddball,demographics,logistic_regression,20260707,positive_prediction_rate,0.48165024630541875,0.5270935960591133,1000
eeg_oddball_native,eeg,,oddball,demographics,random_forest,20260707,auroc,0.5676122899553502,0.6224891981689927,1000
eeg_oddball_native,eeg,,oddball,demographics,random_forest,20260707,auprc,0.3759526907856305,0.44885229427018153,1000
eeg_oddball_native,eeg,,oddball,demographics,random_forest,20260707,balanced_accuracy,0.5442599092522863,0.5889623500457559,1000
eeg_oddball_native,eeg,,oddball,demographics,random_forest,20260707,macro_f1,0.5440029731410402,0.5888551815266002,1000
eeg_oddball_native,eeg,,oddball,demographics,random_forest,20260707,sensitivity,0.3855122167622168,0.4636803590951613,1000
eeg_oddball_native,eeg,,oddball,demographics,random_forest,20260707,specificity,0.6839854775274992,0.7346064691252244,1000
eeg_oddball_native,eeg,,oddball,demographics,random_forest,20260707,accuracy,0.5916666666666667,0.6343732895457034,1000
eeg_oddball_native,eeg,,oddball,demographics,random_forest,20260707,brier_score,0.2376065427641863,0.24662685746045793,1000
eeg_oddball_native,eeg,,oddball,demographics,random_forest,20260707,ece,0.13291143234394,0.17675167360791588,1000
eeg_oddball_native,eeg,,oddball,demographics,random_forest,20260707,positive_prediction_rate,0.31308155446086483,0.35741652983032296,1000
eeg_oddball_native,eeg,,oddball,no_information,no_information_prior,20260707,auroc,0.45992200125885896,0.5154229017113814,1000
eeg_oddball_native,eeg,,oddball,no_information,no_information_prior,20260707,auprc,0.3014847687746877,0.3554329528480937,1000
eeg_oddball_native,eeg,,oddball,no_information,no_information_prior,20260707,balanced_accuracy,0.5,0.5,1000
eeg_oddball_native,eeg,,oddball,no_information,no_information_prior,20260707,macro_f1,0.39160839160839156,0.40739539409665915,1000
eeg_oddball_native,eeg,,oddball,no_information,no_information_prior,20260707,sensitivity,0.0,0.0,1000
eeg_oddball_native,eeg,,oddball,no_information,no_information_prior,20260707,specificity,1.0,1.0,1000
eeg_oddball_native,eeg,,oddball,no_information,no_information_prior,20260707,accuracy,0.6436781609195402,0.6874657909140668,1000
eeg_oddball_native,eeg,,oddball,no_information,no_information_prior,20260707,brier_score,0.2154539474825335,0.22994230907749524,1000
eeg_oddball_native,eeg,,oddball,no_information,no_information_prior,20260707,ece,0.000528509979665373,0.025202160052281347,1000
eeg_oddball_native,eeg,,oddball,no_information,no_information_prior,20260707,positive_prediction_rate,0.0,0.0,1000
eeg_oddball_native,eeg,,oddball,qc,hist_gradient_boosting,20260707,auroc,0.4509163578544389,0.5056231144880098,1000
eeg_oddball_native,eeg,,oddball,qc,hist_gradient_boosting,20260707,auprc,0.2940321754199007,0.35043106560980736,1000
eeg_oddball_native,eeg,,oddball,qc,hist_gradient_boosting,20260707,balanced_accuracy,0.5004475238487732,0.5102045577393852,1000
eeg_oddball_native,eeg,,oddball,qc,hist_gradient_boosting,20260707,macro_f1,0.2541576388521905,0.2829295901814696,1000
eeg_oddball_native,eeg,,oddball,qc,hist_gradient_boosting,20260707,sensitivity,0.986276692164394,0.9984276729559748,1000
eeg_oddball_native,eeg,,oddball,qc,hist_gradient_boosting,20260707,specificity,0.009957682526281106,0.02500354825628548,1000
eeg_oddball_native,eeg,,oddball,qc,hist_gradient_boosting,20260707,accuracy,0.3223864258347017,0.3645320197044335,1000
eeg_oddball_native,eeg,,oddball,qc,hist_gradient_boosting,20260707,brier_score,0.24957461918215165,0.2515023347069622,1000
eeg_oddball_native,eeg,,oddball,qc,hist_gradient_boosting,20260707,ece,0.14329917038942244,0.18573164937954809,1000
eeg_oddball_native,eeg,,oddball,qc,hist_gradient_boosting,20260707,positive_prediction_rate,0.9808429118773946,0.9912561576354679,1000
eeg_oddball_native,eeg,,oddball,qc,logistic_regression,20260707,auroc,0.4720844932761184,0.5286366838250935,1000
eeg_oddball_native,eeg,,oddball,qc,logistic_regression,20260707,auprc,0.3082245128947778,0.3690927268972365,1000
eeg_oddball_native,eeg,,oddball,qc,logistic_regression,20260707,balanced_accuracy,0.47441591652134146,0.5219161363253455,1000
eeg_oddball_native,eeg,,oddball,qc,logistic_regression,20260707,macro_f1,0.4656142569949307,0.5096487108580874,1000
eeg_oddball_native,eeg,,oddball,qc,logistic_regression,20260707,sensitivity,0.4372059405157412,0.5177722567781193,1000
eeg_oddball_native,eeg,,oddball,qc,logistic_regression,20260707,specificity,0.49320792507892347,0.5497624363366549,1000
eeg_oddball_native,eeg,,oddball,qc,logistic_regression,20260707,accuracy,0.4827586206896552,0.5282019704433497,1000
eeg_oddball_native,eeg,,oddball,qc,logistic_regression,20260707,brier_score,0.24936358091552713,0.25172767841623345,1000
eeg_oddball_native,eeg,,oddball,qc,logistic_regression,20260707,ece,0.1442146024090881,0.1877875222707101,1000
eeg_oddball_native,eeg,,oddball,qc,logistic_regression,20260707,positive_prediction_rate,0.45539135194307606,0.5019157088122606,1000
eeg_oddball_native,eeg,,oddball,qc,random_forest,20260707,auroc,0.44811693771896394,0.504618704683117,1000
eeg_oddball_native,eeg,,oddball,qc,random_forest,20260707,auprc,0.2896381990336834,0.34646088950555,1000
eeg_oddball_native,eeg,,oddball,qc,random_forest,20260707,balanced_accuracy,0.4783034052961124,0.5056467466927237,1000
eeg_oddball_native,eeg,,oddball,qc,random_forest,20260707,macro_f1,0.2924915693558322,0.3296936828490568,1000
eeg_oddball_native,eeg,,oddball,qc,random_forest,20260707,sensitivity,0.8822553897180763,0.9285800830833141,1000
eeg_oddball_native,eeg,,oddball,qc,random_forest,20260707,specificity,0.06354349618265888,0.09183082180612549,1000
eeg_oddball_native,eeg,,oddball,qc,random_forest,20260707,accuracy,0.33169129720853857,0.3765736179529283,1000
eeg_oddball_native,eeg,,oddball,qc,random_forest,20260707,brier_score,0.24803895905050088,0.25369132539333716,1000
eeg_oddball_native,eeg,,oddball,qc,random_forest,20260707,ece,0.1357209716366616,0.17798362910729779,1000
eeg_oddball_native,eeg,,oddball,qc,random_forest,20260707,positive_prediction_rate,0.9047619047619048,0.9293924466338259,1000
eeg_oddball_native,eeg,,oddball,signal,hist_gradient_boosting,20260707,auroc,0.496038951276183,0.5526474293391004,1000
eeg_oddball_native,eeg,,oddball,signal,hist_gradient_boosting,20260707,auprc,0.3166057950530715,0.38154194643773814,1000
eeg_oddball_native,eeg,,oddball,signal,hist_gradient_boosting,20260707,balanced_accuracy,0.4965205750336647,0.5274797673080497,1000
eeg_oddball_native,eeg,,oddball,signal,hist_gradient_boosting,20260707,macro_f1,0.342590255784306,0.382849801083136,1000
eeg_oddball_native,eeg,,oddball,signal,hist_gradient_boosting,20260707,sensitivity,0.8559983050847457,0.9075669025999662,1000
eeg_oddball_native,eeg,,oddball,signal,hist_gradient_boosting,20260707,specificity,0.12166500000000001,0.1598993997195411,1000
eeg_oddball_native,eeg,,oddball,signal,hist_gradient_boosting,20260707,accuracy,0.36725506294471816,0.4099616858237548,1000
eeg_oddball_native,eeg,,oddball,signal,hist_gradient_boosting,20260707,brier_score,0.24610212668033934,0.24924711287575754,1000
eeg_oddball_native,eeg,,oddball,signal,hist_gradient_boosting,20260707,ece,0.13751663011850815,0.18335772526528266,1000
eeg_oddball_native,eeg,,oddball,signal,hist_gradient_boosting,20260707,positive_prediction_rate,0.8500273672687466,0.8817733990147784,1000
eeg_oddball_native,eeg,,oddball,signal,logistic_regression,20260707,auroc,0.5170766315618107,0.5714091139079571,1000
eeg_oddball_native,eeg,,oddball,signal,logistic_regression,20260707,auprc,0.33977937429915267,0.4042640590860955,1000
eeg_oddball_native,eeg,,oddball,signal,logistic_regression,20260707,balanced_accuracy,0.5084297177363004,0.5532845157257305,1000
eeg_oddball_native,eeg,,oddball,signal,logistic_regression,20260707,macro_f1,0.4717212357875033,0.5149431646867971,1000
eeg_oddball_native,eeg,,oddball,signal,logistic_regression,20260707,sensitivity,0.599008151698562,0.6750478969971018,1000
eeg_oddball_native,eeg,,oddball,signal,logistic_regression,20260707,specificity,0.3983594452514353,0.45297065121475355,1000
eeg_oddball_native,eeg,,oddball,signal,logistic_regression,20260707,accuracy,0.4750821018062398,0.5177887246852764,1000
eeg_oddball_native,eeg,,oddball,signal,logistic_regression,20260707,brier_score,0.24817476917954004,0.2596596546365403,1000
eeg_oddball_native,eeg,,oddball,signal,logistic_regression,20260707,ece,0.13585342980640744,0.17872326402981947,1000
eeg_oddball_native,eeg,,oddball,signal,logistic_regression,20260707,positive_prediction_rate,0.5725095785440614,0.6179529282977558,1000
eeg_oddball_native,eeg,,oddball,signal,random_forest,20260707,auroc,0.4825251537331679,0.5374534268015886,1000
eeg_oddball_native,eeg,,oddball,signal,random_forest,20260707,auprc,0.30444521543279107,0.36266643934527154,1000
eeg_oddball_native,eeg,,oddball,signal,random_forest,20260707,balanced_accuracy,0.4950491214009671,0.5379050917031926,1000
eeg_oddball_native,eeg,,oddball,signal,random_forest,20260707,macro_f1,0.42004868690658587,0.46516378115227136,1000
eeg_oddball_native,eeg,,oddball,signal,random_forest,20260707,sensitivity,0.6983333333333334,0.7672627994867858,1000
eeg_oddball_native,eeg,,oddball,signal,random_forest,20260707,specificity,0.2749128318147429,0.32540025135692213,1000
eeg_oddball_native,eeg,,oddball,signal,random_forest,20260707,accuracy,0.4219896004378763,0.4668856048166393,1000
eeg_oddball_native,eeg,,oddball,signal,random_forest,20260707,brier_score,0.22552452693899866,0.23660434662219185,1000
eeg_oddball_native,eeg,,oddball,signal,random_forest,20260707,ece,0.0484156965459103,0.08507110384303222,1000
eeg_oddball_native,eeg,,oddball,signal,random_forest,20260707,positive_prediction_rate,0.6896551724137931,0.7312534209085934,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,hist_gradient_boosting,20260707,auroc,0.5561113618317034,0.6106204785516347,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,hist_gradient_boosting,20260707,auprc,0.35878099110692696,0.42730902640651625,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,hist_gradient_boosting,20260707,balanced_accuracy,0.5235530243447093,0.5595329639768704,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,hist_gradient_boosting,20260707,macro_f1,0.3953004840994496,0.44107488283835083,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,hist_gradient_boosting,20260707,sensitivity,0.8441701213650564,0.897142906916784,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,hist_gradient_boosting,20260707,specificity,0.18748846390484003,0.23344503000985636,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,hist_gradient_boosting,20260707,accuracy,0.40777230432402845,0.4548440065681445,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,hist_gradient_boosting,20260707,brier_score,0.24283851468537468,0.2468957371537611,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,hist_gradient_boosting,20260707,ece,0.1398974296951236,0.18367364707213846,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,hist_gradient_boosting,20260707,positive_prediction_rate,0.7996579091406678,0.8341543513957307,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,logistic_regression,20260707,auroc,0.5598907870668473,0.6121650776537079,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,logistic_regression,20260707,auprc,0.3747020168216534,0.4498899459993533,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,logistic_regression,20260707,balanced_accuracy,0.5322301171244922,0.5794118085601101,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,logistic_regression,20260707,macro_f1,0.5223310189958574,0.5656641663898229,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,logistic_regression,20260707,sensitivity,0.49664138236390754,0.574267873215893,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,logistic_regression,20260707,specificity,0.5504434924773908,0.6043058031068729,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,logistic_regression,20260707,accuracy,0.5413108921729611,0.5856595511767926,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,logistic_regression,20260707,brier_score,0.23938614765607308,0.2523432994403922,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,logistic_regression,20260707,ece,0.1309472398895643,0.17600197965907435,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,logistic_regression,20260707,positive_prediction_rate,0.4373289545703339,0.48330596606458676,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,random_forest,20260707,auroc,0.5242106536973127,0.5769022615113076,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,random_forest,20260707,auprc,0.33237125419431485,0.3971126281477664,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,random_forest,20260707,balanced_accuracy,0.5182333875437418,0.5583765606301483,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,random_forest,20260707,macro_f1,0.4351673216734161,0.4778505401108164,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,random_forest,20260707,sensitivity,0.7475291759343164,0.8106511774056412,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,random_forest,20260707,specificity,0.27617655366445526,0.3237031707258084,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,random_forest,20260707,accuracy,0.4373289545703339,0.48056923918992883,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,random_forest,20260707,brier_score,0.22321521546139514,0.23384857845359944,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,random_forest,20260707,ece,0.059903948018070946,0.09959017209801797,1000
eeg_oddball_native,eeg,,oddball,signal_demographics,random_forest,20260707,positive_prediction_rate,0.7055145046524357,0.746031746031746,1000
eeg_oddball_native,eeg,,oddball,signal_qc,hist_gradient_boosting,20260707,auroc,0.4973929221941962,0.5507812177122191,1000
eeg_oddball_native,eeg,,oddball,signal_qc,hist_gradient_boosting,20260707,auprc,0.3178790401304612,0.3817726094325928,1000
eeg_oddball_native,eeg,,oddball,signal_qc,hist_gradient_boosting,20260707,balanced_accuracy,0.494763043721049,0.5267049256100645,1000
eeg_oddball_native,eeg,,oddball,signal_qc,hist_gradient_boosting,20260707,macro_f1,0.33872986923094894,0.3826133500355447,1000
eeg_oddball_native,eeg,,oddball,signal_qc,hist_gradient_boosting,20260707,sensitivity,0.8585005800013464,0.907322502505847,1000
eeg_oddball_native,eeg,,oddball,signal_qc,hist_gradient_boosting,20260707,specificity,0.11856048306416046,0.15693387517933804,1000
eeg_oddball_native,eeg,,oddball,signal_qc,hist_gradient_boosting,20260707,accuracy,0.3634373289545703,0.41050903119868637,1000
eeg_oddball_native,eeg,,oddball,signal_qc,hist_gradient_boosting,20260707,brier_score,0.24609130852866865,0.24925738903805572,1000
eeg_oddball_native,eeg,,oddball,signal_qc,hist_gradient_boosting,20260707,ece,0.13841087010643416,0.18176652877046984,1000
eeg_oddball_native,eeg,,oddball,signal_qc,hist_gradient_boosting,20260707,positive_prediction_rate,0.8549534756431308,0.8845101258894362,1000
eeg_oddball_native,eeg,,oddball,signal_qc,logistic_regression,20260707,auroc,0.5147261302640447,0.5700404059738762,1000
eeg_oddball_native,eeg,,oddball,signal_qc,logistic_regression,20260707,auprc,0.3358950705379599,0.4030219386129314,1000
eeg_oddball_native,eeg,,oddball,signal_qc,logistic_regression,20260707,balanced_accuracy,0.49981347474238275,0.5474955287150844,1000
eeg_oddball_native,eeg,,oddball,signal_qc,logistic_regression,20260707,macro_f1,0.4635056623449293,0.509961563632502,1000
eeg_oddball_native,eeg,,oddball,signal_qc,logistic_regression,20260707,sensitivity,0.5911126966448559,0.6656365557316428,1000
eeg_oddball_native,eeg,,oddball,signal_qc,logistic_regression,20260707,specificity,0.3909695683414946,0.4454786285465274,1000
eeg_oddball_native,eeg,,oddball,signal_qc,logistic_regression,20260707,accuracy,0.4663382594417077,0.5123152709359606,1000
eeg_oddball_native,eeg,,oddball,signal_qc,logistic_regression,20260707,brier_score,0.24808260275119692,0.2603036759206905,1000
eeg_oddball_native,eeg,,oddball,signal_qc,logistic_regression,20260707,ece,0.13469141907219642,0.1790261465178245,1000
eeg_oddball_native,eeg,,oddball,signal_qc,logistic_regression,20260707,positive_prediction_rate,0.5752599890530925,0.6185002736726875,1000
eeg_oddball_native,eeg,,oddball,signal_qc,random_forest,20260707,auroc,0.48989030799977346,0.543419715530246,1000
eeg_oddball_native,eeg,,oddball,signal_qc,random_forest,20260707,auprc,0.3093938107750739,0.3688950961266561,1000
eeg_oddball_native,eeg,,oddball,signal_qc,random_forest,20260707,balanced_accuracy,0.5041453087737943,0.5318052557390452,1000
eeg_oddball_native,eeg,,oddball,signal_qc,random_forest,20260707,macro_f1,0.3237902347234992,0.3653147901479337,1000
eeg_oddball_native,eeg,,oddball,signal_qc,random_forest,20260707,sensitivity,0.9074915392694597,0.9477126938465099,1000
eeg_oddball_native,eeg,,oddball,signal_qc,random_forest,20260707,specificity,0.09022844871020602,0.12405394225200628,1000
eeg_oddball_native,eeg,,oddball,signal_qc,random_forest,20260707,accuracy,0.3585112205801861,0.4045019157088122,1000
eeg_oddball_native,eeg,,oddball,signal_qc,random_forest,20260707,brier_score,0.22665245099502782,0.23705633728905515,1000
eeg_oddball_native,eeg,,oddball,signal_qc,random_forest,20260707,ece,0.05399876710093202,0.09367479657170752,1000
eeg_oddball_native,eeg,,oddball,signal_qc,random_forest,20260707,positive_prediction_rate,0.8916119321291736,0.9173508483853311,1000
eeg_oddball_native,eeg,,oddball,signal_qc_demographics,hist_gradient_boosting,20260707,auroc,0.5591854752119745,0.6117557716270275,1000
eeg_oddball_native,eeg,,oddball,signal_qc_demographics,hist_gradient_boosting,20260707,auprc,0.361929305422746,0.431276974188481,1000
eeg_oddball_native,eeg,,oddball,signal_qc_demographics,hist_gradient_boosting,20260707,balanced_accuracy,0.5205896975306701,0.557542673256898,1000
eeg_oddball_native,eeg,,oddball,signal_qc_demographics,hist_gradient_boosting,20260707,macro_f1,0.3961538426460672,0.4391197371143344,1000
eeg_oddball_native,eeg,,oddball,signal_qc_demographics,hist_gradient_boosting,20260707,sensitivity,0.8409437583655327,0.8963372380795249,1000
