cohort_name,modality,device,task,feature_set,model,seed,threshold_type,threshold,n_subjects,n_positive,n_negative,auroc,auprc,balanced_accuracy,macro_f1,sensitivity,specificity,accuracy,brier_score,ece,positive_prediction_rate,auroc_fold_mean,auroc_fold_std,auprc_fold_mean,auprc_fold_std,balanced_accuracy_fold_mean,balanced_accuracy_fold_std,macro_f1_fold_mean,macro_f1_fold_std,sensitivity_fold_mean,sensitivity_fold_std,specificity_fold_mean,specificity_fold_std,accuracy_fold_mean,accuracy_fold_std,brier_score_fold_mean,brier_score_fold_std,ece_fold_mean,ece_fold_std,positive_prediction_rate_fold_mean,positive_prediction_rate_fold_std
face_self_intro_native,face,,self_intro,background,logistic_regression,20260707,fixed_0_5,0.5,3572,1084,2488,0.6028130598830104,0.3802378618894203,0.5736635481306582,0.5520799098860323,0.5673431734317343,0.579983922829582,0.5761478163493841,0.24247006507609478,0.18289992693563684,0.46472564389697646,0.6037525471133833,0.01568706615649763,0.3844931867800551,0.01784392088452925,0.5735959063185838,0.010166601683862587,0.5519627944215042,0.009565689287787966,0.5672141128618492,0.022548031600234938,0.5799776997753185,0.01548447572126647,0.5761393101280742,0.009646813860297003,0.24247127442051447,0.0035033794908849013,0.18448401448612914,0.006071303955134569,0.4647281370315078,0.01542241238699938
face_self_intro_native,face,,self_intro,background,logistic_regression,20260707,inner_cv,0.5,3572,1084,2488,0.6028130598830104,0.3802378618894203,0.5736635481306582,0.5520799098860323,0.5673431734317343,0.579983922829582,0.5761478163493841,0.24247006507609478,0.18289992693563684,0.46472564389697646,0.6037525471133833,0.01568706615649763,0.3844931867800551,0.01784392088452925,0.5735959063185838,0.010166601683862587,0.5519627944215042,0.009565689287787966,0.5672141128618492,0.022548031600234938,0.5799776997753185,0.01548447572126647,0.5761393101280742,0.009646813860297003,0.24247127442051447,0.0035033794908849013,0.18448401448612914,0.006071303955134569,0.4647281370315078,0.01542241238699938
face_self_intro_native,face,,self_intro,metadata,hist_gradient_boosting,20260707,fixed_0_5,0.5,3572,1084,2488,0.4994141621480523,0.2979884429348273,0.49974267628528374,0.45184883462083136,0.6116236162361623,0.3878617363344051,0.45576707726763716,0.25015717701956,0.19568558709963954,0.6119820828667413,0.5012991234084593,0.013988253472823009,0.3038013833128663,0.008947012010458855,0.49981032338103193,0.013539321615111717,0.44780616724670563,0.03763308663909894,0.6117753648130799,0.09595286220447545,0.387845281948984,0.10239117955603201,0.4557134438595113,0.04426492336159841,0.25015775474356505,0.0005870575729813815,0.19568785697182747,0.0031562818417756777,0.612075508760902,0.09975325366076779
face_self_intro_native,face,,self_intro,metadata,hist_gradient_boosting,20260707,inner_cv,0.45,3572,1084,2488,0.4994141621480523,0.2979884429348273,0.49864515727150843,0.25742704873139655,0.9695571955719557,0.027733118971061094,0.3135498320268757,0.25015717701956,0.19568558709963954,0.971444568868981,0.5012991234084593,0.013988253472823009,0.3038013833128663,0.008947012010458855,0.49858857932228373,0.005570647218520669,0.25704462207827694,0.014036048158574618,0.9694441655542765,0.024495006206412036,0.027732993090291026,0.017693174623057507,0.31355307613734584,0.00665381615088561,0.25015775474356505,0.0005870575729813815,0.19568785697182747,0.0031562818417756777,0.9714190304077943,0.01931475617476944
face_self_intro_native,face,,self_intro,metadata,logistic_regression,20260707,fixed_0_5,0.5,3572,1084,2488,0.5021301509236957,0.30595493054463635,0.5074838931669059,0.43028575060723495,0.7038745387453874,0.31109324758842444,0.43029115341545354,0.2500523705835748,0.19662646609523898,0.6934490481522956,0.5029110206246155,0.015414403517307142,0.30832471173968556,0.009464980697614771,0.5074824534443835,0.010933218254855182,0.42955298074319154,0.01692733604347592,0.7038700542369798,0.04549565046683663,0.31109485265178727,0.03855423537586015,0.43030250648228174,0.01615247403758405,0.25005231984750054,0.00016173432348762543,0.1966289350115967,0.003411119531490291,0.6934422880490296,0.039509875851045234
face_self_intro_native,face,,self_intro,metadata,logistic_regression,20260707,inner_cv,0.5,3572,1084,2488,0.5021301509236957,0.30595493054463635,0.5074838931669059,0.43028575060723495,0.7038745387453874,0.31109324758842444,0.43029115341545354,0.2500523705835748,0.19662646609523898,0.6934490481522956,0.5029110206246155,0.015414403517307142,0.30832471173968556,0.009464980697614771,0.5074824534443835,0.010933218254855182,0.42955298074319154,0.01692733604347592,0.7038700542369798,0.04549565046683663,0.31109485265178727,0.03855423537586015,0.43030250648228174,0.01615247403758405,0.25005231984750054,0.00016173432348762543,0.1966289350115967,0.003411119531490291,0.6934422880490296,0.039509875851045234
face_self_intro_native,face,,self_intro,qc,hist_gradient_boosting,20260707,fixed_0_5,0.5,3572,1084,2488,0.5413647871406366,0.3389128607889674,0.5382537285983793,0.5146605499984762,0.5479704797047971,0.5285369774919614,0.5344344904815229,0.24822381960526843,0.1939626966896983,0.4946808510638298,0.5427243496610469,0.03059518360427,0.34742409682041925,0.033807398672513325,0.538309660627388,0.019719166214720512,0.5143188570347413,0.02378248429798826,0.5480613486393155,0.028204140541579867,0.5285579726154606,0.04846266202009031,0.5344103087923313,0.029656499603175887,0.24822544146099138,0.0011715149095371297,0.19396564689273088,0.003668392476635529,0.4946971006521569,0.03933505417785381
face_self_intro_native,face,,self_intro,qc,hist_gradient_boosting,20260707,inner_cv,0.5,3572,1084,2488,0.5413647871406366,0.3389128607889674,0.5382537285983793,0.5146605499984762,0.5479704797047971,0.5285369774919614,0.5344344904815229,0.24822381960526843,0.1939626966896983,0.4946808510638298,0.5427243496610469,0.03059518360427,0.34742409682041925,0.033807398672513325,0.538309660627388,0.019719166214720512,0.5143188570347413,0.02378248429798826,0.5480613486393155,0.028204140541579867,0.5285579726154606,0.04846266202009031,0.5344103087923313,0.029656499603175887,0.24822544146099138,0.0011715149095371297,0.19396564689273088,0.003668392476635529,0.4946971006521569,0.03933505417785381
face_self_intro_native,face,,self_intro,qc,logistic_regression,20260707,fixed_0_5,0.5,3572,1084,2488,0.5382574364328852,0.3256855549592015,0.5308291607835692,0.4950621663712462,0.5950184501845018,0.46663987138263663,0.5055991041433371,0.24938385905232377,0.1951694356794217,0.5520716685330347,0.5397484732340319,0.019630531292956572,0.33199735439969325,0.012571316247659852,0.5308709406045881,0.019223429917300694,0.49464731680611074,0.016818984672524625,0.5950740877221752,0.04839922364017605,0.4666677934870009,0.030686529782359574,0.5055767266441423,0.01744618435731771,0.24938650647013483,0.0020665090141253075,0.19613184247819976,0.006508265744330069,0.5521022236190776,0.03242941349860308
face_self_intro_native,face,,self_intro,qc,logistic_regression,20260707,inner_cv,0.5,3572,1084,2488,0.5382574364328852,0.3256855549592015,0.5308291607835692,0.4950621663712462,0.5950184501845018,0.46663987138263663,0.5055991041433371,0.24938385905232377,0.1951694356794217,0.5520716685330347,0.5397484732340319,0.019630531292956572,0.33199735439969325,0.012571316247659852,0.5308709406045881,0.019223429917300694,0.49464731680611074,0.016818984672524625,0.5950740877221752,0.04839922364017605,0.4666677934870009,0.030686529782359574,0.5055767266441423,0.01744618435731771,0.24938650647013483,0.0020665090141253075,0.19613184247819976,0.006508265744330069,0.5521022236190776,0.03242941349860308
