cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,selected_params,selected_threshold,inner_cv_auroc,n_train_subjects,n_validation_subjects
eeg_1back_native,eeg,,1back,qc,random_forest,20260707,16,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.25,0.4895438991394109,923,231
eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260707,16,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5213708663756655,924,230
eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260707,16,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5111468500443656,924,230
eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260707,16,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.6,0.4897240164415736,928,226
eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260707,16,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5169613439138707,917,237
eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260707,16,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.4786160090037857,923,231
eeg_1back_native,eeg,,1back,signal,logistic_regression,20260707,246,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.4,0.5505290582078297,924,230
eeg_1back_native,eeg,,1back,signal,logistic_regression,20260707,246,1,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.505484693877551,924,230
eeg_1back_native,eeg,,1back,signal,logistic_regression,20260707,246,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.7,0.5003607079942958,928,226
eeg_1back_native,eeg,,1back,signal,logistic_regression,20260707,246,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5139971692421922,917,237
eeg_1back_native,eeg,,1back,signal,logistic_regression,20260707,246,4,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.4801393767834203,923,231
eeg_1back_native,eeg,,1back,signal,random_forest,20260707,246,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5438958338094476,924,230
eeg_1back_native,eeg,,1back,signal,random_forest,20260707,246,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.5445319432120674,924,230
eeg_1back_native,eeg,,1back,signal,random_forest,20260707,246,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.2,0.5109862148030087,928,226
eeg_1back_native,eeg,,1back,signal,random_forest,20260707,246,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.3,0.5144960322984826,917,237
eeg_1back_native,eeg,,1back,signal,random_forest,20260707,246,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.35,0.5148244148107728,923,231
eeg_1back_native,eeg,,1back,signal,hist_gradient_boosting,20260707,246,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.4914413693808991,924,230
eeg_1back_native,eeg,,1back,signal,hist_gradient_boosting,20260707,246,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5405861801242237,924,230
eeg_1back_native,eeg,,1back,signal,hist_gradient_boosting,20260707,246,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.5110784889410843,928,226
eeg_1back_native,eeg,,1back,signal,hist_gradient_boosting,20260707,246,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.4960758039816233,917,237
eeg_1back_native,eeg,,1back,signal,hist_gradient_boosting,20260707,246,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.4,0.4764844309539238,923,231
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,262,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.4,0.5446157186278766,924,230
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,262,1,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.65,0.5036989795918367,924,230
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,262,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.7,0.5005955876184884,928,226
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,262,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5133068819898836,917,237
eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260707,262,4,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.35,0.47997453474756435,923,231
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,262,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.5405420846950202,924,230
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,262,1,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.3,0.5454137089618456,924,230
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,262,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.527181724128289,928,226
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,262,3,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.4,0.5091013504106919,917,237
eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260707,262,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.3,0.5044109455111808,923,231
eeg_1back_native,eeg,,1back,signal_qc,hist_gradient_boosting,20260707,262,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.4914413693808991,924,230
eeg_1back_native,eeg,,1back,signal_qc,hist_gradient_boosting,20260707,262,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5405861801242237,924,230
eeg_1back_native,eeg,,1back,signal_qc,hist_gradient_boosting,20260707,262,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.5097111539859631,928,226
eeg_1back_native,eeg,,1back,signal_qc,hist_gradient_boosting,20260707,262,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.4949649635713954,917,237
eeg_1back_native,eeg,,1back,signal_qc,hist_gradient_boosting,20260707,262,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.4,0.4764844309539238,923,231
eeg_1back_native,eeg,,1back,signal_demographics,logistic_regression,20260707,250,0,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5685433187832805,924,230
eeg_1back_native,eeg,,1back,signal_demographics,logistic_regression,20260707,250,1,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.533856477373558,924,230
eeg_1back_native,eeg,,1back,signal_demographics,logistic_regression,20260707,250,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.5381092190252497,928,226
eeg_1back_native,eeg,,1back,signal_demographics,logistic_regression,20260707,250,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5458896004454964,917,237
eeg_1back_native,eeg,,1back,signal_demographics,logistic_regression,20260707,250,4,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.5079067335129542,923,231
eeg_1back_native,eeg,,1back,signal_demographics,random_forest,20260707,250,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5440672349566926,924,230
eeg_1back_native,eeg,,1back,signal_demographics,random_forest,20260707,250,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.560065439219166,924,230
eeg_1back_native,eeg,,1back,signal_demographics,random_forest,20260707,250,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5362972904957638,928,226
eeg_1back_native,eeg,,1back,signal_demographics,random_forest,20260707,250,3,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.25,0.5248445403499002,917,237
eeg_1back_native,eeg,,1back,signal_demographics,random_forest,20260707,250,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.25,0.5184111501426736,923,231
eeg_1back_native,eeg,,1back,signal_demographics,hist_gradient_boosting,20260707,250,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.4983259821285737,924,230
eeg_1back_native,eeg,,1back,signal_demographics,hist_gradient_boosting,20260707,250,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.549062777284827,924,230
eeg_1back_native,eeg,,1back,signal_demographics,hist_gradient_boosting,20260707,250,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5351704275368396,928,226
eeg_1back_native,eeg,,1back,signal_demographics,hist_gradient_boosting,20260707,250,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.49930971274769137,917,237
eeg_1back_native,eeg,,1back,signal_demographics,hist_gradient_boosting,20260707,250,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.48713947909916666,923,231
eeg_1back_native,eeg,,1back,signal_qc_demographics,logistic_regression,20260707,266,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.5603103503439449,924,230
eeg_1back_native,eeg,,1back,signal_qc_demographics,logistic_regression,20260707,266,1,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.5355312777284826,924,230
eeg_1back_native,eeg,,1back,signal_qc_demographics,logistic_regression,20260707,266,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.5402790593630289,928,226
eeg_1back_native,eeg,,1back,signal_qc_demographics,logistic_regression,20260707,266,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.544723653069748,917,237
eeg_1back_native,eeg,,1back,signal_qc_demographics,logistic_regression,20260707,266,4,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.5065652603935746,923,231
eeg_1back_native,eeg,,1back,signal_qc_demographics,random_forest,20260707,266,0,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.4,0.5521230888772083,924,230
eeg_1back_native,eeg,,1back,signal_qc_demographics,random_forest,20260707,266,1,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.3,0.5507375776397516,924,230
eeg_1back_native,eeg,,1back,signal_qc_demographics,random_forest,20260707,266,2,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.35,0.5228420434527304,928,226
eeg_1back_native,eeg,,1back,signal_qc_demographics,random_forest,20260707,266,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5117754884217365,917,237
eeg_1back_native,eeg,,1back,signal_qc_demographics,random_forest,20260707,266,4,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.25,0.5057694712549595,923,231
eeg_1back_native,eeg,,1back,signal_qc_demographics,hist_gradient_boosting,20260707,266,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.4983259821285737,924,230
eeg_1back_native,eeg,,1back,signal_qc_demographics,hist_gradient_boosting,20260707,266,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5484610692102927,924,230
eeg_1back_native,eeg,,1back,signal_qc_demographics,hist_gradient_boosting,20260707,266,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5337583536056819,928,226
eeg_1back_native,eeg,,1back,signal_qc_demographics,hist_gradient_boosting,20260707,266,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.49930971274769137,917,237
eeg_1back_native,eeg,,1back,signal_qc_demographics,hist_gradient_boosting,20260707,266,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.48713947909916666,923,231
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,signal,logistic_regression,20260707,527,0,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.4,0.5237222619899786,783,216
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,signal,logistic_regression,20260707,527,1,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.2,0.5325594444834116,803,196
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,signal,logistic_regression,20260707,527,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.5305653892421378,804,195
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,signal,logistic_regression,20260707,527,3,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.35,0.5197473306271184,815,184
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,signal,logistic_regression,20260707,527,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.35,0.5203276438802642,791,208
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,signal,random_forest,20260707,527,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5531710808876164,783,216
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,signal,random_forest,20260707,527,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.35,0.5115802763554744,803,196
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,signal,random_forest,20260707,527,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.5550644440625536,804,195
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,signal,random_forest,20260707,527,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5342496952158944,815,184
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,signal,random_forest,20260707,527,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.55,0.5107928067015467,791,208
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,signal,hist_gradient_boosting,20260707,527,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.5306012884753042,783,216
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,signal,hist_gradient_boosting,20260707,527,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.35,0.4860489584063969,803,196
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,signal,hist_gradient_boosting,20260707,527,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.5200034370166695,804,195
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,signal,hist_gradient_boosting,20260707,527,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.55,0.5267707621612208,815,184
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,signal,hist_gradient_boosting,20260707,527,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.55,0.4930418560768505,791,208
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,logistic_regression,20260707,4,0,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5857015032211883,783,216
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,logistic_regression,20260707,4,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5886932734796942,803,196
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,logistic_regression,20260707,4,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5940848943117374,804,195
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,logistic_regression,20260707,4,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5963988585667779,815,184
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,logistic_regression,20260707,4,4,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5645781513566057,791,208
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,random_forest,20260707,4,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5736113099498927,783,216
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,random_forest,20260707,4,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5809391877674126,803,196
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,random_forest,20260707,4,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.5896098986080082,804,195
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,random_forest,20260707,4,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5907921707326877,815,184
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,random_forest,20260707,4,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.55,0.5619871629928238,791,208
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,hist_gradient_boosting,20260707,4,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5781603435934145,783,216
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,hist_gradient_boosting,20260707,4,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5836501367749175,803,196
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,hist_gradient_boosting,20260707,4,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5879085753565905,804,195
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,hist_gradient_boosting,20260707,4,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.6029801856838551,815,184
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,hist_gradient_boosting,20260707,4,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5664043514309403,791,208
fnirs_yiruid_rest_native,fnirs,yiruid,rest,no_information,no_information_prior,20260707,0,0,"{""strategy"": ""prior""}",0.5,,1217,297
fnirs_yiruid_rest_native,fnirs,yiruid,rest,no_information,no_information_prior,20260707,0,1,"{""strategy"": ""prior""}",0.5,,1205,309
fnirs_yiruid_rest_native,fnirs,yiruid,rest,no_information,no_information_prior,20260707,0,2,"{""strategy"": ""prior""}",0.5,,1209,305
fnirs_yiruid_rest_native,fnirs,yiruid,rest,no_information,no_information_prior,20260707,0,3,"{""strategy"": ""prior""}",0.5,,1214,300
fnirs_yiruid_rest_native,fnirs,yiruid,rest,no_information,no_information_prior,20260707,0,4,"{""strategy"": ""prior""}",0.5,,1211,303
fnirs_yiruid_rest_native,fnirs,yiruid,rest,demographics,logistic_regression,20260707,4,0,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5769752907224945,1217,297
fnirs_yiruid_rest_native,fnirs,yiruid,rest,demographics,logistic_regression,20260707,4,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5690571338824516,1205,309
fnirs_yiruid_rest_native,fnirs,yiruid,rest,demographics,logistic_regression,20260707,4,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5911752803792345,1209,305
fnirs_yiruid_rest_native,fnirs,yiruid,rest,demographics,logistic_regression,20260707,4,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.585094943948753,1214,300
fnirs_yiruid_rest_native,fnirs,yiruid,rest,demographics,logistic_regression,20260707,4,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5747178912912395,1211,303
fnirs_yiruid_rest_native,fnirs,yiruid,rest,demographics,random_forest,20260707,4,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5726607013769117,1217,297
fnirs_yiruid_rest_native,fnirs,yiruid,rest,demographics,random_forest,20260707,4,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.552912245800177,1205,309
fnirs_yiruid_rest_native,fnirs,yiruid,rest,demographics,random_forest,20260707,4,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5740100011562032,1209,305
fnirs_yiruid_rest_native,fnirs,yiruid,rest,demographics,random_forest,20260707,4,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.5845387211164493,1214,300
fnirs_yiruid_rest_native,fnirs,yiruid,rest,demographics,random_forest,20260707,4,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.572341861199644,1211,303
fnirs_yiruid_rest_native,fnirs,yiruid,rest,demographics,hist_gradient_boosting,20260707,4,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5718794647177018,1217,297
fnirs_yiruid_rest_native,fnirs,yiruid,rest,demographics,hist_gradient_boosting,20260707,4,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.5537862394713575,1205,309
fnirs_yiruid_rest_native,fnirs,yiruid,rest,demographics,hist_gradient_boosting,20260707,4,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5750346860908776,1209,305
fnirs_yiruid_rest_native,fnirs,yiruid,rest,demographics,hist_gradient_boosting,20260707,4,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.45,0.5816332075040036,1214,300
fnirs_yiruid_rest_native,fnirs,yiruid,rest,demographics,hist_gradient_boosting,20260707,4,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 10, ""model__max_leaf_nodes"": 7}",0.5,0.5711588709908979,1211,303
fnirs_yiruid_rest_native,fnirs,yiruid,rest,qc,logistic_regression,20260707,17,0,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5298975996539221,1217,297
fnirs_yiruid_rest_native,fnirs,yiruid,rest,qc,logistic_regression,20260707,17,1,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.55,0.49835671739029264,1205,309
fnirs_yiruid_rest_native,fnirs,yiruid,rest,qc,logistic_regression,20260707,17,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.75,0.4774843912591051,1209,305
