cohort_name,modality,device,task,feature_set,model,seed,threshold_type,threshold,n_subjects,n_positive,n_negative,auroc,auprc,balanced_accuracy,macro_f1,sensitivity,specificity,accuracy,brier_score,ece,positive_prediction_rate,auroc_fold_mean,auroc_fold_std,auprc_fold_mean,auprc_fold_std,balanced_accuracy_fold_mean,balanced_accuracy_fold_std,macro_f1_fold_mean,macro_f1_fold_std,sensitivity_fold_mean,sensitivity_fold_std,specificity_fold_mean,specificity_fold_std,accuracy_fold_mean,accuracy_fold_std,brier_score_fold_mean,brier_score_fold_std,ece_fold_mean,ece_fold_std,positive_prediction_rate_fold_mean,positive_prediction_rate_fold_std
eeg_rest_native,eeg,,rest,demographics,hist_gradient_boosting,20260707,fixed_0_5,0.5,1022,351,671,0.6012032897278798,0.4173553077286251,0.5759698710518382,0.5483923483923483,0.6467236467236467,0.5052160953800298,0.5538160469667319,0.24402670352820013,0.15253589119088531,0.5469667318982387,0.6024932811737908,0.04172632788671852,0.42402268766919454,0.048607936801435624,0.5744617070461533,0.025579605165642557,0.5468143863933252,0.02093239946634427,0.6433612440191387,0.06151427164358781,0.505562170073168,0.031146260191816044,0.5535121481400349,0.019210852948138877,0.2441450260559434,0.002693809869966446,0.152327732580561,0.025114418267306447,0.5456640109394894,0.03809763360226929
eeg_rest_native,eeg,,rest,demographics,hist_gradient_boosting,20260707,inner_cv,0.5,1022,351,671,0.6012032897278798,0.4173553077286251,0.5759698710518382,0.5483923483923483,0.6467236467236467,0.5052160953800298,0.5538160469667319,0.24402670352820013,0.15253589119088531,0.5469667318982387,0.6024932811737908,0.04172632788671852,0.42402268766919454,0.048607936801435624,0.5744617070461533,0.025579605165642557,0.5468143863933252,0.02093239946634427,0.6433612440191387,0.06151427164358781,0.505562170073168,0.031146260191816044,0.5535121481400349,0.019210852948138877,0.2441450260559434,0.002693809869966446,0.152327732580561,0.025114418267306447,0.5456640109394894,0.03809763360226929
eeg_rest_native,eeg,,rest,demographics,logistic_regression,20260707,fixed_0_5,0.5,1022,351,671,0.6003795839861414,0.41316753268065876,0.5783815455946604,0.5592012139415066,0.6068376068376068,0.5499254843517138,0.5694716242661448,0.24194035390290936,0.15313296847788532,0.5039138943248532,0.6043748085333769,0.02926581197983693,0.42817793580237185,0.0438803873906019,0.5767529963414053,0.023138042665678944,0.5575188669563994,0.02069977417960563,0.6043868317037653,0.047566909795004206,0.5491191609790453,0.020452832294888108,0.5686139970138828,0.018585698096525105,0.24209554031561767,0.004618287569167449,0.15323314971973678,0.02741218305235,0.5039054705192274,0.026208065855453638
eeg_rest_native,eeg,,rest,demographics,logistic_regression,20260707,inner_cv,0.5,1022,351,671,0.6003795839861414,0.41316753268065876,0.5783815455946604,0.5592012139415066,0.6068376068376068,0.5499254843517138,0.5694716242661448,0.24194035390290936,0.15313296847788532,0.5039138943248532,0.6043748085333769,0.02926581197983693,0.42817793580237185,0.0438803873906019,0.5767529963414053,0.023138042665678944,0.5575188669563994,0.02069977417960563,0.6043868317037653,0.047566909795004206,0.5491191609790453,0.020452832294888108,0.5686139970138828,0.018585698096525105,0.24209554031561767,0.004618287569167449,0.15323314971973678,0.02741218305235,0.5039054705192274,0.026208065855453638
eeg_rest_native,eeg,,rest,demographics,random_forest,20260707,fixed_0_5,0.5,1022,351,671,0.5946815782881356,0.4175729526039136,0.5523456507063065,0.5351576437928613,0.5726495726495726,0.5320417287630402,0.5459882583170255,0.24168936046062225,0.14398963654236377,0.5039138943248532,0.5961588680104933,0.03954892672696767,0.42898288902500736,0.05990555314483674,0.5517742646029785,0.018736104591559482,0.5323470099849763,0.01665516752765013,0.5718780337701962,0.09119034345831033,0.5316704954357607,0.06920184205701493,0.5456201016536293,0.01940983929180045,0.242109470955495,0.009150151768955717,0.1461551254774472,0.023758778110575206,0.504074476108476,0.0753513987997065
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,logistic_regression,20260707,fixed_0_5,0.5,999,340,659,0.5953695438721771,0.414089826641139,0.5768410247255199,0.5569007860563299,0.6058823529411764,0.5477996965098634,0.5675675675675675,0.24260260779413406,0.15571503438633952,0.5045045045045045,0.5988819889816817,0.019133243291098227,0.4251712924600478,0.05305429812991219,0.5755182018935467,0.020352075937476802,0.5552413217757686,0.017902243082075272,0.6035867976477787,0.050123880134108,0.547449606139315,0.02872795566145834,0.5669452597092348,0.01657298352017274,0.24271454380933538,0.003639912868175323,0.15596785078588485,0.03023156443677446,0.5041632286508063,0.033564033164832724
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,logistic_regression,20260707,inner_cv,0.5,999,340,659,0.5953695438721771,0.414089826641139,0.5768410247255199,0.5569007860563299,0.6058823529411764,0.5477996965098634,0.5675675675675675,0.24260260779413406,0.15571503438633952,0.5045045045045045,0.5988819889816817,0.019133243291098227,0.4251712924600478,0.05305429812991219,0.5755182018935467,0.020352075937476802,0.5552413217757686,0.017902243082075272,0.6035867976477787,0.050123880134108,0.547449606139315,0.02872795566145834,0.5669452597092348,0.01657298352017274,0.24271454380933538,0.003639912868175323,0.15596785078588485,0.03023156443677446,0.5041632286508063,0.033564033164832724
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,hist_gradient_boosting,20260707,fixed_0_5,0.5,999,340,659,0.5928166562527895,0.40676314984841844,0.569974560385611,0.5382787967050471,0.6558823529411765,0.48406676783004554,0.5425425425425425,0.24423638339415576,0.15567928716880086,0.5635635635635635,0.5974997457482191,0.03442757832653448,0.41492238436390083,0.03818484978797023,0.5690198163109547,0.022128439695779267,0.5369482255237935,0.019725033127057964,0.6537279535900835,0.05475394619039131,0.4843116790318259,0.02914612779129124,0.5422178299041653,0.01807254914199689,0.24433413853337477,0.00229416889453026,0.15512866993270893,0.027861134934840003,0.5627890903667302,0.03433000097749876
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,hist_gradient_boosting,20260707,inner_cv,0.5,999,340,659,0.5928166562527895,0.40676314984841844,0.569974560385611,0.5382787967050471,0.6558823529411765,0.48406676783004554,0.5425425425425425,0.24423638339415576,0.15567928716880086,0.5635635635635635,0.5974997457482191,0.03442757832653448,0.41492238436390083,0.03818484978797023,0.5690198163109547,0.022128439695779267,0.5369482255237935,0.019725033127057964,0.6537279535900835,0.05475394619039131,0.4843116790318259,0.02914612779129124,0.5422178299041653,0.01807254914199689,0.24433413853337477,0.00229416889453026,0.15512866993270893,0.027861134934840003,0.5627890903667302,0.03433000097749876
eeg_rest_v1_features_fixed_split,eeg,,rest_v1_control,demographics,random_forest,20260707,fixed_0_5,0.5,999,340,659,0.5831161296081407,0.40641852741597245,0.5346246541105061,0.5195854207320526,0.5411764705882353,0.5280728376327769,0.5325325325325325,0.2426953045537117,0.14487714109867217,0.4954954954954955,0.5811386668745048,0.04067499921651872,0.41448881714909735,0.05864382939393026,0.5320087949021797,0.02876548137721361,0.5161498108850608,0.03100224046353755,0.5381539821203983,0.07077258699508325,0.5258636076839608,0.06786436313016729,0.5313965422661073,0.034241114481746875,0.243001969542839,0.007501984595445343,0.1474737144136617,0.02688907997608642,0.4964803755021146,0.06453546500000798
