fold,epoch,train_loss
2,30,0.9740466933984023
2,31,0.9730309232687339
2,32,0.9772410553235275
2,33,0.9746776475356176
2,34,0.9708681886012738
2,35,0.970102466069735
2,36,0.9653325287195352
2,37,0.9696881473064423
2,38,0.9751772758288261
2,39,0.9687520678226764
2,40,0.9619279129382892
2,41,0.9686005520514953
2,42,0.9565650255252154
2,43,0.9599072008560865
2,44,0.965911600070122
2,45,0.9587080127153641
2,46,0.9593269802056826
2,47,0.9498761586653881
2,48,0.9546374174264761
2,49,0.9541128247212141
2,50,0.9568113547105056
2,51,0.9560798467733921
2,52,0.955805058662708
2,53,0.9568668451064672
2,54,0.958148561227016
2,55,0.952153891324997
2,56,0.953446633540667
2,57,0.9494288265705109
2,58,0.9542114169169695
2,59,0.9571580711083535
2,60,0.9493696834796514
2,61,0.9623127640821995
2,62,0.9448233300294632
2,63,0.9540341267218957
2,64,0.956237392547803
2,65,0.9469694640391912
2,66,0.9483169149129819
2,67,0.9526186440235529
2,68,0.945519120265276
2,69,0.9488167296617459
2,70,0.9484346585396008
2,71,0.9500557703849597
2,72,0.9538526099461776
2,73,0.9415656786698562
2,74,0.9463539268725958
2,75,0.9309728741645813
2,76,0.9513988250341171
2,77,0.9485864425316836
2,78,0.9529170936498886
2,79,0.9465494285791348
2,80,0.9484428648765271
3,1,1.0872598096921846
3,2,1.0392542783316079
3,3,1.0333014649230163
3,4,1.0242423322293666
3,5,1.0192789536017877
3,6,1.0093047951723073
3,7,1.0095532195908683
3,8,1.0069867844705458
3,9,0.9987445380780604
3,10,0.9985077427579211
3,11,1.0037257864877775
3,12,1.0001955713544572
3,13,0.9968332230270683
3,14,0.9861629349844796
3,15,0.9908973326930752
3,16,0.9905173755311346
3,17,0.9796643636443398
3,18,0.9787776501147778
3,19,0.978189112304093
3,20,0.9722177610768901
3,21,0.9650128878556289
3,22,0.9701464036842445
3,23,0.9649672121196599
3,24,0.9613281480677716
3,25,0.9617791570626296
3,26,0.9581101792199271
3,27,0.9619323526109967
3,28,0.9567715835261654
3,29,0.9496101009381281
3,30,0.9455947690195852
3,31,0.9559192502653444
3,32,0.9481948730233428
3,33,0.9435648577553886
3,34,0.948360774424169
3,35,0.9497495247172071
3,36,0.9442463091441563
3,37,0.9451079105401968
3,38,0.9427390299834214
3,39,0.9392162182114341
3,40,0.9343964194322562
3,41,0.9438598094048438
3,42,0.9388540998681799
3,43,0.9358871571429364
3,44,0.9285844665069085
3,45,0.9340964308032742
3,46,0.9372135400772095
3,47,0.9282643856940331
3,48,0.9317533319646661
3,49,0.9341378273902001
3,50,0.93627430866291
3,51,0.9344923024053697
3,52,0.9332091692206147
3,53,0.9335769507792089
3,54,0.9311913437657542
3,55,0.9308081230559906
3,56,0.9294488685471671
3,57,0.9310232803419038
3,58,0.9240791681524995
3,59,0.9288218795479118
3,60,0.9264223320143563
3,61,0.9297874686005828
3,62,0.9227115751860978
3,63,0.9340996045570868
3,64,0.9271889700518026
3,65,0.9285726160198063
3,66,0.9324233137167893
3,67,0.9319316481615042
3,68,0.921151737888138
3,69,0.9237440329093438
3,70,0.9213524739463608
3,71,0.9211835582534988
3,72,0.9225843386216597
3,73,0.917954971263935
3,74,0.9256766562337999
3,75,0.9186107539511347
3,76,0.9234818909075353
3,77,0.9283394511643942
3,78,0.925914280600362
3,79,0.9277153603442303
3,80,0.9178424415650306
4,1,1.0875185132026672
4,2,1.0481197390800867
4,3,1.0358918003546886
4,4,1.0338284549040673
4,5,1.0279328723748524
4,6,1.0253620652052073
4,7,1.0163913919375493
4,8,1.014739650182235
4,9,1.0132943460574517
4,10,1.0069135626157124
4,11,1.0010801798258073
4,12,0.9971242134387677
4,13,0.9970087049863278
4,14,0.9867287369874808
4,15,0.9885180913485013
4,16,0.9838122251706246
4,17,0.9808484973051609
4,18,0.982524628058458
4,19,0.9769639854247754
4,20,0.9703600819294269
4,21,0.9718096905793899
4,22,0.9748093050259811
4,23,0.9662097096443176
4,24,0.9666357254370664
4,25,0.9637314111758502
4,26,0.9591973997079409
4,27,0.9604950340894552
4,28,0.9550052285194397
4,29,0.9534660218617855
4,30,0.9518693922421871
4,31,0.9587554190403376
4,32,0.9542130415256207
4,33,0.9489515255659055
4,34,0.9425912346595373
4,35,0.9460631777078677
4,36,0.9414817774907137
4,37,0.9398128642485692
4,38,0.9384231231151483
4,39,0.9367128832217975
4,40,0.9386527882172511
4,41,0.9320050011842679
4,42,0.9311820925810398
4,43,0.9320123776411399
4,44,0.9386790562898685
4,45,0.9370231536718515
4,46,0.9339177784247276
4,47,0.9319681204282321
4,48,0.926127029535098
4,49,0.933031921967482
4,50,0.9357242011106931
4,51,0.9268786930120908
4,52,0.9285761286050845
4,53,0.9282079224403088
4,54,0.9300471299733871
4,55,0.9273357253808242
4,56,0.9338545990295899
4,57,0.9317641785511603
4,58,0.9254196163935539
4,59,0.9269602260528467
4,60,0.9310012559096018
4,61,0.9220113593798417
4,62,0.9175960849492978
4,63,0.9275071139519031
4,64,0.9289608574830569
4,65,0.923886144772554
4,66,0.918646997366196
4,67,0.9309838406550579
4,68,0.9132681252100529
4,69,0.9249758376524999
4,70,0.920396707760982
4,71,0.9244511341437315
4,72,0.928231512888884
4,73,0.9285832299635961
4,74,0.9269379919920212
4,75,0.9168321933501806
4,76,0.9144117106229831
4,77,0.9244962579164749
4,78,0.9226428820536687
4,79,0.9247025633469607
4,80,0.9150968285707327
5,1,1.0795823892989715
5,2,1.0345427935773677
5,3,1.029455264667412
5,4,1.0256618803197688
5,5,1.0203089396674911
5,6,1.0162042650309475
5,7,1.014712798905063
5,8,1.0128242048350247
5,9,1.0072800594490845
5,10,1.0058189553099792
5,11,1.0012412148636658
5,12,0.9962492949002749
5,13,0.994170386295814
5,14,0.9858135124305626
5,15,0.977735700545373
5,16,0.9820232615842448
5,17,0.9753713994831233
5,18,0.9661680189045992
5,19,0.9666091474619779
5,20,0.9650468230247498
5,21,0.9571687509487201
5,22,0.9645822946127359
5,23,0.9567819129336964
5,24,0.9574200944467024
5,25,0.9521151285666924
5,26,0.9483289416734274
5,27,0.9474659523406586
5,28,0.9492260867899115
5,29,0.9435354742136869
5,30,0.9419478340582415
5,31,0.9370791416663629
5,32,0.9314358381481914
5,33,0.940889280337792
5,34,0.9306117845820142
5,35,0.9325241113637949
5,36,0.9316753210959496
5,37,0.9356407794085416
5,38,0.9329835741550891
5,39,0.9277440952016162
5,40,0.9239714757188574
5,41,0.9231673107518779
5,42,0.9172205855320026
5,43,0.9260776081642548
5,44,0.9270125387550948
5,45,0.9186364729683121
5,46,0.9253650385063964
5,47,0.9206096328698196
5,48,0.9153457887761005
5,49,0.9110711077591042
5,50,0.9196313371906033
5,51,0.910051138370068
5,52,0.9185717469686038
5,53,0.9111367758218344
5,54,0.9160360817785387
5,55,0.9065026633151165
5,56,0.9142502267639359
5,57,0.9139853816527825
5,58,0.9028711055780386
5,59,0.917218270239892
5,60,0.9203238974918019
5,61,0.9161601120775397
5,62,0.9054739645549229
5,63,0.9138700474392284
5,64,0.9042981251493677
5,65,0.9091137616665332
5,66,0.90921208688191
5,67,0.9100073003149652
5,68,0.9128420554198228
5,69,0.9054238029888698
5,70,0.9075613285039926
