cohort_name,modality,device,task,feature_set,model,seed,auroc_standard_cv,auprc_standard_cv,balanced_accuracy_standard_cv,macro_f1_standard_cv,auroc_group_cv,auprc_group_cv,balanced_accuracy_group_cv,macro_f1_group_cv,auroc_delta_standard_minus_group,auprc_delta_standard_minus_group,balanced_accuracy_delta_standard_minus_group,macro_f1_delta_standard_minus_group
eeg_oddball_native,eeg,,oddball,qc_demographics,random_forest,20260707,0.5929942555344991,0.40269402625919976,0.5621628424067533,0.5316540025173581,0.5631521072013093,0.37970492768500097,0.5758853583426652,0.5601189276355573,0.029842148333189877,0.022989098574198785,-0.013722515935911894,-0.028464925118199202
eeg_oddball_native,eeg,,oddball,sex_grade,hist_gradient_boosting,20260707,0.6044562677663881,0.41563638369016875,0.5717977431303299,0.5570630292846974,0.5892162061762426,0.39570436162779776,0.5645135239900078,0.555809106599741,0.01524006159014546,0.01993202206237099,0.007284219140322179,0.0012539226849563878
eeg_oddball_native,eeg,,oddball,sex_grade,logistic_regression,20260707,0.6026062753036436,0.4119817058501889,0.587680490352313,0.5641817557201991,0.5911644521491946,0.4048648738582084,0.58251679731243,0.57104471882797,0.011441823154449082,0.007116831991980488,0.005163693039882955,-0.006862963107770903
eeg_oddball_native,eeg,,oddball,sex_grade,random_forest,20260707,0.6054327461452322,0.4177669083134672,0.5761067652252563,0.545109503590202,0.5941160952709105,0.4062718801191369,0.574208318976656,0.5559061108362197,0.011316650874321765,0.011495028194330292,0.0018984462486002496,-0.010796607246017609
eeg_oddball_native,eeg,,oddball,sex_only,hist_gradient_boosting,20260707,0.5706489846239986,0.3762092733257964,0.5721840274786804,0.5159481621790107,0.5685331693082953,0.390298467114651,0.5721840274786804,0.5159481621790107,0.002115815315703262,-0.014089193788854593,0.0,0.0
eeg_oddball_native,eeg,,oddball,sex_only,logistic_regression,20260707,0.5712438894392282,0.3763781052215931,0.5730023580842449,0.5165063104033317,0.5691307660005169,0.3904563611366101,0.5730023580842449,0.5165063104033317,0.002113123438711284,-0.01407825591501699,0.0,0.0
eeg_oddball_native,eeg,,oddball,sex_only,random_forest,20260707,0.5736262005771384,0.37775159063175834,0.5730023580842449,0.5165063104033317,0.5562555183478336,0.37839419470162994,0.5753362154362994,0.5014304221094678,0.017370682229304824,-0.0006426040698715996,-0.0023338573520544914,0.01507588829386397
eeg_oddball_native,eeg,,oddball,signal,hist_gradient_boosting,20260707,0.5430417671634077,0.36160317628665084,0.5240875882935654,0.4529231105275665,0.5201971530708933,0.34092871971854843,0.5596311320957877,0.5222310596909178,0.02284461409251437,0.020674456568102406,-0.035543543802222355,-0.06930794916335126
eeg_oddball_native,eeg,,oddball,signal,logistic_regression,20260707,0.5445640236023774,0.36913079299573337,0.5345206305452666,0.4875221439382235,0.5236171827892152,0.349953080636876,0.518532900120596,0.47278642614941213,0.020946840813162226,0.019177712358857346,0.0159877304246705,0.014735717788811387
eeg_oddball_native,eeg,,oddball,signal,random_forest,20260707,0.5086032388663968,0.3298729748540483,0.5218580411749505,0.4201766799032982,0.48934285898871566,0.3208972966831607,0.5349762307261607,0.4932206369599026,0.019260379877681144,0.008975678170887624,-0.013118189551210246,-0.07304395705660438
eeg_oddball_native,eeg,,oddball,signal_demographics,hist_gradient_boosting,20260707,0.5762649129985357,0.3867828383256573,0.5452430495736067,0.4457535059461816,0.5742365836850718,0.388507906182731,0.573732529718322,0.5503686497675501,0.0020283293134638614,-0.0017250678570737144,-0.028489480144715307,-0.10461514382136844
eeg_oddball_native,eeg,,oddball,signal_demographics,logistic_regression,20260707,0.5862921547936946,0.41071690293548735,0.5718219700232579,0.5586569872958258,0.5599925165819621,0.39690971507851414,0.549069552717719,0.5218017533817152,0.026299638211732423,0.013807187856973213,0.022752417305538897,0.03685523391411061
eeg_oddball_native,eeg,,oddball,signal_demographics,random_forest,20260707,0.5610315811008699,0.3677737437635522,0.540526881083642,0.4743328458052605,0.538573251356706,0.3577434586347717,0.5328402263330174,0.5195635469494391,0.022458329744163952,0.010030285128780514,0.0076866547506245775,-0.0452307011441786
eeg_oddball_native,eeg,,oddball,signal_qc,hist_gradient_boosting,20260707,0.5368504500818331,0.35658065277356965,0.5195928266861918,0.4509478712785765,0.5206130480661556,0.3410705325966325,0.5473884755362219,0.5164453601953602,0.01623740201567747,0.015510120176937148,-0.027795648850030164,-0.06549748891678375
eeg_oddball_native,eeg,,oddball,signal_qc,logistic_regression,20260707,0.5424078301317943,0.36624948564577553,0.526373664829012,0.48598697167095894,0.5176694805754156,0.34710298129649186,0.5098091997588079,0.4498381246732156,0.024738349556378658,0.019146504349283666,0.01656446507020415,0.036148846997743345
eeg_oddball_native,eeg,,oddball,signal_qc,random_forest,20260707,0.5175887242656559,0.3371126464245238,0.5209508786286502,0.4018236897742715,0.4995423809113618,0.3308923303564073,0.5412893552416229,0.515364566222047,0.018046343354294114,0.006220316068116516,-0.020338476612972722,-0.11354087644777544
eeg_oddball_native,eeg,,oddball,signal_qc_demographics,hist_gradient_boosting,20260707,0.58006718924972,0.3842395087104293,0.5572481479886295,0.4768747042431253,0.5746470949263502,0.38274876291735926,0.5577286480316995,0.5341519997260649,0.005420094323369762,0.001490745793070014,-0.00048050004306998684,-0.05727729548293958
eeg_oddball_native,eeg,,oddball,signal_qc_demographics,logistic_regression,20260707,0.5838990761478163,0.40701930475475895,0.5676657119476268,0.5509474570981099,0.5552628887070377,0.3923103870592326,0.5470499720044792,0.522548115260119,0.02863618744077867,0.014708917695526347,0.020615739943147582,0.028399341837990866
eeg_oddball_native,eeg,,oddball,signal_qc_demographics,random_forest,20260707,0.5603680334223448,0.36479271966407756,0.5388377282711689,0.4654613283368138,0.5118079184253597,0.3390858736215423,0.5359722252131967,0.5114854247116005,0.04856011499698509,0.02570684604253526,0.002865503057972285,-0.046024096374786716
eeg_rest_native,eeg,,rest,age_grade,hist_gradient_boosting,20260707,0.5408519834749344,0.3701071814088582,0.5192106011778143,0.5139707808564231,0.4810229236458745,0.3353892971068048,0.46459339082289897,0.4399018341563584,0.05982905982905984,0.03471788430205336,0.05461721035491529,0.0740689467000647
eeg_rest_native,eeg,,rest,age_grade,logistic_regression,20260707,0.5520441913884537,0.3769367889729317,0.5263479689709197,0.4362050543528756,0.5001804510001231,0.34261711410893025,0.4747432288415895,0.47036036576825335,0.05186374038833064,0.03431967486400145,0.05160474012933025,-0.034155311415377754
eeg_rest_native,eeg,,rest,age_grade,random_forest,20260707,0.5404868355688028,0.37061355759056,0.5280208558897084,0.5229355944259433,0.476762157090026,0.3293107023124697,0.47818878146746996,0.46824295330420374,0.06372467847877683,0.0413028552780903,0.049832074422238415,0.05469264112173955
eeg_rest_native,eeg,,rest,age_only,hist_gradient_boosting,20260707,0.49298576347756673,0.3345971446727836,0.49651623422115226,0.2856768798699242,0.441966958360401,0.3078986572341452,0.43163242343570213,0.41294704272398597,0.05101880511716572,0.026698487438638396,0.06488381078545014,-0.12727016285406179
eeg_rest_native,eeg,,rest,age_only,logistic_regression,20260707,0.518272255977174,0.3508237380918119,0.5186798629421581,0.4696490394926315,0.49350800990145255,0.3258880267273787,0.5085130412999266,0.48498416152823115,0.02476424607572142,0.024935711364433177,0.010166821642231483,-0.015335122035599669
eeg_rest_native,eeg,,rest,age_only,random_forest,20260707,0.5001762050942378,0.33934231380196267,0.49605555343260266,0.26765031946400736,0.4378356919340526,0.30668234961814583,0.42725064856212397,0.41977084528379593,0.062340513160185185,0.032659964183816836,0.06880490487047869,-0.15212052581978858
eeg_rest_native,eeg,,rest,age_sex,hist_gradient_boosting,20260707,0.5740974265564429,0.3802733435901821,0.5592940756875183,0.5496596233224721,0.5547063743785056,0.3705504611781124,0.5144997685981293,0.5131598390088401,0.01939105217793735,0.0097228824120697,0.04479430708938903,0.03649978431363199
eeg_rest_native,eeg,,rest,age_sex,logistic_regression,20260707,0.5903167870380985,0.39663038839538134,0.5777871187707253,0.5299276339997547,0.5803410311607033,0.38699774107424023,0.5760781416519121,0.5340647654295156,0.009975755877395187,0.009632647321141108,0.0017089771188132374,-0.00413713142976091
eeg_rest_native,eeg,,rest,age_sex,random_forest,20260707,0.5752289604748622,0.38107824744067054,0.5584172961222142,0.5478957436633191,0.5508999197523788,0.36599349644915125,0.5061480717218423,0.49774382343743023,0.02432904072248332,0.015084750991519291,0.05226922440037196,0.050151920225888824
eeg_rest_native,eeg,,rest,age_sex_grade,hist_gradient_boosting,20260707,0.5972588431604825,0.41940242337103306,0.5598609041231992,0.5241865977160095,0.5556510884379737,0.39056421253935025,0.5604532079941916,0.5310001690698742,0.04160775472250877,0.02883821083168281,-0.0005923038709924056,-0.0068135713538647336
eeg_rest_native,eeg,,rest,age_sex_grade,logistic_regression,20260707,0.600659813774568,0.4206613855447693,0.5764305518403878,0.5530967719944098,0.5790991036892676,0.4044324780384323,0.5642256953732363,0.5576240811983965,0.02156071008530036,0.016228907506336987,0.012204856467151526,-0.004527309203986696
eeg_rest_native,eeg,,rest,age_sex_grade,random_forest,20260707,0.5952887428297264,0.41228706913383395,0.5711252924367679,0.5308811271544192,0.5456307505487833,0.3799777067766733,0.5344810016941164,0.48238697996999474,0.04965799228094314,0.03230936235716064,0.03664429074265152,0.04849414718442441
eeg_rest_native,eeg,,rest,age_sex_grade_group,hist_gradient_boosting,20260707,0.5992013451029845,0.41999959122537844,0.556005621579392,0.5388810420590082,0.5517766993176829,0.3869976437039133,0.5502842633990175,0.5213040786742884,0.04742464578530159,0.033001947521465125,0.005721358180374558,0.017576963384719813
eeg_rest_native,eeg,,rest,age_sex_grade_group,logistic_regression,20260707,0.6003795839861414,0.41316753268065876,0.5718938014019981,0.5471495703074896,0.5773073314056921,0.39866965973751783,0.5482058924681876,0.5449800366848997,0.023072252580449315,0.014497872943140921,0.023687908933810453,0.00216953362258987
eeg_rest_native,eeg,,rest,age_sex_grade_group,random_forest,20260707,0.5946815782881356,0.4175729526039136,0.557404647568582,0.49996122186550596,0.5393850229915804,0.37772702393167285,0.5390411046148751,0.5069861490243657,0.055296555296555194,0.03984592867224074,0.0183635429537069,-0.007024927158859717
eeg_rest_native,eeg,,rest,demographics,hist_gradient_boosting,20260707,0.5972588431604825,0.41940242337103306,0.5598609041231992,0.5241865977160095,0.5556510884379737,0.39056421253935025,0.5604532079941916,0.5310001690698742,0.04160775472250877,0.02883821083168281,-0.0005923038709924056,-0.0068135713538647336
