cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,outer_fold,n_subjects,selected_threshold_per_fold,predicted_positive_rate,threshold_source
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade,hist_gradient_boosting,20260707,1,44,0.55,0.3409090909090909,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade,hist_gradient_boosting,20260707,2,225,0.45,0.4488888888888889,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade,hist_gradient_boosting,20260707,3,183,0.35,0.9508196721311475,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade,hist_gradient_boosting,20260707,4,127,0.45,0.7952755905511811,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade,logistic_regression,20260707,0,82,0.5,0.5,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade,logistic_regression,20260707,1,44,0.5,0.6363636363636364,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade,logistic_regression,20260707,2,225,0.5,0.35555555555555557,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade,logistic_regression,20260707,3,183,0.5,0.5792349726775956,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade,logistic_regression,20260707,4,127,0.45,0.6929133858267716,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade,random_forest,20260707,0,82,0.35,0.7926829268292683,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade,random_forest,20260707,1,44,0.45,0.6818181818181818,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade,random_forest,20260707,2,225,0.4,0.5511111111111111,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade,random_forest,20260707,3,183,0.5,0.366120218579235,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade,random_forest,20260707,4,127,0.35,0.8110236220472441,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,hist_gradient_boosting,20260707,0,82,0.4,0.7804878048780488,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,hist_gradient_boosting,20260707,1,44,0.55,0.3409090909090909,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,hist_gradient_boosting,20260707,2,225,0.45,0.5511111111111111,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,hist_gradient_boosting,20260707,3,183,0.35,0.8961748633879781,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,hist_gradient_boosting,20260707,4,127,0.45,0.7952755905511811,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,logistic_regression,20260707,0,82,0.5,0.5,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,logistic_regression,20260707,1,44,0.5,0.6363636363636364,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,logistic_regression,20260707,2,225,0.5,0.3244444444444444,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,logistic_regression,20260707,3,183,0.5,0.5792349726775956,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,logistic_regression,20260707,4,127,0.5,0.5118110236220472,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,random_forest,20260707,0,82,0.35,0.9024390243902439,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,random_forest,20260707,1,44,0.55,0.13636363636363635,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,random_forest,20260707,2,225,0.45,0.4444444444444444,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,random_forest,20260707,3,183,0.5,0.366120218579235,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,random_forest,20260707,4,127,0.4,0.7952755905511811,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,hist_gradient_boosting,20260707,0,82,0.35,0.8414634146341463,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,hist_gradient_boosting,20260707,1,44,0.55,0.3409090909090909,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,hist_gradient_boosting,20260707,2,225,0.45,0.4488888888888889,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,hist_gradient_boosting,20260707,3,183,0.35,0.9508196721311475,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,hist_gradient_boosting,20260707,4,127,0.45,0.7952755905511811,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,logistic_regression,20260707,0,82,0.5,0.5,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,logistic_regression,20260707,1,44,0.5,0.6363636363636364,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,logistic_regression,20260707,2,225,0.5,0.35555555555555557,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,logistic_regression,20260707,3,183,0.5,0.5792349726775956,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,logistic_regression,20260707,4,127,0.45,0.6929133858267716,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,random_forest,20260707,0,82,0.35,0.7926829268292683,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,random_forest,20260707,1,44,0.45,0.6818181818181818,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,random_forest,20260707,2,225,0.4,0.5511111111111111,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,random_forest,20260707,3,183,0.5,0.366120218579235,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,random_forest,20260707,4,127,0.35,0.8110236220472441,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group,hist_gradient_boosting,20260707,0,82,0.55,0.6463414634146342,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group,hist_gradient_boosting,20260707,1,44,0.55,0.5909090909090909,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group,hist_gradient_boosting,20260707,2,225,0.45,0.6666666666666666,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group,hist_gradient_boosting,20260707,3,183,0.4,0.9617486338797814,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group,hist_gradient_boosting,20260707,4,127,0.55,0.48031496062992124,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group,logistic_regression,20260707,0,82,0.5,0.4146341463414634,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group,logistic_regression,20260707,1,44,0.5,0.6363636363636364,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group,logistic_regression,20260707,2,225,0.5,0.5955555555555555,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group,logistic_regression,20260707,3,183,0.5,0.6338797814207651,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group,logistic_regression,20260707,4,127,0.5,0.47244094488188976,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group,random_forest,20260707,0,82,0.5,0.4634146341463415,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group,random_forest,20260707,1,44,0.55,0.3409090909090909,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group,random_forest,20260707,2,225,0.5,0.5777777777777777,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group,random_forest,20260707,3,183,0.4,0.9890710382513661,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group,random_forest,20260707,4,127,0.5,0.41732283464566927,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group_device,hist_gradient_boosting,20260707,0,82,0.55,0.6463414634146342,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group_device,hist_gradient_boosting,20260707,1,44,0.55,0.5909090909090909,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group_device,hist_gradient_boosting,20260707,2,225,0.45,0.6666666666666666,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group_device,hist_gradient_boosting,20260707,3,183,0.4,0.9617486338797814,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group_device,hist_gradient_boosting,20260707,4,127,0.55,0.48031496062992124,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group_device,logistic_regression,20260707,0,82,0.5,0.4146341463414634,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group_device,logistic_regression,20260707,1,44,0.5,0.6363636363636364,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group_device,logistic_regression,20260707,2,225,0.5,0.5955555555555555,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group_device,logistic_regression,20260707,3,183,0.5,0.6338797814207651,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group_device,logistic_regression,20260707,4,127,0.5,0.47244094488188976,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group_device,random_forest,20260707,0,82,0.5,0.45121951219512196,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group_device,random_forest,20260707,1,44,0.5,0.5681818181818182,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group_device,random_forest,20260707,2,225,0.5,0.5244444444444445,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group_device,random_forest,20260707,3,183,0.4,0.994535519125683,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group_device,random_forest,20260707,4,127,0.45,0.5433070866141733,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,fnirs_device_only,hist_gradient_boosting,20260707,0,82,0.2,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,fnirs_device_only,hist_gradient_boosting,20260707,1,44,0.2,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,fnirs_device_only,hist_gradient_boosting,20260707,2,225,0.2,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,fnirs_device_only,hist_gradient_boosting,20260707,3,183,0.2,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,fnirs_device_only,hist_gradient_boosting,20260707,4,127,0.2,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,fnirs_device_only,logistic_regression,20260707,0,82,0.2,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,fnirs_device_only,logistic_regression,20260707,1,44,0.2,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,fnirs_device_only,logistic_regression,20260707,2,225,0.5,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,fnirs_device_only,logistic_regression,20260707,3,183,0.5,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,fnirs_device_only,logistic_regression,20260707,4,127,0.2,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,fnirs_device_only,random_forest,20260707,0,82,0.2,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,fnirs_device_only,random_forest,20260707,1,44,0.2,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,fnirs_device_only,random_forest,20260707,2,225,0.2,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,fnirs_device_only,random_forest,20260707,3,183,0.2,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,fnirs_device_only,random_forest,20260707,4,127,0.5,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_group_only,hist_gradient_boosting,20260707,0,82,0.5,0.15853658536585366,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_group_only,hist_gradient_boosting,20260707,1,44,0.45,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_group_only,hist_gradient_boosting,20260707,2,225,0.5,0.2222222222222222,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_group_only,hist_gradient_boosting,20260707,3,183,0.5,0.16393442622950818,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_group_only,hist_gradient_boosting,20260707,4,127,0.5,0.4251968503937008,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_group_only,logistic_regression,20260707,0,82,0.5,0.15853658536585366,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_group_only,logistic_regression,20260707,1,44,0.2,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_group_only,logistic_regression,20260707,2,225,0.5,0.2222222222222222,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_group_only,logistic_regression,20260707,3,183,0.5,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_group_only,logistic_regression,20260707,4,127,0.5,0.4251968503937008,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_group_only,random_forest,20260707,0,82,0.5,0.15853658536585366,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_group_only,random_forest,20260707,1,44,0.45,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_group_only,random_forest,20260707,2,225,0.5,0.2222222222222222,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_group_only,random_forest,20260707,3,183,0.5,0.16393442622950818,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_group_only,random_forest,20260707,4,127,0.5,0.4251968503937008,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_only,hist_gradient_boosting,20260707,0,82,0.5,0.8902439024390244,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_only,hist_gradient_boosting,20260707,1,44,0.45,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_only,hist_gradient_boosting,20260707,2,225,0.5,0.37777777777777777,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_only,hist_gradient_boosting,20260707,3,183,0.45,0.6939890710382514,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_only,hist_gradient_boosting,20260707,4,127,0.45,0.8346456692913385,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_only,logistic_regression,20260707,0,82,0.5,0.4146341463414634,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_only,logistic_regression,20260707,1,44,0.45,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_only,logistic_regression,20260707,2,225,0.5,0.37777777777777777,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_only,logistic_regression,20260707,3,183,0.5,0.9398907103825137,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_only,logistic_regression,20260707,4,127,0.45,0.8346456692913385,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_only,random_forest,20260707,0,82,0.5,0.2073170731707317,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_only,random_forest,20260707,1,44,0.45,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_only,random_forest,20260707,2,225,0.5,0.37777777777777777,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_only,random_forest,20260707,3,183,0.5,0.47540983606557374,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,grade_only,random_forest,20260707,4,127,0.45,0.8346456692913385,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,group_proxy_only,hist_gradient_boosting,20260707,0,82,0.55,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,group_proxy_only,hist_gradient_boosting,20260707,1,44,0.5,1.0,inner_cv_outer_train_only
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,group_proxy_only,hist_gradient_boosting,20260707,2,225,0.45,1.0,inner_cv_outer_train_only
