cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,threshold_type,metric,ci_low,ci_high,n_bootstrap
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,hist_gradient_boosting,20260707,inner_cv,brier_score,0.24686918727340704,0.2584367213666525,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,hist_gradient_boosting,20260707,inner_cv,ece,0.10961347167510047,0.17785944060520026,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,hist_gradient_boosting,20260707,inner_cv,balanced_accuracy,0.43187756580289577,0.5065755628931826,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,hist_gradient_boosting,20260707,inner_cv,macro_f1,0.4319714531999457,0.5062014662663039,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,hist_gradient_boosting,20260707,inner_cv,sensitivity,0.2597208568324106,0.3813569176192353,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,hist_gradient_boosting,20260707,inner_cv,specificity,0.5714205095130602,0.6628023606117579,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,hist_gradient_boosting,20260707,inner_cv,accuracy,0.47806354009077157,0.5537065052950075,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,hist_gradient_boosting,20260707,inner_cv,positive_prediction_rate,0.32526475037821484,0.3978819969742814,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,fixed_0_5,auroc,0.4837590646014737,0.5753778519082906,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,fixed_0_5,auprc,0.31685690602780275,0.41697478489962725,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,fixed_0_5,brier_score,0.24268796264747597,0.2494075525003502,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,fixed_0_5,ece,0.10272005417202643,0.18123104006969742,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,fixed_0_5,balanced_accuracy,0.5067039720081244,0.5835133109767341,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,fixed_0_5,macro_f1,0.4659728303558555,0.5427482017530756,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,fixed_0_5,sensitivity,0.612575075075075,0.7323972642438996,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,fixed_0_5,specificity,0.37062289562289563,0.46635017942583734,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,fixed_0_5,accuracy,0.46747352496217853,0.5431543116490166,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,fixed_0_5,positive_prediction_rate,0.5763993948562783,0.6475037821482602,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,inner_cv,auroc,0.4837590646014737,0.5753778519082906,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,inner_cv,auprc,0.31685690602780275,0.41697478489962725,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,inner_cv,brier_score,0.24268796264747597,0.2494075525003502,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,inner_cv,ece,0.10272005417202643,0.18123104006969742,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,inner_cv,balanced_accuracy,0.5006072190517938,0.5769394683027222,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,inner_cv,macro_f1,0.4492536654177577,0.5291571897091969,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,inner_cv,sensitivity,0.6513528050661687,0.7647196906931786,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,inner_cv,specificity,0.32643558429118774,0.4192202043529988,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,inner_cv,accuracy,0.4493192133131619,0.529500756429652,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,inner_cv,positive_prediction_rate,0.6217851739788199,0.6913767019667171,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,fixed_0_5,auroc,0.43933939284521273,0.5313463253349118,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,fixed_0_5,auprc,0.2955638777100558,0.38894355045533396,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,fixed_0_5,brier_score,0.2457210418824498,0.2591069135399077,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,fixed_0_5,ece,0.11121251412971235,0.18517397188107798,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,fixed_0_5,balanced_accuracy,0.45449242030243947,0.5298611358364057,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,fixed_0_5,macro_f1,0.4542023558707831,0.5289876302788318,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,fixed_0_5,sensitivity,0.2845510933557611,0.4061205160415545,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,fixed_0_5,specificity,0.5962352884429867,0.6833671171171171,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,fixed_0_5,accuracy,0.5022692889561271,0.5748865355521936,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,fixed_0_5,positive_prediction_rate,0.3207261724659607,0.39035552193645984,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,inner_cv,auroc,0.43933939284521273,0.5313463253349118,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,inner_cv,auprc,0.2955638777100558,0.38894355045533396,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,inner_cv,brier_score,0.2457210418824498,0.2591069135399077,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,inner_cv,ece,0.11121251412971235,0.18517397188107798,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,inner_cv,balanced_accuracy,0.45693729579694686,0.5291930518801067,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,inner_cv,macro_f1,0.45714898693989175,0.5282062249782221,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,inner_cv,sensitivity,0.3062154553704009,0.4252432996060863,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,inner_cv,specificity,0.5745578335373317,0.6630094898925439,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,inner_cv,accuracy,0.4976928895612708,0.56732223903177,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,inner_cv,positive_prediction_rate,0.3373676248108926,0.4114977307110439,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,fixed_0_5,auroc,0.45360616806386256,0.5449059780343218,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,fixed_0_5,auprc,0.29229693329746465,0.3826976439535725,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,fixed_0_5,brier_score,0.24519743573817454,0.2530853789422277,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,fixed_0_5,ece,0.10648812827636611,0.17762929015015208,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,fixed_0_5,balanced_accuracy,0.4524250030643985,0.5330608397039147,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,fixed_0_5,macro_f1,0.4520877136037995,0.5327121847406212,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,fixed_0_5,sensitivity,0.2902520161290323,0.41335856573705176,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,fixed_0_5,specificity,0.5896831752132842,0.6789859820613352,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,fixed_0_5,accuracy,0.4977307110438729,0.5763993948562783,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,fixed_0_5,positive_prediction_rate,0.323714069591528,0.39636913767019666,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,inner_cv,auroc,0.45360616806386256,0.5449059780343218,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,inner_cv,auprc,0.29229693329746465,0.3826976439535725,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,inner_cv,brier_score,0.24519743573817454,0.2530853789422277,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,inner_cv,ece,0.10648812827636611,0.17762929015015208,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,inner_cv,balanced_accuracy,0.48135153097670463,0.5618975180543868,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,inner_cv,macro_f1,0.4689830073085656,0.5460639237040817,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,inner_cv,sensitivity,0.4615217391304348,0.588495575221239,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,inner_cv,specificity,0.46972740397185375,0.5673775358733301,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,inner_cv,accuracy,0.48407715582450833,0.5582450832072617,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,inner_cv,positive_prediction_rate,0.4599092284417549,0.5355521936459909,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,fixed_0_5,auroc,0.4693531682447414,0.5595645230042047,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,fixed_0_5,auprc,0.3048859150654128,0.3978163738141018,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,fixed_0_5,brier_score,0.24571265550383428,0.2503992784806514,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,fixed_0_5,ece,0.10961058298867371,0.18380604900125502,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,fixed_0_5,balanced_accuracy,0.49062651618611636,0.5702236594297239,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,fixed_0_5,macro_f1,0.47981037961312495,0.5552286194518192,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,fixed_0_5,sensitivity,0.46466758875057634,0.5905611772976173,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,fixed_0_5,specificity,0.4825133689839572,0.5831430523028883,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,fixed_0_5,accuracy,0.49319213313161875,0.5703857791225416,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,fixed_0_5,positive_prediction_rate,0.4508320726172466,0.5264750378214826,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,inner_cv,auroc,0.4693531682447414,0.5595645230042047,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,inner_cv,auprc,0.3048859150654128,0.3978163738141018,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,inner_cv,brier_score,0.24571265550383428,0.2503992784806514,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,inner_cv,ece,0.10961058298867371,0.18380604900125502,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,inner_cv,balanced_accuracy,0.4906184641398245,0.5707649044658542,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,inner_cv,macro_f1,0.4717361844246003,0.5497294306010201,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,inner_cv,sensitivity,0.5106295420716224,0.6359653654605195,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,inner_cv,specificity,0.4392267389930941,0.5374146402854079,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,inner_cv,accuracy,0.47806354009077157,0.5567700453857791,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,inner_cv,positive_prediction_rate,0.4961800302571861,0.5673600605143722,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,fixed_0_5,auroc,0.4299186036566982,0.5194237245710646,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,fixed_0_5,auprc,0.2836429872523786,0.36765389839278084,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,fixed_0_5,brier_score,0.24503227088840193,0.2546842972066423,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,fixed_0_5,ece,0.0981891242797644,0.16534712265649512,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,fixed_0_5,balanced_accuracy,0.4390179751618147,0.5167100598787324,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,fixed_0_5,macro_f1,0.4385598499471002,0.5143156408508744,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,fixed_0_5,sensitivity,0.31729910714285714,0.4418899028554607,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,fixed_0_5,specificity,0.5265498166628965,0.623010639950295,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,fixed_0_5,accuracy,0.46747352496217853,0.546142208774584,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,fixed_0_5,positive_prediction_rate,0.3721633888048411,0.44935703479576394,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,inner_cv,auroc,0.4299186036566982,0.5194237245710646,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,inner_cv,auprc,0.2836429872523786,0.36765389839278084,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,inner_cv,brier_score,0.24503227088840193,0.2546842972066423,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,inner_cv,ece,0.0981891242797644,0.16534712265649512,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,inner_cv,balanced_accuracy,0.4735034393787321,0.552940115702289,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,inner_cv,macro_f1,0.45964234691173833,0.5342969962372207,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,inner_cv,sensitivity,0.470832854240926,0.595051652892562,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,inner_cv,specificity,0.4471729671623455,0.5431312006479044,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,inner_cv,accuracy,0.47049924357034795,0.5461800302571861,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,random_forest,20260707,inner_cv,positive_prediction_rate,0.47655068078668683,0.5537065052950075,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,fixed_0_5,auroc,0.4760947579972583,0.5682851884476978,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,fixed_0_5,auprc,0.30529063880520785,0.39795205962518687,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,fixed_0_5,brier_score,0.23838387913879938,0.251543992462864,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,fixed_0_5,ece,0.10267765290965714,0.17136276637131762,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,fixed_0_5,balanced_accuracy,0.45811275452067846,0.5407401789387083,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,fixed_0_5,macro_f1,0.4464762094179054,0.5262055909287692,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,fixed_0_5,sensitivity,0.43046153531134185,0.5643278392500384,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,fixed_0_5,specificity,0.448593939901932,0.5454600087412587,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,fixed_0_5,accuracy,0.4599092284417549,0.5385779122541604,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,fixed_0_5,positive_prediction_rate,0.46142208774583965,0.5401285930408471,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,inner_cv,auroc,0.4760947579972583,0.5682851884476978,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,inner_cv,auprc,0.30529063880520785,0.39795205962518687,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,inner_cv,brier_score,0.23838387913879938,0.251543992462864,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,inner_cv,ece,0.10267765290965714,0.17136276637131762,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,inner_cv,balanced_accuracy,0.47954844451125905,0.5541387521787264,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,inner_cv,macro_f1,0.43336240249371016,0.5082504954409294,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,inner_cv,sensitivity,0.605022349365278,0.7251235685373147,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,inner_cv,specificity,0.3211009174311927,0.4106831687412591,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,inner_cv,accuracy,0.4341527987897126,0.5083207261724659,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,hist_gradient_boosting,20260707,inner_cv,positive_prediction_rate,0.6081694402420574,0.6823373676248109,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,fixed_0_5,auroc,0.5278568390543361,0.6207638653229457,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,fixed_0_5,auprc,0.34005536299569944,0.44691315742058946,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,fixed_0_5,brier_score,0.2385164356660586,0.24951959568185672,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,fixed_0_5,ece,0.10664092622359586,0.18121863797564672,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,fixed_0_5,balanced_accuracy,0.5257391025381932,0.6045477326498951,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,fixed_0_5,macro_f1,0.501351178809462,0.5780906959304307,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,fixed_0_5,sensitivity,0.5646413572060124,0.6854558768540446,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,fixed_0_5,specificity,0.457910852216959,0.5518929401770545,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,fixed_0_5,accuracy,0.5083207261724659,0.5854765506807866,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,fixed_0_5,positive_prediction_rate,0.5037821482602118,0.5748865355521936,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,inner_cv,auroc,0.5278568390543361,0.6207638653229457,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,inner_cv,auprc,0.34005536299569944,0.44691315742058946,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,inner_cv,brier_score,0.2385164356660586,0.24951959568185672,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,inner_cv,ece,0.10664092622359586,0.18121863797564672,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,inner_cv,balanced_accuracy,0.4721991105079105,0.5555334022970687,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,inner_cv,macro_f1,0.46013258751863734,0.5392756335130385,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,inner_cv,sensitivity,0.45945365966825197,0.5818201410658307,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,inner_cv,specificity,0.4588949214834614,0.5558139534883721,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,inner_cv,accuracy,0.47049924357034795,0.5522314674735249,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,logistic_regression,20260707,inner_cv,positive_prediction_rate,0.46289712556732227,0.5386157337367625,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,random_forest,20260707,fixed_0_5,auroc,0.4703242761942734,0.5633515008675305,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,random_forest,20260707,fixed_0_5,auprc,0.3051260650661332,0.4015936196462798,1000
group_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex,random_forest,20260707,fixed_0_5,brier_score,0.23694372508198527,0.25257123421007516,1000
