fold,epoch,train_loss
1,1,0.9535462542584068
1,2,0.9366214978067499
1,3,0.9257379983600817
1,4,0.9172920948580692
1,5,0.909899673963848
1,6,0.8979277535488731
1,7,0.8909578480218586
1,8,0.8825536087939614
1,9,0.8740730072322644
1,10,0.8752088829090721
1,11,0.8650472515507748
1,12,0.8609854265263206
1,13,0.8607047319412231
1,14,0.8492226920629803
1,15,0.8514711963502984
1,16,0.8405814264949999
1,17,0.8351369663288719
1,18,0.8368125401045147
1,19,0.8276207534890426
1,20,0.8232128726808648
1,21,0.8192175011885794
1,22,0.808947986050656
1,23,0.8129874248253671
1,24,0.8119504596057691
1,25,0.8037524380181965
1,26,0.8040962903123153
1,27,0.8016679286956787
1,28,0.7943103771460683
1,29,0.7977683035950912
1,30,0.7946512197193346
1,31,0.7928519462284289
1,32,0.7855939651790418
1,33,0.7942754005130969
1,34,0.7885792826351367
1,35,0.7875571357576471
1,36,0.7844240634064925
1,37,0.7842342546111659
1,38,0.7673286977567171
1,39,0.7746146936165659
1,40,0.7799945442300094
1,41,0.7833558214338202
1,42,0.7772417288077506
1,43,0.7683666693536859
1,44,0.7724069112225582
1,45,0.7665544378130059
1,46,0.7722789758130124
1,47,0.7693465113639831
1,48,0.7677783514323987
1,49,0.7657500913268641
1,50,0.7667049087976154
1,51,0.7636900751214278
1,52,0.763582930439397
1,53,0.766813588142395
1,54,0.7597174518986752
1,55,0.7589536610402559
1,56,0.7600029462262203
1,57,0.7579261064529419
1,58,0.7606670661976463
1,59,0.7536175985085337
1,60,0.7525266264614306
1,61,0.760725630584516
1,62,0.7586781219432228
1,63,0.7650675491282815
1,64,0.7623714120764481
1,65,0.7529898524284363
1,66,0.7584532580877605
1,67,0.7540571739799098
1,68,0.761135008460597
1,69,0.7550128767364903
1,70,0.7431135284273248
1,71,0.7527483695431759
1,72,0.748551901390678
1,73,0.7466262478577463
1,74,0.7575297073314065
1,75,0.7430229005060698
1,76,0.7458910998545195
1,77,0.743169651533428
1,78,0.7439895058933057
1,79,0.7466452893457914
1,80,0.7444218848880969
2,1,0.96091245363156
2,2,0.9418606609106064
2,3,0.9372952257593473
2,4,0.9271252124259869
2,5,0.9248404260724783
2,6,0.9175544884055853
2,7,0.908004367724061
2,8,0.9075674545019865
2,9,0.8976421300321817
2,10,0.8939649487535158
2,11,0.8940473478287458
2,12,0.8803744080166022
2,13,0.8798097471396128
2,14,0.8767525125294924
2,15,0.8712363845358292
2,16,0.8741673758874337
2,17,0.8669153396040201
2,18,0.8658669286717972
2,19,0.8584306190411249
2,20,0.8527419157326221
2,21,0.859236936395367
2,22,0.8514095935970545
2,23,0.8488237975786129
2,24,0.8472204202165207
2,25,0.8414602726697922
2,26,0.8302302211523056
2,27,0.8333288623640934
2,28,0.8390679626415173
2,29,0.8317624107003212
2,30,0.8342530348648628
2,31,0.8276676603903373
2,32,0.8203804238388935
2,33,0.8243773176024357
2,34,0.8304838755478462
2,35,0.8175235036760569
2,36,0.822454497218132
2,37,0.8141837250441313
2,38,0.8167110501478115
2,39,0.8162565929815173
2,40,0.8080734300116698
2,41,0.8103864391644796
2,42,0.8056934823592504
2,43,0.809042035912474
2,44,0.8007181224723657
2,45,0.8075952548533678
2,46,0.8022494117418925
2,47,0.7985449365029732
