cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,outer_fold,n_subjects,selected_threshold_per_fold,predicted_positive_rate,threshold_source
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,4,17,0.45,0.6470588235294118,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,0,98,0.5,0.5816326530612245,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,1,70,0.55,0.2714285714285714,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,2,66,0.45,0.803030303030303,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,3,69,0.6,0.043478260869565216,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,4,17,0.45,0.35294117647058826,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,0,98,0.5,0.46938775510204084,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,1,70,0.5,0.6285714285714286,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,2,66,0.55,0.18181818181818182,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,3,69,0.5,0.5217391304347826,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,4,17,0.5,0.5294117647058824,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,0,98,0.45,0.5816326530612245,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,1,70,0.6,0.2714285714285714,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,2,66,0.35,0.8787878787878788,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,3,69,0.6,0.043478260869565216,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,4,17,0.4,0.6470588235294118,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,hist_gradient_boosting,20260909,0,98,0.6,0.19387755102040816,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,hist_gradient_boosting,20260909,1,70,0.4,0.6428571428571429,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,hist_gradient_boosting,20260909,2,66,0.45,0.6212121212121212,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,hist_gradient_boosting,20260909,3,69,0.6,0.08695652173913043,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,hist_gradient_boosting,20260909,4,17,0.45,0.4117647058823529,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,logistic_regression,20260909,0,98,0.35,0.9795918367346939,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,logistic_regression,20260909,1,70,0.45,0.7285714285714285,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,logistic_regression,20260909,2,66,0.45,0.803030303030303,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,logistic_regression,20260909,3,69,0.45,0.5652173913043478,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,logistic_regression,20260909,4,17,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,random_forest,20260909,0,98,0.3,0.9795918367346939,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,random_forest,20260909,1,70,0.35,0.7428571428571429,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,random_forest,20260909,2,66,0.45,0.5606060606060606,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,random_forest,20260909,3,69,0.6,0.14492753623188406,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,random_forest,20260909,4,17,0.3,0.7647058823529411,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,hist_gradient_boosting,20260909,0,98,0.5,0.6428571428571429,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,hist_gradient_boosting,20260909,1,70,0.4,0.6428571428571429,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,hist_gradient_boosting,20260909,2,66,0.45,0.6363636363636364,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,hist_gradient_boosting,20260909,3,69,0.6,0.08695652173913043,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,hist_gradient_boosting,20260909,4,17,0.45,0.4117647058823529,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,logistic_regression,20260909,0,98,0.35,0.9795918367346939,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,logistic_regression,20260909,1,70,0.45,0.7285714285714285,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,logistic_regression,20260909,2,66,0.45,0.803030303030303,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,logistic_regression,20260909,3,69,0.45,0.5652173913043478,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,logistic_regression,20260909,4,17,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,random_forest,20260909,0,98,0.25,0.9387755102040817,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,random_forest,20260909,1,70,0.35,0.7428571428571429,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,random_forest,20260909,2,66,0.45,0.5454545454545454,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,random_forest,20260909,3,69,0.6,0.14492753623188406,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,random_forest,20260909,4,17,0.25,0.8823529411764706,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,hist_gradient_boosting,20260909,0,98,0.6,0.19387755102040816,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,hist_gradient_boosting,20260909,1,70,0.4,0.6428571428571429,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,hist_gradient_boosting,20260909,2,66,0.45,0.6212121212121212,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,hist_gradient_boosting,20260909,3,69,0.6,0.08695652173913043,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,hist_gradient_boosting,20260909,4,17,0.45,0.4117647058823529,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,logistic_regression,20260909,0,98,0.35,0.9795918367346939,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,logistic_regression,20260909,1,70,0.45,0.7285714285714285,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,logistic_regression,20260909,2,66,0.45,0.803030303030303,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,logistic_regression,20260909,3,69,0.45,0.5652173913043478,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,logistic_regression,20260909,4,17,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,random_forest,20260909,0,98,0.3,0.9795918367346939,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,random_forest,20260909,1,70,0.35,0.7428571428571429,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,random_forest,20260909,2,66,0.45,0.5606060606060606,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,random_forest,20260909,3,69,0.6,0.14492753623188406,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,random_forest,20260909,4,17,0.3,0.7647058823529411,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,hist_gradient_boosting,20260909,0,98,0.4,0.673469387755102,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,hist_gradient_boosting,20260909,1,70,0.4,0.8285714285714286,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,hist_gradient_boosting,20260909,2,66,0.45,0.9090909090909091,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,hist_gradient_boosting,20260909,3,69,0.55,0.5362318840579711,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,hist_gradient_boosting,20260909,4,17,0.45,0.6470588235294118,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,logistic_regression,20260909,0,98,0.4,0.9285714285714286,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,logistic_regression,20260909,1,70,0.45,0.9428571428571428,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,logistic_regression,20260909,2,66,0.55,0.45454545454545453,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,logistic_regression,20260909,3,69,0.45,0.855072463768116,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,logistic_regression,20260909,4,17,0.5,0.5294117647058824,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,random_forest,20260909,0,98,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,random_forest,20260909,1,70,0.35,0.9142857142857143,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,random_forest,20260909,2,66,0.55,0.4393939393939394,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,random_forest,20260909,3,69,0.5,0.7536231884057971,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,random_forest,20260909,4,17,0.45,0.7647058823529411,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,hist_gradient_boosting,20260909,0,98,0.5,0.46938775510204084,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,hist_gradient_boosting,20260909,1,70,0.35,0.8571428571428571,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,hist_gradient_boosting,20260909,2,66,0.45,0.9090909090909091,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,hist_gradient_boosting,20260909,3,69,0.55,0.42028985507246375,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,hist_gradient_boosting,20260909,4,17,0.45,0.5294117647058824,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,logistic_regression,20260909,0,98,0.4,0.9081632653061225,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,logistic_regression,20260909,1,70,0.45,0.9285714285714286,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,logistic_regression,20260909,2,66,0.55,0.5303030303030303,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,logistic_regression,20260909,3,69,0.45,0.8405797101449275,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,logistic_regression,20260909,4,17,0.5,0.8235294117647058,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,random_forest,20260909,0,98,0.4,0.6326530612244898,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,random_forest,20260909,1,70,0.35,0.9,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,random_forest,20260909,2,66,0.4,0.8939393939393939,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,random_forest,20260909,3,69,0.5,0.6666666666666666,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,random_forest,20260909,4,17,0.4,0.6470588235294118,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,hist_gradient_boosting,20260909,0,98,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,hist_gradient_boosting,20260909,1,70,0.5,0.38571428571428573,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,hist_gradient_boosting,20260909,2,66,0.45,0.5909090909090909,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,hist_gradient_boosting,20260909,3,69,0.5,0.9855072463768116,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,hist_gradient_boosting,20260909,4,17,0.45,0.058823529411764705,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,logistic_regression,20260909,0,98,0.55,0.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,logistic_regression,20260909,1,70,0.5,0.38571428571428573,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,logistic_regression,20260909,2,66,0.45,0.5909090909090909,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,logistic_regression,20260909,3,69,0.5,0.9855072463768116,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,logistic_regression,20260909,4,17,0.45,0.058823529411764705,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,random_forest,20260909,0,98,0.55,0.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,random_forest,20260909,1,70,0.5,0.38571428571428573,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,random_forest,20260909,2,66,0.5,0.5909090909090909,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,random_forest,20260909,3,69,0.5,0.9855072463768116,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,random_forest,20260909,4,17,0.45,0.058823529411764705,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,hist_gradient_boosting,20260909,0,98,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,hist_gradient_boosting,20260909,1,70,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,hist_gradient_boosting,20260909,2,66,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,hist_gradient_boosting,20260909,3,69,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,hist_gradient_boosting,20260909,4,17,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,logistic_regression,20260909,0,98,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,logistic_regression,20260909,1,70,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,logistic_regression,20260909,2,66,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,logistic_regression,20260909,3,69,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,logistic_regression,20260909,4,17,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,random_forest,20260909,0,98,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,random_forest,20260909,1,70,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,random_forest,20260909,2,66,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,random_forest,20260909,3,69,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,random_forest,20260909,4,17,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,hist_gradient_boosting,20260909,0,98,0.45,0.9387755102040817,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,hist_gradient_boosting,20260909,1,70,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,hist_gradient_boosting,20260909,2,66,0.5,0.3181818181818182,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,hist_gradient_boosting,20260909,3,69,0.4,0.6811594202898551,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,hist_gradient_boosting,20260909,4,17,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,logistic_regression,20260909,0,98,0.5,0.9387755102040817,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,logistic_regression,20260909,1,70,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,logistic_regression,20260909,2,66,0.5,0.3181818181818182,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,logistic_regression,20260909,3,69,0.5,0.2898550724637681,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,logistic_regression,20260909,4,17,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,random_forest,20260909,0,98,0.45,0.9387755102040817,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,random_forest,20260909,1,70,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,random_forest,20260909,2,66,0.5,0.3181818181818182,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,random_forest,20260909,3,69,0.4,0.6811594202898551,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,random_forest,20260909,4,17,0.2,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,group_proxy_only,hist_gradient_boosting,20260909,0,98,0.4,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,group_proxy_only,hist_gradient_boosting,20260909,1,70,0.55,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,group_proxy_only,hist_gradient_boosting,20260909,2,66,0.4,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,group_proxy_only,hist_gradient_boosting,20260909,3,69,0.4,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,group_proxy_only,hist_gradient_boosting,20260909,4,17,0.35,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,group_proxy_only,logistic_regression,20260909,0,98,0.45,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,group_proxy_only,logistic_regression,20260909,1,70,0.4,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,group_proxy_only,logistic_regression,20260909,2,66,0.5,0.8636363636363636,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,group_proxy_only,logistic_regression,20260909,3,69,0.55,0.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,group_proxy_only,logistic_regression,20260909,4,17,0.45,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,group_proxy_only,random_forest,20260909,0,98,0.45,1.0,inner_cv_outer_train_only
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,group_proxy_only,random_forest,20260909,1,70,0.4,1.0,inner_cv_outer_train_only
