cohort_name,modality,device,task,feature_set,model,seed,auroc_standard_cv,auprc_standard_cv,balanced_accuracy_standard_cv,macro_f1_standard_cv,auroc_group_cv,auprc_group_cv,balanced_accuracy_group_cv,macro_f1_group_cv,auroc_delta_standard_minus_group,auprc_delta_standard_minus_group,balanced_accuracy_delta_standard_minus_group,macro_f1_delta_standard_minus_group
eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,logistic_regression,20260909,0.5550167518956093,0.37645031019757147,0.5290513137012872,0.4655780293189831,0.4967598307176865,0.3174224876034785,0.5084641156762476,0.39584244206844466,0.058256921177922805,0.05902782259409295,0.02058719802503961,0.06973558725053847
eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,random_forest,20260909,0.5568682771997885,0.37563061324421554,0.530991006877094,0.4937853107344633,0.46374096279315824,0.33167549390929135,0.42311761594075115,0.3810323942010863,0.09312731440663025,0.043955119334924186,0.10787339093634285,0.11275291653337699
eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,hist_gradient_boosting,20260909,0.552966848880268,0.3862606897323607,0.5059072473990478,0.5029184710977217,0.450163110562511,0.3065566961746613,0.4012960677129254,0.3939819036262888,0.10280373831775702,0.07970399355769942,0.10461117968612238,0.10893656747143288
eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,logistic_regression,20260909,0.5494401340151649,0.3599399696970826,0.5174131546464468,0.4462206318012495,0.4935417034032799,0.3163804375934806,0.5084641156762476,0.39584244206844466,0.055898430611884986,0.04355953210360197,0.008949038970199164,0.050378189732804834
eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade_group,random_forest,20260909,0.561364838652795,0.37966955638767563,0.5388379474519485,0.44229462676867637,0.4599277023452654,0.3083502258477795,0.4160201022747311,0.37763269773942276,0.10143713630752954,0.07131933053989614,0.12281784517721739,0.0646619290292536
eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,hist_gradient_boosting,20260909,0.5586977605360607,0.3833932108635778,0.5232322341738671,0.5154062490342121,0.455409098924352,0.32402423513189677,0.49938282489860697,0.49862637362637363,0.10328866161170869,0.05936897573168104,0.023849409275260136,0.01677987540783843
eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,logistic_regression,20260909,0.5550167518956093,0.37645031019757147,0.5290513137012872,0.4655780293189831,0.4967598307176865,0.3174224876034785,0.5084641156762476,0.39584244206844466,0.058256921177922805,0.05902782259409295,0.02058719802503961,0.06973558725053847
eye_qixin_120_combined_native,eye,qixin_120,combined,demographics,random_forest,20260909,0.5568682771997885,0.37563061324421554,0.530991006877094,0.4937853107344633,0.46374096279315824,0.33167549390929135,0.42311761594075115,0.3810323942010863,0.09312731440663025,0.043955119334924186,0.10787339093634285,0.11275291653337699
eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,hist_gradient_boosting,20260909,0.6535443484394287,0.47284841866641897,0.5942955387056956,0.5597390899822827,0.5189781343678364,0.34961053444094214,0.5081114441897372,0.42944472745797246,0.1345662140715923,0.12323788422547682,0.08618409451595843,0.13029436252431026
eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,logistic_regression,20260909,0.6777464292011992,0.462721851020922,0.6246252865455828,0.598357281280437,0.5149664962087815,0.33552935685204366,0.5108005642743785,0.3995174693950496,0.16277993299241766,0.12719249416887835,0.11382472227120433,0.19883981188538735
eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group,random_forest,20260909,0.691566743078822,0.502448365830132,0.6106947628284253,0.5774382192039238,0.5412846058896138,0.34274007268548534,0.48025039675542236,0.3704042291029055,0.15028213718920824,0.15970829314464663,0.13044436607300292,0.2070339901010183
eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,hist_gradient_boosting,20260909,0.6669458649268207,0.498948444246367,0.6502821371892082,0.6306850098558896,0.5475886087109858,0.3852463697561589,0.5312114265561629,0.4807429130009775,0.11935725621583493,0.11370207449020808,0.1190707106330453,0.1499420968549121
eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,logistic_regression,20260909,0.6688635161347205,0.4596149610685035,0.6342796684888026,0.5948726064250673,0.5009037206841828,0.3165914538097583,0.5038353024157997,0.38357736722859337,0.16795979545053774,0.14302350725874524,0.13044436607300292,0.21129523919647397
eye_qixin_120_combined_native,eye,qixin_120,combined,demographics_group_device,random_forest,20260909,0.6881281960853465,0.49761822402808253,0.6128107917474872,0.5901201198172484,0.5439516840063481,0.3468697335932549,0.5505642743784165,0.4554986180916879,0.1441765120789984,0.15074849043482763,0.06224651736907072,0.13462150172556053
eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,hist_gradient_boosting,20260909,0.5726503262211251,0.37547787233783475,0.5868453535531652,0.5703125,0.5748765649797214,0.39638436115552367,0.49872156586140004,0.41982967296817886,-0.0022262387585962884,-0.020906488817688917,0.08812378769176521,0.15048282703182114
eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,logistic_regression,20260909,0.5741050961029801,0.37581693838261615,0.5868453535531652,0.5703125,0.5705122553341563,0.3957978299759577,0.6148386527949214,0.6039892261774769,0.003592840768823824,-0.019980891593341543,-0.027993299241756198,-0.03367672617747686
eye_qixin_120_combined_native,eye,qixin_120,combined,fnirs_device_only,random_forest,20260909,0.578513489684359,0.3776863168059593,0.5868453535531652,0.5703125,0.572451948509963,0.39847008085105706,0.6148386527949214,0.6039892261774769,0.006061541174396057,-0.02078376404509774,-0.027993299241756198,-0.03367672617747686
eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,hist_gradient_boosting,20260909,0.47432110738846767,0.31439582453107784,0.5,0.24882629107981222,0.4429994709927702,0.3142836592695172,0.5,0.24882629107981222,0.03132163639569746,0.00011216526156065942,0.0,0.0
eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,logistic_regression,20260909,0.5,0.33125,0.5,0.24882629107981222,0.47066214071592316,0.3501853720506242,0.5,0.24882629107981222,0.02933785928407684,-0.018935372050624233,0.0,0.0
eye_qixin_120_combined_native,eye,qixin_120,combined,grade_group_only,random_forest,20260909,0.4774951507670605,0.3171726235600681,0.5,0.24882629107981222,0.4540204549462176,0.2997796729689198,0.5,0.24882629107981222,0.023474695820842884,0.017392950591148315,0.0,0.0
eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,hist_gradient_boosting,20260909,0.5234085699171223,0.3444705282361024,0.508155528125551,0.4256514873625673,0.4502733204020455,0.30103466092761394,0.44485099629694935,0.3524888709024686,0.07313524951507677,0.043435867308488474,0.06330453182860163,0.0731626164600987
eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,logistic_regression,20260909,0.5086184094515959,0.33485322391714717,0.5082877799329925,0.4135960591133005,0.41165579262916596,0.2822346573629699,0.4232939516840063,0.36852799812434056,0.0969626168224299,0.05261856655417729,0.08499382824898616,0.045068060988959935
eye_qixin_120_combined_native,eye,qixin_120,combined,grade_only,random_forest,20260909,0.5229677305589844,0.3437080410177866,0.5009698465879033,0.4304490690032859,0.45150767060483155,0.30167689144689225,0.44485099629694935,0.3524888709024686,0.07146005995415283,0.04203114957089438,0.05611885029095398,0.07796019810081728
eye_qixin_120_combined_native,eye,qixin_120,combined,group_proxy_only,hist_gradient_boosting,20260909,0.5845529888908483,0.36967682015784364,0.6066390407335567,0.534334072330576,0.5681537647681185,0.36687563612640745,0.5,0.24882629107981222,0.01639922412272976,0.002801184031436199,0.10663904073355668,0.2855077812507637
eye_qixin_120_combined_native,eye,qixin_120,combined,group_proxy_only,logistic_regression,20260909,0.6483865279492154,0.4556046226758261,0.6129871274907424,0.5823661270236613,0.3394683477340857,0.26342497106520946,0.4071592311761594,0.32609037946780034,0.3089181802151297,0.19217965161061662,0.20582789631458298,0.25627574755586097
eye_qixin_120_combined_native,eye,qixin_120,combined,group_proxy_only,random_forest,20260909,0.6406277552459885,0.4491653991430185,0.6199523893493211,0.592781490796501,0.3426203491447717,0.2640609098192763,0.4787074590019397,0.2532610682754245,0.2980074061012168,0.18510448932374218,0.1412449303473814,0.3395204225210765
eye_qixin_120_combined_native,eye,qixin_120,combined,no_information,no_information_prior,20260909,0.46847998589314055,0.31547368205344894,0.5,0.40074906367041196,0.34649973549638513,0.2682811557441378,0.5,0.40074906367041196,0.12198025039675542,0.047192526309311145,0.0,0.0
eye_qixin_120_combined_native,eye,qixin_120,combined,qc,hist_gradient_boosting,20260909,0.606771292540998,0.4118053717356311,0.5915182507494269,0.5757007058055568,0.4560042320578382,0.3074748772465238,0.47328513489684354,0.47293447293447294,0.15076706048315985,0.1043304944891073,0.11823311585258334,0.10276623287108383
eye_qixin_120_combined_native,eye,qixin_120,combined,qc,logistic_regression,20260909,0.540204549462176,0.3596350549989181,0.5204549462175982,0.5199791295273708,0.4727561276670781,0.33015523743758163,0.43991359548580494,0.3700972471134354,0.06744842179509791,0.029479817561336497,0.0805413507317933,0.1498818824139354
eye_qixin_120_combined_native,eye,qixin_120,combined,qc,random_forest,20260909,0.5998060306824194,0.3971167691034566,0.5893581378945512,0.5662258637828719,0.533724210897549,0.34815347226606275,0.4937841650502557,0.4343252824955318,0.06608181978487049,0.048963296837393866,0.09557397284429547,0.13190058128734006
eye_qixin_120_combined_native,eye,qixin_120,combined,qc_demographics,hist_gradient_boosting,20260909,0.5942514547698818,0.41159738493447745,0.5630841121495327,0.5559219107044105,0.46041262563921714,0.31293239022906705,0.40394110386175275,0.38485198000768933,0.1338388291306647,0.0986649947054104,0.15914300828777994,0.17106993069672122
eye_qixin_120_combined_native,eye,qixin_120,combined,qc_demographics,logistic_regression,20260909,0.5803650149885382,0.3706800646447662,0.5160024687004056,0.5124770160231154,0.47271204373126435,0.3301397392376802,0.4393845882560395,0.40728544968100433,0.10765297125727386,0.04054032540708602,0.07661788044436607,0.10519156634211102
eye_qixin_120_combined_native,eye,qixin_120,combined,qc_demographics,random_forest,20260909,0.5962793158173162,0.41991404376196606,0.5873302768471169,0.5488914520056388,0.511726326926468,0.3470210500959121,0.49418092047257983,0.4009852216748768,0.08455298889084817,0.07289299366605395,0.09314935637453708,0.147906230330762
eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,hist_gradient_boosting,20260909,0.5484482454593546,0.34793555391745684,0.5366337506612591,0.42584680657024754,0.45283018867924524,0.29735001830994195,0.5132251807441368,0.39372183000279204,0.09561805678010932,0.05058553560751489,0.023408569917122257,0.0321249765674555
eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,logistic_regression,20260909,0.5522615059072474,0.3581405293986307,0.5105801445953095,0.42117887617474736,0.47584200317404335,0.3170688553265764,0.4982366425674484,0.45520723259363627,0.07641950273320408,0.04107167407205431,0.012343502027861164,-0.034028356418888905
eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,random_forest,20260909,0.5507626520895785,0.3503855999521516,0.5295803209310528,0.41950257238870325,0.4641156762475753,0.30265361340223473,0.4730647152177746,0.37775759789164054,0.0866469758420032,0.047731986549916894,0.05651560571327818,0.041744974497062715
eye_qixin_120_combined_native,eye,qixin_120,combined,sex_only,hist_gradient_boosting,20260909,0.5240037030506084,0.3411787946749108,0.550035267148651,0.49647670520626663,0.4897284429553871,0.313046473604133,0.550035267148651,0.49647670520626663,0.034275260095221305,0.028132321070777788,0.0,0.0
eye_qixin_120_combined_native,eye,qixin_120,combined,sex_only,logistic_regression,20260909,0.5240037030506084,0.3411787946749108,0.550035267148651,0.49647670520626663,0.4897284429553871,0.313046473604133,0.550035267148651,0.49647670520626663,0.034275260095221305,0.028132321070777788,0.0,0.0
eye_qixin_120_combined_native,eye,qixin_120,combined,sex_only,random_forest,20260909,0.5281475930171046,0.34809686796615263,0.550035267148651,0.49647670520626663,0.4830276847116911,0.3113955302079066,0.550035267148651,0.49647670520626663,0.04511990830541346,0.03670133775824602,0.0,0.0
eye_qixin_120_combined_native,eye,qixin_120,combined,signal,hist_gradient_boosting,20260909,0.5600864045141951,0.41145878239143163,0.5589402221830364,0.5321777008682161,0.5195732675013226,0.3571547310192977,0.5646270499030154,0.5652173913043479,0.04051313701287251,0.054304051372133955,-0.005686827719978971,-0.03303969043613175
eye_qixin_120_combined_native,eye,qixin_120,combined,signal,logistic_regression,20260909,0.4261594075119027,0.3009954107063967,0.4669811320754717,0.4584460726193009,0.4900370305060836,0.33927893875462556,0.5365896667254453,0.5366795366795367,-0.06387762299418093,-0.038283528048228876,-0.06960853464997357,-0.07823346406023579
eye_qixin_120_combined_native,eye,qixin_120,combined,signal,random_forest,20260909,0.5173249867748192,0.3638813790087021,0.5091253747134544,0.5022200245181362,0.5125198377711162,0.3265370277247539,0.5113736554399577,0.5066666666666667,0.004805149003702991,0.037344351283948196,-0.0022482807265032934,-0.004446642148530522
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_absolute,hist_gradient_boosting,20260909,0.5874184447187445,0.42190093941812223,0.5327984482454593,0.5194610170867324,0.5635690354434844,0.38464238044392496,0.6085787339093633,0.5629575042986981,0.023849409275260136,0.037258558974197276,-0.07578028566390405,-0.04349648721196564
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_absolute,logistic_regression,20260909,0.45172809028390054,0.3094157801710164,0.47879562687356725,0.467478895825559,0.5026891200846412,0.3470041696921804,0.5222623875859637,0.5185305552546371,-0.05096102980074063,-0.037588389521164,-0.04346676071239641,-0.05105165942907808
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_absolute,random_forest,20260909,0.5325339446305766,0.3678116221663792,0.5117704108622818,0.4955367452882289,0.4919767236818903,0.3243638505545593,0.5084641156762476,0.508115195081152,0.040557220948686246,0.043447771611819896,0.0033062951860342027,-0.012578449792923108
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_absolute_demographics,hist_gradient_boosting,20260909,0.5735760888732147,0.39682276382323556,0.519264679950626,0.4816974408811143,0.5688591077411392,0.3884606723129419,0.5546199964732851,0.5079864069493003,0.004716981132075415,0.008362091510293657,-0.03535531652265911,-0.02628896606818598
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_absolute_demographics,logistic_regression,20260909,0.4552988890848175,0.31993483651954674,0.4574590019396932,0.45267772099263615,0.48743607829307,0.32669797300603237,0.48950802327631815,0.48660714285714285,-0.03213718920825248,-0.0067631364864856325,-0.03204902133662496,-0.033929421864506704
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_absolute_demographics,random_forest,20260909,0.5274202080761771,0.3599831496096221,0.5142391112678539,0.4931008717310087,0.5166637277376124,0.3288619836109722,0.531828601657556,0.53125,0.010756480338564689,0.03112116599864989,-0.017589490389702034,-0.038149128268991306
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_contrast,hist_gradient_boosting,20260909,0.4697584200317404,0.31809324454788457,0.4800740610121672,0.47602339181286546,0.45666549109504495,0.30215720338612073,0.5059072473990478,0.5029184710977217,0.013092928936695447,0.015936041161763836,-0.02583318638688059,-0.026895079284856238
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_contrast,logistic_regression,20260909,0.41059777816963505,0.3132323786881094,0.47046376300476106,0.4592476489028213,0.4409716099453359,0.34194161080113883,0.5373831775700935,0.5273846153846153,-0.030373831775700855,-0.028709232113029448,-0.0669194145653324,-0.06813696648179401
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_contrast,random_forest,20260909,0.41818021512960674,0.2867920691049164,0.45732675013225177,0.4551268740396196,0.4197231528830894,0.28051342728562256,0.5596014812202433,0.4937302238368686,-0.0015429377534826871,0.006278641819293829,-0.10227473108799157,-0.038603349797249
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_contrast_demographics,hist_gradient_boosting,20260909,0.46918532886616116,0.3205882670340646,0.48333627226238757,0.47635411552937323,0.4528742726150591,0.2985457240640278,0.452477517192735,0.45233265720081134,0.016311056251102074,0.022042542970036827,0.030858755069652577,0.024021458328561895
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_contrast_demographics,logistic_regression,20260909,0.43290424969141245,0.3121944230451282,0.4877446658437665,0.4861392832995267,0.46191147945688593,0.3465265244368396,0.5203667783459707,0.5203667783459707,-0.029007229765473486,-0.034332101391711445,-0.03262211250220415,-0.034227495046443956
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_contrast_demographics,random_forest,20260909,0.4383265737965085,0.30145960540519257,0.4735055545759125,0.47349743523566795,0.4033680126961735,0.2704755661491012,0.506083583142303,0.5054545454545455,0.03495856110033502,0.03098403925609139,-0.03257802856639047,-0.03195711021887754
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_demographics,hist_gradient_boosting,20260909,0.5404249691412449,0.37853200296304435,0.5587198025039675,0.5411769457570984,0.5303738317757009,0.36993853385309794,0.5624228531123259,0.5635892931440988,0.010051137365544083,0.008593469109946406,-0.0037030506083584047,-0.022412347387000375
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_demographics,logistic_regression,20260909,0.43034738141421264,0.3070193435310046,0.4716981132075472,0.46234817813765183,0.4829395168400635,0.3375068772456543,0.48946393934050436,0.4856814369009491,-0.05259213542585084,-0.03048753371464974,-0.017765826132957185,-0.023333258763297282
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_demographics,random_forest,20260909,0.49717862810791746,0.3593617479473295,0.4954593546111797,0.47489333770922215,0.4797654734614707,0.3113507444651006,0.6056251102098396,0.5887560687038472,0.01741315464644677,0.04801100348222892,-0.11016575559865988,-0.11386273099462507
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_qc,hist_gradient_boosting,20260909,0.5888291306647857,0.4561055759974046,0.5494621759830718,0.5268542199488491,0.542100158702169,0.383613732233434,0.57957150414389,0.5707110098898699,0.04672897196261672,0.07249184376397061,-0.03010932816081824,-0.043856789941020824
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_qc,logistic_regression,20260909,0.4314053958737436,0.31119691930259297,0.4616469758420032,0.46191474493361284,0.44489508023276325,0.3024798824129353,0.48734791042144243,0.4868516961031679,-0.013489684359019649,0.008717036889657692,-0.025700934579439227,-0.024936951169555077
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_qc,random_forest,20260909,0.5393228707459001,0.3901575788008277,0.527861047434315,0.5215748162299099,0.5115499911832129,0.3342556928894027,0.5440398518779757,0.5423212999107441,0.027772879562687258,0.055901885911424976,-0.01617880444366071,-0.020746483680834205
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_qc_demographics,hist_gradient_boosting,20260909,0.5920031740433787,0.4539927360467966,0.5804972667959796,0.5300751879699248,0.5451860342091343,0.37910703890776865,0.5725621583494974,0.5628415300546448,0.0468171398342444,0.07488569713902793,0.007935108446482153,-0.03276634208471996
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_qc_demographics,logistic_regression,20260909,0.42942161876212304,0.3092827549804493,0.4734614706400987,0.47359307359307357,0.4849673778874978,0.31003892507748887,0.5112414036325164,0.5088855724552546,-0.05554575912537474,-0.0007561700970395435,-0.037779932992417664,-0.035292498862181
eye_qixin_120_combined_native,eye,qixin_120,combined,signal_qc_demographics,random_forest,20260909,0.5582348792100159,0.3808111193614566,0.5590283900546641,0.5280656432184181,0.5013225180744137,0.3175498456649395,0.5816875330629518,0.5784738955823293,0.05691236113560216,0.06326127369651713,-0.022659143008287752,-0.05040825236391122
eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,age_grade,hist_gradient_boosting,20260909,0.5409910888937187,0.3903192879935914,0.5008693762225603,0.499952460938738,0.4432514670723756,0.30290119730978976,0.4867854814170832,0.48681086355504954,0.0977396218213431,0.08741809068380163,0.014083894805477115,0.013141597383688475
eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,age_grade,logistic_regression,20260909,0.5138013475331449,0.36084623671819394,0.49182786350793306,0.4785761829543309,0.4535318409041512,0.3102390958695099,0.524864159965225,0.46889799855317094,0.06026950662899366,0.05060714084868406,-0.03303629645729189,0.009678184401159973
eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,age_grade,random_forest,20260909,0.5493371006302977,0.3769269098507601,0.5495544446859378,0.5487487487487488,0.4672245164094762,0.30387178504897017,0.5246685503151489,0.49248910336239105,0.08211258422082152,0.07305512480178994,0.02488589437078892,0.05625964538635775
eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,age_only,hist_gradient_boosting,20260909,0.5199956531188872,0.3367875170490258,0.5037817865681373,0.4615644844817754,0.4268854596826777,0.29187057131600086,0.4387307107150619,0.36348837209302326,0.09311019343620947,0.04491694573302496,0.0650510758530754,0.09807611238875213
eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,age_only,logistic_regression,20260909,0.5293849163225386,0.34667369178686225,0.5038904585959574,0.4472049689440994,0.525233644859813,0.35563856914002373,0.5220386872419039,0.5136198209705707,0.0041512714627255365,-0.008964877353161482,-0.018148228645946562,-0.0664148520264713
eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,age_only,random_forest,20260909,0.5133666594218648,0.3301807532478363,0.48817648337317976,0.29563856146134626,0.4461421430123886,0.29308930233288366,0.4244729406650728,0.39015151515151514,0.06722451640947619,0.03709145091495264,0.06370354270810696,-0.09451295369016888
eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,age_sex,hist_gradient_boosting,20260909,0.5392088676374701,0.36493192589663437,0.5151271462725494,0.5019111204255362,0.5104542490762877,0.3511014367426989,0.4657900456422517,0.4658643681899496,0.028754618561182443,0.013830489153935477,0.049337100630297726,0.03604675223558662
eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,age_sex,logistic_regression,20260909,0.5542925450988916,0.3643790834197832,0.5408389480547706,0.5216874628639334,0.5595522712453814,0.3764148881394741,0.5502064768528581,0.5271938901207194,-0.00525972614648984,-0.012035804719690901,-0.009367528798087443,-0.005506427256785962
eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,age_sex,random_forest,20260909,0.5396218213431863,0.3689128408610506,0.5266246468159096,0.5217821782178218,0.5009780482503804,0.34601699719808654,0.46103021082373397,0.45902961336857667,0.038643773092805866,0.022895843662964044,0.06559443599217563,0.06275256484924513
eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,age_sex_grade,hist_gradient_boosting,20260909,0.5497283199304499,0.3763822423188636,0.5154531623560096,0.47104978354978355,0.4407737448380787,0.2999303608578096,0.40549880460769394,0.4004679643550555,0.10895457509237122,0.07645188146105397,0.10995435774831563,0.07058181919472806
eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,age_sex_grade,logistic_regression,20260909,0.5459465333623126,0.36908402777265487,0.5266029124103456,0.5226365606112442,0.49334927189741357,0.3179646731443584,0.43592697239730493,0.4213580792458389,0.052597261464899014,0.051119354628296476,0.09067594001304069,0.10127848136540529
eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,age_sex_grade,random_forest,20260909,0.5552705933492719,0.38066997883483644,0.5037817865681373,0.4615644844817754,0.45918278635079324,0.3117531311688538,0.4242338622038687,0.41295885686129585,0.09608780699847863,0.06891684766598266,0.07954792436426861,0.04860562762047954
eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,age_sex_grade_group,hist_gradient_boosting,20260909,0.5510975874809825,0.3841714414971887,0.5013910019560965,0.46622073578595313,0.4510323842642904,0.30442869522695515,0.41014996739839166,0.4055068211530593,0.1000652032166921,0.07974274627023353,0.09124103455770488,0.06071391463289383
eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,age_sex_grade_group,logistic_regression,20260909,0.5368180830254293,0.3525362695150495,0.5453597044120844,0.5357969543147209,0.4858291675722669,0.3115967062176536,0.4269071940882416,0.37888198757763975,0.05098891545316242,0.0409395632973959,0.11845251032384274,0.1569149667370811
eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,age_sex_grade_group,random_forest,20260909,0.56079113236253,0.3845523563301132,0.5018039556618127,0.40328495630461925,0.45374918495979133,0.30519264555702746,0.42425559660943274,0.4113692652435429,0.10704194740273865,0.07935971077308573,0.07754835905237994,-0.008084308938923646
eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,demographics,hist_gradient_boosting,20260909,0.5497283199304499,0.3763822423188636,0.5154531623560096,0.47104978354978355,0.4407737448380787,0.2999303608578096,0.40549880460769394,0.4004679643550555,0.10895457509237122,0.07645188146105397,0.10995435774831563,0.07058181919472806
