cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,threshold_type,threshold,n_subjects,n_positive,n_negative,auroc,auprc,balanced_accuracy,macro_f1,sensitivity,specificity,accuracy,brier_score,ece,positive_prediction_rate,auroc_fold_mean,auroc_fold_std,auprc_fold_mean,auprc_fold_std,balanced_accuracy_fold_mean,balanced_accuracy_fold_std,macro_f1_fold_mean,macro_f1_fold_std,sensitivity_fold_mean,sensitivity_fold_std,specificity_fold_mean,specificity_fold_std,accuracy_fold_mean,accuracy_fold_std,brier_score_fold_mean,brier_score_fold_std,ece_fold_mean,ece_fold_std,positive_prediction_rate_fold_mean,positive_prediction_rate_fold_std
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,hist_gradient_boosting,20260909,fixed_0_5,0.5,320,106,214,0.4431317228002117,0.2985430061707176,0.4809116557926292,0.47584757548598444,0.41509433962264153,0.5467289719626168,0.503125,0.26896846843392036,0.18289615318605698,0.440625,0.4793859025623551,0.09384782399067397,0.4186815456849076,0.17924544614642307,0.5295887330113903,0.0903062560237179,0.5104583951788888,0.10333265377942763,0.45392857142857135,0.11534233773980586,0.6052488945942092,0.13791189217100605,0.5404198359185571,0.10398371817529951,0.260275728901848,0.026773508661114696,0.2138755543658319,0.12332899904614156,0.41685104081158153,0.10733064012631832
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,hist_gradient_boosting,20260909,inner_cv,,320,106,214,0.4431317228002117,0.2985430061707176,0.46147064009874805,0.4603345925526173,0.25471698113207547,0.6682242990654206,0.53125,0.26896846843392036,0.18289615318605698,0.30625,0.4793859025623551,0.09384782399067397,0.4186815456849076,0.17924544614642307,0.47669023584460046,0.06469993608687631,0.40214769828903574,0.111388248450826,0.36574675324675326,0.3722765965251963,0.5876337184424476,0.36654426382176,0.4979840790070968,0.13851066987055866,0.260275728901848,0.026773508661114696,0.2138755543658319,0.12332899904614156,0.40405635772095394,0.3631540736669332
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,logistic_regression,20260909,fixed_0_5,0.5,320,106,214,0.4518823840592488,0.3098972971641198,0.48558455298889086,0.480857659519504,0.41509433962264153,0.5560747663551402,0.509375,0.2594012191686721,0.1790527976543568,0.434375,0.5166667841684237,0.05967978504941146,0.3681752340597947,0.12795210663908047,0.4980604036481834,0.08226289948373715,0.47184144630644553,0.0816088531484924,0.40823593073593073,0.18902769319004892,0.5878848765604362,0.10809339123754949,0.5082355788165069,0.0742573402707188,0.25693068927925555,0.01153303297979176,0.18826314946813869,0.10691186684097519,0.4077477631368753,0.10925164889854212
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,logistic_regression,20260909,inner_cv,,320,106,214,0.4518823840592488,0.3098972971641198,0.45393228707459,0.3899040858827325,0.6415094339622641,0.26635514018691586,0.390625,0.2594012191686721,0.1790527976543568,0.703125,0.5166667841684237,0.05967978504941146,0.3681752340597947,0.12795210663908047,0.5076834501256837,0.041445767909818756,0.3535707450826947,0.15393949494005174,0.7405844155844157,0.3045862958243204,0.27478248466695193,0.3229760792842375,0.3893508075166826,0.13731116529820164,0.25693068927925555,0.01153303297979176,0.18826314946813869,0.10691186684097519,0.7303863838025328,0.31349677376481827
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,fixed_0_5,0.5,320,106,214,0.4659451595838477,0.2993977646101979,0.4643801798624581,0.4617716682586486,0.37735849056603776,0.5514018691588785,0.49375,0.27059294138554346,0.16651897435557428,0.425,0.5043738183715928,0.10751394800485584,0.41935775425735355,0.17678202725793724,0.5260253607684818,0.09239891233307218,0.5001493986968395,0.11091322837444789,0.42833333333333334,0.13814243856734734,0.6237173882036303,0.18759264680256207,0.5354600338158979,0.11939049707383811,0.2592277331984203,0.03429852493402535,0.21799427022516388,0.1173401618578316,0.3962820859569124,0.15511187666059725
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,inner_cv,,320,106,214,0.4659451595838477,0.2993977646101979,0.4552988890848175,0.4455190199871051,0.4339622641509434,0.4766355140186916,0.4625,0.27059294138554346,0.16651897435557428,0.49375,0.5043738183715928,0.10751394800485584,0.41935775425735355,0.17678202725793724,0.49123396858578533,0.04694237696148481,0.4123181993104955,0.07332349361518917,0.3901515151515152,0.36351797315182055,0.5923164220200554,0.3676963202994564,0.5068057895094797,0.13909825954907698,0.2592277331984203,0.03429852493402535,0.21799427022516388,0.1173401618578316,0.4055282191928155,0.36661834882649574
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,fixed_0_5,0.5,320,106,214,0.4129783107035796,0.2836705740164814,0.44123611356021863,0.4312739102930988,0.42452830188679247,0.45794392523364486,0.446875,0.2590000140474869,0.1620757569538568,0.503125,0.4465019051929179,0.07367877191568946,0.3329359229606459,0.12634089326372427,0.47960144041616937,0.09496339646725915,0.4617146562759683,0.10675467236308236,0.4521428571428571,0.11199464475373247,0.5070600236894818,0.11489130654332386,0.4796851863274954,0.10386685751275973,0.2557500515135003,0.010497781066132422,0.16390643222705611,0.10359447347403315,0.4866642309097552,0.09656705843624613
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,inner_cv,,320,106,214,0.4129783107035796,0.2836705740164814,0.4206048315993652,0.3889003143637806,0.5094339622641509,0.3317757009345794,0.390625,0.2590000140474869,0.1620757569538568,0.615625,0.4465019051929179,0.07367877191568946,0.3329359229606459,0.12634089326372427,0.4630852788523576,0.05626142061229268,0.37959386912126797,0.07317526705708949,0.5530627705627705,0.27847001634601176,0.37310778714194465,0.27745561634829274,0.40534398739733046,0.08946884976792431,0.2557500515135003,0.010497781066132422,0.16390643222705611,0.10359447347403315,0.6082587975901823,0.28026767144614817
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,fixed_0_5,0.5,320,106,214,0.5254143889966496,0.33367734836701496,0.5256127667078117,0.5168397374664899,0.4811320754716981,0.5700934579439252,0.540625,0.24953293904610546,0.16743624333018003,0.446875,0.5285186549299542,0.04743754933307996,0.37840373347385264,0.1380083274681458,0.47846932043386525,0.06325692865166381,0.4617960651706519,0.07436396208637219,0.40877705627705635,0.2105029698680515,0.5481615845906743,0.2336184416525705,0.5266647686742681,0.06936720044968551,0.2493591721885105,0.0016134453947720278,0.16763395634793196,0.10793027865810084,0.43940058236733426,0.20870432167364694
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,inner_cv,,320,106,214,0.5254143889966496,0.33367734836701496,0.5790865808499384,0.5797720797720798,0.42452830188679247,0.7336448598130841,0.63125,0.24953293904610546,0.16743624333018003,0.31875,0.5285186549299542,0.04743754933307996,0.37840373347385264,0.1380083274681458,0.5054713529541905,0.03783571082984042,0.4652824325039194,0.07061977690350654,0.3062770562770563,0.31861221884018426,0.7046656496313246,0.3519688090600505,0.6247440003669452,0.1526808850690724,0.2493591721885105,0.0016134453947720278,0.16763395634793196,0.10793027865810084,0.29738377564464524,0.3336503746157276
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,fixed_0_5,0.5,320,106,214,0.4119643801798625,0.2783755473911217,0.44599717862810795,0.4335943359433595,0.44339622641509435,0.4485981308411215,0.446875,0.2637462774148505,0.17323431957137286,0.515625,0.4745427476928984,0.09509814896859833,0.36046290156206073,0.13631046783916875,0.48207637775952783,0.09506561182228652,0.46281179398081856,0.10645872725801749,0.46761904761904755,0.11725858105030937,0.496533707900008,0.1150969081304923,0.4795120261543352,0.10373223815832619,0.25822255448017994,0.01754046860653308,0.17901081725550178,0.09169462711082876,0.4986122828578072,0.0979920315644686
