cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,threshold_type,metric,ci_low,ci_high,n_bootstrap
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,logistic_regression,20260909,fixed_0_5,specificity,0.4859746328437917,0.624405487804878,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,logistic_regression,20260909,fixed_0_5,accuracy,0.456171875,0.565625,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,logistic_regression,20260909,fixed_0_5,positive_prediction_rate,0.378125,0.49375,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,logistic_regression,20260909,inner_cv,auroc,0.384677251778466,0.5231251920427135,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,logistic_regression,20260909,inner_cv,auprc,0.25369424651763844,0.37982244788985714,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,logistic_regression,20260909,inner_cv,brier_score,0.2528509665766778,0.2658263649177294,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,logistic_regression,20260909,inner_cv,ece,0.13174224478600535,0.23275100219367698,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,logistic_regression,20260909,inner_cv,balanced_accuracy,0.39724413908419937,0.507957250374442,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,logistic_regression,20260909,inner_cv,macro_f1,0.3342033444423812,0.44377567084480074,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,logistic_regression,20260909,inner_cv,sensitivity,0.5504472477064221,0.7378640776699029,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,logistic_regression,20260909,inner_cv,specificity,0.20720379470379469,0.33482245249017034,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,logistic_regression,20260909,inner_cv,accuracy,0.33742187500000004,0.4438281249999999,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,logistic_regression,20260909,inner_cv,positive_prediction_rate,0.649921875,0.75,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,fixed_0_5,auroc,0.4018246469111264,0.5302289998327152,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,fixed_0_5,auprc,0.25226463800783083,0.3676932539364249,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,fixed_0_5,brier_score,0.25581907044965,0.28662732312126926,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,fixed_0_5,ece,0.12853143218793925,0.2237346267227752,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,fixed_0_5,balanced_accuracy,0.41293119887804275,0.5208414968652038,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,fixed_0_5,macro_f1,0.41176407718403507,0.5143368057402867,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,fixed_0_5,sensitivity,0.28971347761928185,0.4717238421955403,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,fixed_0_5,specificity,0.48836936346762744,0.6176539955604884,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,fixed_0_5,accuracy,0.443671875,0.55,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,fixed_0_5,positive_prediction_rate,0.374921875,0.475,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,inner_cv,auroc,0.4018246469111264,0.5302289998327152,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,inner_cv,auprc,0.25226463800783083,0.3676932539364249,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,inner_cv,brier_score,0.25581907044965,0.28662732312126926,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,inner_cv,ece,0.12853143218793925,0.2237346267227752,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,inner_cv,balanced_accuracy,0.396311335802274,0.5121990540576067,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,inner_cv,macro_f1,0.3912157016687099,0.49856125873799795,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,inner_cv,sensitivity,0.3396183140038082,0.5258734119782214,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,inner_cv,specificity,0.41439496314496316,0.5409476843910805,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,inner_cv,accuracy,0.40625,0.515625,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_grade,random_forest,20260909,inner_cv,positive_prediction_rate,0.440625,0.54375,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,fixed_0_5,auroc,0.35263527377323706,0.47698999367783235,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,fixed_0_5,auprc,0.23264672805208242,0.3469388781839701,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,fixed_0_5,brier_score,0.2513258553853293,0.2660543408516313,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,fixed_0_5,ece,0.12284399368113896,0.21929138806407197,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,fixed_0_5,balanced_accuracy,0.38267261476670633,0.5010530512960866,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,fixed_0_5,macro_f1,0.3796145289617783,0.4853553214626598,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,fixed_0_5,sensitivity,0.32691831683168315,0.5196732026143791,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,fixed_0_5,specificity,0.3923285118955747,0.5265754399585921,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,fixed_0_5,accuracy,0.39375,0.503125,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,fixed_0_5,positive_prediction_rate,0.45,0.559375,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,inner_cv,auroc,0.35263527377323706,0.47698999367783235,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,inner_cv,auprc,0.23264672805208242,0.3469388781839701,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,inner_cv,brier_score,0.2513258553853293,0.2660543408516313,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,inner_cv,ece,0.12284399368113896,0.21929138806407197,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,inner_cv,balanced_accuracy,0.36480785461037013,0.4745533004621707,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,inner_cv,macro_f1,0.33743325705568267,0.4402168366559868,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,inner_cv,sensitivity,0.41281705342687536,0.6063690050107373,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,inner_cv,specificity,0.26827550669872896,0.39076012223071044,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,inner_cv,accuracy,0.3375,0.44375,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,hist_gradient_boosting,20260909,inner_cv,positive_prediction_rate,0.5625,0.66875,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,fixed_0_5,auroc,0.45915659988182606,0.5936499746132214,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,fixed_0_5,auprc,0.2763267477110592,0.4133944560953407,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,fixed_0_5,brier_score,0.2470639730776789,0.25197524702173096,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,fixed_0_5,ece,0.11133432959422494,0.2139043701312262,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,fixed_0_5,balanced_accuracy,0.4673902905196561,0.5863240216515102,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,fixed_0_5,macro_f1,0.46107386723399185,0.5721302360294804,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,fixed_0_5,sensitivity,0.38595120614035083,0.5818358340688438,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,fixed_0_5,specificity,0.5047137355028563,0.639038628203541,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,fixed_0_5,accuracy,0.4875,0.596875,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,fixed_0_5,positive_prediction_rate,0.39375,0.5,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,inner_cv,auroc,0.45915659988182606,0.5936499746132214,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,inner_cv,auprc,0.2763267477110592,0.4133944560953407,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,inner_cv,brier_score,0.2470639730776789,0.25197524702173096,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,inner_cv,ece,0.11133432959422494,0.2139043701312262,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,inner_cv,balanced_accuracy,0.5205649450180302,0.6392506684491979,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,inner_cv,macro_f1,0.5204199247593568,0.6375665825623773,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,inner_cv,sensitivity,0.3274296057924377,0.5229357798165137,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,inner_cv,specificity,0.6715686274509803,0.790487012987013,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,inner_cv,accuracy,0.575,0.68125,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,logistic_regression,20260909,inner_cv,positive_prediction_rate,0.271875,0.36875,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,fixed_0_5,auroc,0.349347303813212,0.4711986113137798,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,fixed_0_5,auprc,0.2345634195058102,0.34388131157599083,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,fixed_0_5,brier_score,0.254805898392442,0.27373626389104316,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,fixed_0_5,ece,0.1311314881888319,0.2275334742344302,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,fixed_0_5,balanced_accuracy,0.3878734391449174,0.49954173053994205,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,fixed_0_5,macro_f1,0.381153332899321,0.48304322537969574,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,fixed_0_5,sensitivity,0.35453598484848486,0.536864448857994,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,fixed_0_5,specificity,0.37913426586297333,0.5096153846153846,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,fixed_0_5,accuracy,0.39375,0.496875,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,fixed_0_5,positive_prediction_rate,0.465625,0.571875,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,inner_cv,auroc,0.349347303813212,0.4711986113137798,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,inner_cv,auprc,0.2345634195058102,0.34388131157599083,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,inner_cv,brier_score,0.254805898392442,0.27373626389104316,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,inner_cv,ece,0.1311314881888319,0.2275334742344302,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,inner_cv,balanced_accuracy,0.36464494115954976,0.47712805886633497,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,inner_cv,macro_f1,0.33537013850092384,0.436950146627566,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,inner_cv,sensitivity,0.42848706411698534,0.6132238931440314,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,inner_cv,specificity,0.26414439203354295,0.3827778136988663,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,inner_cv,accuracy,0.33742187500000004,0.43757812499999993,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_only,random_forest,20260909,inner_cv,positive_prediction_rate,0.571875,0.68125,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,fixed_0_5,auroc,0.44780176073659145,0.5795703564054767,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,fixed_0_5,auprc,0.2833830024941445,0.4376497967102082,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,fixed_0_5,brier_score,0.2437047869974693,0.2655059556403567,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,fixed_0_5,ece,0.11418070356960616,0.21359235231817827,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,fixed_0_5,balanced_accuracy,0.4175294234954766,0.5301975149498369,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,fixed_0_5,macro_f1,0.418514618090085,0.528028499110781,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,fixed_0_5,sensitivity,0.25925099206349206,0.4396551724137931,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,fixed_0_5,specificity,0.5299988479262673,0.6607440476190476,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,fixed_0_5,accuracy,0.459375,0.571875,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,fixed_0_5,positive_prediction_rate,0.334375,0.434375,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,inner_cv,auroc,0.44780176073659145,0.5795703564054767,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,inner_cv,auprc,0.2833830024941445,0.4376497967102082,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,inner_cv,brier_score,0.2437047869974693,0.2655059556403567,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,inner_cv,ece,0.11418070356960616,0.21359235231817827,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,inner_cv,balanced_accuracy,0.41378835901073185,0.534064372617596,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,inner_cv,macro_f1,0.41389758712593355,0.5256671953229468,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,inner_cv,sensitivity,0.3027103679589622,0.494949494949495,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,inner_cv,specificity,0.4859746328437917,0.6121599305181779,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,inner_cv,accuracy,0.44375,0.55625,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,hist_gradient_boosting,20260909,inner_cv,positive_prediction_rate,0.381171875,0.484375,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,fixed_0_5,auroc,0.4946974567939658,0.6295237430114515,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,fixed_0_5,auprc,0.2951955119396499,0.4377444293901025,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,fixed_0_5,brier_score,0.24156581715063152,0.25400478102257185,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,fixed_0_5,ece,0.11305141970003171,0.2147381703250486,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,fixed_0_5,balanced_accuracy,0.4965025569658939,0.614810871630266,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,fixed_0_5,macro_f1,0.47658235679110034,0.585544217856296,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,fixed_0_5,sensitivity,0.4998873873873874,0.691606757728253,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,fixed_0_5,specificity,0.45021957476412017,0.5805296003664261,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,fixed_0_5,accuracy,0.487421875,0.59375,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,fixed_0_5,positive_prediction_rate,0.46875,0.575,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,inner_cv,auroc,0.4946974567939658,0.6295237430114515,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,inner_cv,auprc,0.2951955119396499,0.4377444293901025,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,inner_cv,brier_score,0.24156581715063152,0.25400478102257185,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,inner_cv,ece,0.11305141970003171,0.2147381703250486,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,inner_cv,balanced_accuracy,0.4887693932136078,0.6055628949912292,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,inner_cv,macro_f1,0.4765876603915433,0.5867039272658524,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,inner_cv,sensitivity,0.42857142857142855,0.6185819139399372,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,inner_cv,specificity,0.5047564935064935,0.6343008360302049,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,inner_cv,accuracy,0.496875,0.609375,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,logistic_regression,20260909,inner_cv,positive_prediction_rate,0.40625,0.515625,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,fixed_0_5,auroc,0.44096298335810186,0.5796935102903189,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,fixed_0_5,auprc,0.296023877067197,0.4540119014232444,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,fixed_0_5,brier_score,0.2429209883618573,0.26846949152384086,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,fixed_0_5,ece,0.11277838233149992,0.20725355028428705,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,fixed_0_5,balanced_accuracy,0.42426356928762354,0.5384755858950389,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,fixed_0_5,macro_f1,0.4231078150322716,0.532967032967033,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,fixed_0_5,sensitivity,0.29729060743912233,0.48573359073359074,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,fixed_0_5,specificity,0.5023452934803391,0.6425126237786084,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,fixed_0_5,accuracy,0.45625,0.56875,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,fixed_0_5,positive_prediction_rate,0.362421875,0.471875,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,inner_cv,auroc,0.44096298335810186,0.5796935102903189,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,inner_cv,auprc,0.296023877067197,0.4540119014232444,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,inner_cv,brier_score,0.2429209883618573,0.26846949152384086,1000
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex,random_forest,20260909,inner_cv,ece,0.11277838233149992,0.20725355028428705,1000
