fold,epoch,train_loss
1,1,0.9307645985954687
1,2,0.8779116674473412
1,3,0.8383743706502412
1,4,0.8125814048867477
1,5,0.7733322821165386
1,6,0.7580097524743331
1,7,0.7156159789938675
1,8,0.6916004300117493
1,9,0.6619585990905762
1,10,0.6213301790388007
1,11,0.5982319574607046
1,12,0.5799355823742716
1,13,0.5496102602858293
1,14,0.5068755400808234
1,15,0.497783193776482
1,16,0.470176563137456
1,17,0.4503194990910982
1,18,0.43723156860000206
1,19,0.4131526623901568
1,20,0.39004114991740174
1,21,0.37353350614246567
1,22,0.3525351555723893
1,23,0.35282201610113445
1,24,0.34974737575179654
1,25,0.3175889929658488
1,26,0.2900927915384895
1,27,0.2905099373114736
1,28,0.27090905779286434
1,29,0.2532301712977259
1,30,0.24813813096598575
1,31,0.23434436838877828
1,32,0.2522878635870783
1,33,0.22060213104674692
1,34,0.2056884848757794
1,35,0.22128641919085854
1,36,0.19157088234236366
1,37,0.19525819201218456
1,38,0.19068812210308878
1,39,0.1710327615079127
1,40,0.1533030020563226
1,41,0.16390611152899892
1,42,0.15847098490125255
1,43,0.15505511548958326
1,44,0.1519887368145742
1,45,0.14171513491555265
1,46,0.12274748510436008
1,47,0.1310622416828808
1,48,0.14172172899308957
1,49,0.13466936459666803
1,50,0.12001781385195882
1,51,0.11477597481326053
1,52,0.1105705912960203
1,53,0.10634448351828675
1,54,0.12770639399164602
1,55,0.09757625519445068
1,56,0.09014565034916526
1,57,0.08805443268073232
1,58,0.08775323484289019
1,59,0.09429279197203486
1,60,0.11094402010111433
1,61,0.10065704874302212
1,62,0.09372937773403368
1,63,0.07965723346722753
1,64,0.08875369770746482
1,65,0.09587664666928743
1,66,0.09440266078239994
1,67,0.06952524934160081
1,68,0.07072973986597438
1,69,0.08395738719325317
1,70,0.10084817840864783
1,71,0.07352778723365382
1,72,0.0629740135842248
1,73,0.05304153585120251
1,74,0.04788929939662155
1,75,0.046281035911095766
1,76,0.07030461971697054
1,77,0.06601751540836535
1,78,0.06936471199518755
1,79,0.08052654046761362
1,80,0.08627029100531027
2,1,0.9158444895098606
2,2,0.8608049520601829
2,3,0.8199128899723291
2,4,0.7865373293558756
2,5,0.7552021040270726
2,6,0.7283467712501684
2,7,0.718686580657959
2,8,0.6756998697916666
2,9,0.641350190465649
2,10,0.6416415954008698
2,11,0.6095606305946907
2,12,0.5859994801382223
2,13,0.5719288025672237
2,14,0.566694331044952
2,15,0.5337056620046496
2,16,0.5085873914261659
2,17,0.5061780118073026
2,18,0.47089046984910965
2,19,0.4458834268152714
2,20,0.4415888311341405
2,21,0.4375929906964302
2,22,0.4108036921049158
2,23,0.3986511168380578
2,24,0.4923995118588209
2,25,0.3740587020292878
2,26,0.3816338408117493
2,27,0.35177098711331684
2,28,0.34304203062007826
2,29,0.3468027512232463
2,30,0.2947805291041732
2,31,0.28540589722494286
2,32,0.280123637135451
2,33,0.2682498294549684
2,34,0.2748137838207185
2,35,0.3276553439597289
2,36,0.2964794123545289
2,37,0.3961714754501979
2,38,0.3210323650079469
2,39,0.2712865015491843
2,40,0.20075998036190867
2,41,0.23434486938640475
2,42,0.3026715799545248
