cv_protocol,cohort_name,modality,device,task,model,seed,feature_set_a,feature_set_b,comparison,n_subjects,auroc_diff,auroc_diff_ci_low,auroc_diff_ci_high,auprc_diff,auprc_diff_ci_low,auprc_diff_ci_high,fold_direction_consistency,folds_compared,n_bootstrap,protocol_consistent_direction,comparator_auroc,comparator_above_chance
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,0,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.0045048096463892184,-0.0019068483264791686,0.010971844313415115,0.0029543835861346457,-0.008382537692700512,0.016506825334094522,2,5,1000,1,0.5813792169082781,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,0,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.06113670234385582,-0.0980337999335179,-0.025743837971116016,-0.06602746549128502,-0.09954524577125676,-0.03121375050219159,1,5,1000,1,0.5813792169082781,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,0,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.029603034819130347,-0.0075079806826155995,0.0653090442234483,0.009458112612662217,-0.022331615799175867,0.04183697434117564,2,5,1000,1,0.49063947974529193,0
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,0,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.00022354694485848814,-0.008741310256641483,0.00774938332751843,0.012460159793423353,-0.0023665750516165024,0.02784021686757462,2,5,1000,0,0.5861075734995258,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,0,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.004728356591247707,-0.003463297273598201,0.013195995210046895,-0.009505776207288708,-0.021948588762184387,0.004120561456464184,2,5,1000,1,0.5813792169082781,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,1,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,-0.021190218127624894,-0.03842327808753045,-0.004602688646598691,-0.012629783316574994,-0.02421212991112301,-8.65122118918069e-05,3,5,1000,0,0.6012593144560358,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,1,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.08930971413087663,-0.12486717226834382,-0.05178782205713168,-0.07425762390568019,-0.10787223493404986,-0.03802447931874353,0,5,1000,1,0.6012593144560358,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,1,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.02210676060154443,-0.010225293216391403,0.05908400872084019,0.024781039680051853,-0.0003835734082432096,0.05374490589291993,3,5,1000,0,0.4898428397236147,0
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,1,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,0.002041728763040318,-0.0032576617241774517,0.0076641919977710965,-0.002199684634016097,-0.010613902485499567,0.007699866473541431,3,5,1000,0,0.5780273675653705,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,1,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,-0.02323194689066521,-0.04102052905288177,-0.006525156977091218,-0.010430098682558897,-0.02476919945191202,0.003757715011848277,3,5,1000,0,0.6012593144560358,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,2,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.02522761143476493,0.0044726913684219605,0.044905567398860396,0.017268860531355124,-0.0004252344407736432,0.036010565893774445,2,5,1000,0,0.557388565235063,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,2,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.05404619970193736,-0.09192849061977683,-0.01848805000929545,-0.04606386700764409,-0.0786298465825307,-0.012922776490262654,0,5,1000,1,0.557388565235063,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,2,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,-0.009733098496138681,-0.04584055129938076,0.02601170120377698,-0.0019027382778274426,-0.02936663380125098,0.02890730254134398,1,5,1000,0,0.5130754640292643,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,2,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.002276114347649405,-0.011973922418662667,0.007653064828428084,-0.012928769098728587,-0.029125564918562476,0.004171399175350259,2,5,1000,1,0.5848922910174773,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,2,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.027503725782414334,0.008046780009850632,0.04859230391530958,0.03019762963008371,0.011587005074924711,0.0515227330670856,4,5,1000,1,0.557388565235063,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,mean,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,-0.006100799349681663,-0.01731362196106167,0.005371570811777697,-0.0015662857808876884,-0.012253648679442418,0.009697847761713502,3,5,1000,0,0.5909294133586235,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,mean,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.07868446010025743,-0.11610428780426524,-0.038787184768255926,-0.07047271516590592,-0.10569554414300994,-0.03327913869987575,0,5,1000,1,0.5909294133586235,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,mean,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.01892968432461728,-0.01337541877106985,0.05355742679559995,0.014249055798052135,-0.01153825849959013,0.040982228819535824,3,5,1000,1,0.4933152689337488,0
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,mean,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.0005270288578783644,-0.0070564944664959104,0.005736569074182827,-0.0012198062406696963,-0.01181393911172559,0.010195169285322684,2,5,1000,1,0.5853556428668202,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,mean,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,-0.005573770491803298,-0.017709170984336806,0.005857423040905519,-0.0003464795402179921,-0.010632407643956872,0.01143937966128205,2,5,1000,0,0.5909294133586235,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,0,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.005625254030619087,0.00047333849862253585,0.010769249049803467,0.006739611867646655,-0.004331024102710364,0.017540362870523456,2,5,1000,1,0.5813792169082781,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,0,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.10557783498170986,-0.1410150213252646,-0.06700999190647154,-0.10190593707840057,-0.12954910784092272,-0.0699163467077299,1,5,1000,1,0.5813792169082781,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,0,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,-0.014838097818723694,-0.055571824862946276,0.026497376376856275,-0.02642035897445333,-0.058189753823899744,-0.0006582141588400099,3,5,1000,0,0.49063947974529193,0
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,0,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,0.0008968974393713802,-0.006812374617230721,0.007987336945216352,0.016245388074935363,0.0023981537615764383,0.028779270550178947,3,5,1000,1,0.5861075734995258,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,0,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.004728356591247707,-0.0029845757505191635,0.012545083327211952,-0.009505776207288708,-0.022324583146029177,0.0031827422101594767,2,5,1000,1,0.5813792169082781,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,1,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,-0.02164002167727952,-0.03833074250478373,-0.005123790992523787,-0.012663441759475369,-0.02426930243884951,0.0007920527743939335,2,5,1000,0,0.6012593144560358,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,1,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.038258366075057615,-0.07661800069732823,-0.003577914704950221,-0.05468853627065445,-0.0910681692468492,-0.01892244560745069,0,5,1000,1,0.6012593144560358,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,1,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.07315810865736344,0.037866936388176904,0.11135502947626019,0.04435012731507759,0.017158825356723677,0.0747386044058214,1,5,1000,1,0.4898428397236147,0
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,1,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,0.001591925213385692,-0.004125508089117366,0.00707785001580303,-0.002233343076916472,-0.010461982306913213,0.008316623057881299,2,5,1000,0,0.5780273675653705,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,1,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,-0.02323194689066521,-0.03963486202642997,-0.006174021428848062,-0.010430098682558897,-0.023056434927976845,0.0035207961876670348,3,5,1000,0,0.6012593144560358,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,2,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.025677414984419444,0.007788002536520531,0.04333343479996316,0.027308890140635367,0.010648548811471531,0.04568560822406387,2,5,1000,1,0.557388565235063,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,2,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.07325362417016668,-0.11449169008720762,-0.032148143087792735,-0.06035023392288619,-0.09358007535273066,-0.024490733353193666,0,5,1000,1,0.557388565235063,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,2,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,-0.028940522964368,-0.06644059036468432,0.008810900043202934,-0.016189105193069542,-0.04519280446909935,0.010309125380965374,1,5,1000,0,0.5130754640292643,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,2,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.00182631079799489,-0.009267732721892326,0.005020494694536367,-0.0028887394894483442,-0.018589493336807986,0.01342449174776302,2,5,1000,1,0.5848922910174773,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,2,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.027503725782414334,0.00746205005358846,0.0465528132678094,0.03019762963008371,0.011557332106545208,0.05032667469031636,4,5,1000,1,0.557388565235063,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,mean,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,-0.005577834981709717,-0.016016649974046577,0.00504323518341398,0.002817177595855591,-0.0077271841574737075,0.014065479788277952,3,5,1000,0,0.5909294133586235,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,mean,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.07532583660750569,-0.11233672187403507,-0.03631166210420186,-0.06793680772625688,-0.09898298455015693,-0.03140971800572969,0,5,1000,1,0.5909294133586235,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,mean,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.022288307817369013,-0.012418717041698783,0.05508987896579608,0.016784963237701178,-0.01016378713148307,0.04397954567702104,1,5,1000,1,0.4933152689337488,0
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,mean,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-4.064489906419055e-06,-0.005245062231281167,0.0053308167959430965,0.0031636571360735832,-0.0076359735514654374,0.013913916303448544,2,5,1000,0,0.5853556428668202,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,mean,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,-0.005573770491803298,-0.018128878222261724,0.006077891382932412,-0.0003464795402179921,-0.012789827752892622,0.011350202180091733,2,5,1000,0,0.5909294133586235,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,0,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.0020999864517001754,-0.004082448909106661,0.008276215743848793,-0.0017801893216223275,-0.011738016733564042,0.009189250931534398,2,5,1000,1,0.5813792169082781,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,0,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.05253082238179119,-0.09014570668959457,-0.014626170374822523,-0.05333265796388259,-0.08786739913771367,-0.014978455338630492,0,5,1000,1,0.5813792169082781,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,0,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.03820891478119498,0.0003129833916274419,0.07687778435500554,0.022152920140064647,-0.00916426871659136,0.053435972072117324,3,5,1000,1,0.49063947974529193,0
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,0,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.002628370139547531,-0.009336809222167555,0.004307022358843506,0.00772558688566638,-0.0046659915832472565,0.01989868245154731,3,5,1000,0,0.5861075734995258,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,0,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.004728356591247707,-0.003987283490260079,0.013177660648339468,-0.009505776207288708,-0.022147181770188457,0.0032656272578828935,2,5,1000,1,0.5813792169082781,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,1,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,-0.02174163392494244,-0.037463891977946986,-0.006875591206987887,-0.011486831118321217,-0.021825342052344446,0.0022861208846559227,2,5,1000,0,0.6012593144560358,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,1,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.08380368513751524,-0.12175224600460921,-0.049516841091356754,-0.07148830480350415,-0.10715948487372545,-0.03460744099239072,0,5,1000,1,0.6012593144560358,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,1,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.027612789594905818,-0.012116260162069414,0.061109927378604184,0.02755035878222789,-0.0008636236141117926,0.05775900455262115,1,5,1000,0,0.4898428397236147,0
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,1,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,0.0014903129657227732,-0.003887004477853018,0.006684444780216304,-0.0010567324357623198,-0.010443397539068458,0.009473065469368264,3,5,1000,0,0.5780273675653705,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,1,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,-0.02323194689066521,-0.03961160653731339,-0.006587082015944481,-0.010430098682558897,-0.024511929003007304,0.0043779981893252015,3,5,1000,0,0.6012593144560358,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,2,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.029454680937542332,0.010915097973530683,0.048361092380634955,0.03072010025366373,0.013002991019731241,0.05112442718440055,2,5,1000,1,0.557388565235063,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,2,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.01699295488416197,-0.05344998790608296,0.018678373248389113,-0.017203968777355527,-0.05035690687431271,0.01880368874972818,0,5,1000,1,0.557388565235063,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,2,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.027320146321636707,-0.0048024637302191,0.06131780937967659,0.02695715995246112,9.703550793519638e-05,0.05721310493991582,2,5,1000,1,0.5130754640292643,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,2,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,0.001950955155127998,-0.005417532120045801,0.00965285060813522,0.0005224706235800181,-0.015522865628237492,0.015424853718367488,1,5,1000,1,0.5848922910174773,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,2,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.027503725782414334,0.008443117557615265,0.047074231471589546,0.03019762963008371,0.009492981813240091,0.051889945034659796,4,5,1000,1,0.557388565235063,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,mean,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,-0.005706543828749466,-0.017360687053303882,0.004919394580030027,0.003553845060855765,-0.006757757298740075,0.014287691503021258,2,5,1000,0,0.5909294133586235,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,mean,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.05566454409971555,-0.09136974895899572,-0.01976134469092321,-0.05005556864289623,-0.08553046316782392,-0.01156158275577637,0,5,1000,1,0.5909294133586235,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,mean,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.04194960032515915,0.007517236638648464,0.07436472275073348,0.03466620232106182,0.0064443991550831945,0.06335653166477612,3,5,1000,1,0.4933152689337488,0
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,mean,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.0001327733369461681,-0.005222576938362628,0.004880729259222883,0.003900324601073757,-0.005796813482477256,0.013293285687483584,3,5,1000,0,0.5853556428668202,1
group_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,mean,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,-0.005573770491803298,-0.017625297679119675,0.005676199963297349,-0.0003464795402179921,-0.012379434954349374,0.01202815937852254,2,5,1000,0,0.5909294133586235,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,0,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.004370681479474281,-0.0003894152655812694,0.00852389856348769,0.0034779236615241627,-0.005725979116357375,0.012184502070531325,3,5,1000,1,0.5813792169082781,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,0,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.10168134399132911,-0.13911921093101862,-0.0653302855861677,-0.0800442239882661,-0.11506412409026996,-0.045970061918041344,0,5,1000,1,0.5813792169082781,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,0,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,-0.010941606828342942,-0.04830272260038793,0.02537961754583839,-0.004558645884318868,-0.035731665138103386,0.02600073913548913,2,5,1000,0,0.49063947974529193,0
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,0,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.0003576751117734256,-0.007509870211875064,0.006786396711461819,0.01298369986881287,-0.0004548914605662464,0.025319476777548547,3,5,1000,0,0.5861075734995258,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,0,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.004728356591247707,-0.0034285506623782215,0.01316616650012723,-0.009505776207288708,-0.022847130121746245,0.0047034131253341485,2,5,1000,1,0.5813792169082781,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,1,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,-0.024071941471345393,-0.04113127658343765,-0.008345953264208734,-0.012603807802558042,-0.02531193776858712,0.0011681962276065111,2,5,1000,0,0.6012593144560358,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,1,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.13268459558325435,-0.1724986029552444,-0.09171021184817549,-0.1064821544653402,-0.14168244305732217,-0.07113666629510405,0,5,1000,1,0.6012593144560358,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,1,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,-0.021268120850833294,-0.0575895667284075,0.016679993248539034,-0.007443490879608161,-0.03328870400603842,0.016896631371653682,1,5,1000,1,0.4898428397236147,0
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,1,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.0008399945806801812,-0.0065616216793692615,0.005009111402119197,-0.0021737091199991454,-0.012343090438722143,0.0073784364147900785,2,5,1000,1,0.5780273675653705,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,1,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,-0.02323194689066521,-0.03972228869610436,-0.006411918750798361,-0.010430098682558897,-0.0238980002432727,0.00289946926237961,3,5,1000,0,0.6012593144560358,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,2,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.02530077225308225,0.007248540137751539,0.0451754465186858,0.028118459418963515,0.01124418792551429,0.04865279258328756,3,5,1000,1,0.557388565235063,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,2,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.015754640292643285,-0.05401716851443787,0.02143605349318339,-0.02678878028654985,-0.05864440669104885,0.009604951557259935,0,5,1000,1,0.557388565235063,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,2,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.028558460913155392,-0.00787630249147932,0.06525604068418753,0.017372348443266794,-0.010756716161356449,0.047484811630250756,2,5,1000,1,0.5130754640292643,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,2,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.0022029535293320857,-0.009915908850245283,0.0054669748214340105,-0.002079170211120196,-0.018763054338332842,0.015214649561136674,1,5,1000,1,0.5848922910174773,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,2,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.027503725782414334,0.007303363061254847,0.048144461983336,0.03019762963008371,0.009197122550720405,0.05200191413695642,4,5,1000,1,0.557388565235063,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,mean,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,-0.006844601002574113,-0.018006444501869563,0.004562173984729288,0.0038086185378584103,-0.006907938753122997,0.01582058102392874,2,5,1000,0,0.5909294133586235,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,mean,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.09607776724021128,-0.1326653445326557,-0.06186822129128706,-0.08293781098355646,-0.11855334319218022,-0.050129818980342404,0,5,1000,1,0.5909294133586235,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,mean,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,0.0015363771846634289,-0.031225510463511297,0.03612082258384597,0.0017839599804015949,-0.02354262094258698,0.026853666013657053,2,5,1000,1,0.4933152689337488,0
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,mean,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.001270830510770815,-0.006423199397042985,0.004323008115826,0.004155098078076402,-0.0064564236985117695,0.015069371399666897,3,5,1000,0,0.5853556428668202,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,mean,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,-0.005573770491803298,-0.016684047252699445,0.006079436422901021,-0.0003464795402179921,-0.011752564678874559,0.01264551730434551,2,5,1000,0,0.5909294133586235,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,0,demographics_eeg_deep,demographics,demographics_eeg_deep_vs_demographics,1820,0.002812627015309488,-0.0023006680289184562,0.008692125632583213,-0.004126343311512681,-0.013522083668696108,0.005835157136851556,2,5,1000,1,0.5813792169082781,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,0,eeg_deep,demographics,eeg_deep_vs_demographics,1820,-0.10604728356591259,-0.14146955126796468,-0.06908082092759606,-0.1075057158588289,-0.137329159032034,-0.07519579136051074,0,5,1000,1,0.5813792169082781,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,0,eeg_deep,eeg_traditional,eeg_deep_vs_eeg_traditional,1820,-0.01530754640292642,-0.05076502669661016,0.018419975185093466,-0.03202013775488166,-0.05988643190334184,-0.0073347371238436055,1,5,1000,0,0.49063947974529193,0
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,0,demographics_eeg_deep,demographics_eeg_traditional,demographics_eeg_deep_vs_demographics_eeg_traditional,1820,-0.0019157295759382187,-0.009020934397320922,0.005181597442535096,0.005379432895776026,-0.00711672853948224,0.018032648776669987,3,5,1000,0,0.5861075734995258,1
group_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,0,demographics_eeg_traditional,demographics,demographics_eeg_traditional_vs_demographics,1820,0.004728356591247707,-0.0029770351805965658,0.012150779865896818,-0.009505776207288708,-0.02268866223227409,0.003953334008041527,2,5,1000,1,0.5813792169082781,1
