L_id,task,status,error,windows,rejected_windows
L3529,1back,ok,,22,3
L353,1back,ok,,4,21
L3530,1back,ok,,21,4
L3531,1back,ok,,12,13
L3532,1back,ok,,16,7
L3533,1back,ok,,23,2
L3534,1back,ok,,13,13
L3535,1back,ok,,9,9
L3536,1back,ok,,18,6
L3539,1back,ok,,1,24
L354,1back,ok,,4,21
L3540,1back,ok,,11,14
L3542,1back,ok,,16,8
L3543,1back,ok,,5,19
L3544,1back,ok,,17,8
L3545,1back,ok,,24,2
L3547,1back,ok,,23,1
L3548,1back,ok,,2,23
L3550,1back,ok,,16,9
L3551,1back,ok,,15,10
L3552,1back,ok,,11,14
L3553,1back,ok,,22,3
L3554,1back,ok,,17,7
L3555,1back,ok,,3,22
L3557,1back,ok,,8,17
L3559,1back,ok,,23,2
L356,1back,ok,,14,11
L3561,1back,ok,,17,8
L3562,1back,ok,,4,19
L3563,1back,ok,,1,24
L3564,1back,ok,,12,12
L3565,1back,ok,,1,23
L3566,1back,ok,,22,3
L3567,1back,fail,no_valid_windows,0,24
L3568,1back,ok,,24,1
L3569,1back,ok,,24,1
L357,1back,ok,,9,11
L3570,1back,ok,,25,0
L3571,1back,ok,,2,23
L3572,1back,ok,,24,1
L3573,1back,ok,,8,17
L3574,1back,ok,,21,1
L3575,1back,ok,,23,1
L3577,1back,ok,,6,19
L3578,1back,ok,,21,4
L3579,1back,ok,,13,12
L3580,1back,ok,,4,12
L3581,1back,ok,,3,21
L3582,1back,ok,,21,4
L3583,1back,ok,,18,7
L3584,1back,ok,,14,9
L3585,1back,ok,,23,2
L3586,1back,ok,,21,4
L3587,1back,ok,,12,12
L3588,1back,ok,,3,15
L3589,1back,fail,no_valid_windows,0,20
L359,1back,ok,,21,0
L3590,1back,fail,no_valid_windows,0,0
L3591,1back,ok,,15,10
L3592,1back,ok,,21,4
L3594,1back,ok,,8,18
L3595,1back,ok,,23,2
L3597,1back,ok,,16,9
L3598,1back,ok,,1,24
L3599,1back,ok,,10,15
L36,1back,ok,,13,10
L3600,1back,ok,,23,1
L3602,1back,fail,no_valid_windows,0,20
L3603,1back,ok,,7,17
L3604,1back,ok,,7,18
L3605,1back,ok,,11,13
L3606,1back,ok,,19,6
L3607,1back,ok,,15,10
L3608,1back,ok,,7,18
L3609,1back,ok,,6,18
L361,1back,ok,,23,2
L3610,1back,fail,no_valid_windows,0,25
L3611,1back,ok,,10,15
L3613,1back,ok,,1,24
L3614,1back,ok,,3,21
L3616,1back,ok,,21,5
L3617,1back,ok,,5,20
L3618,1back,ok,,20,2
L3619,1back,ok,,17,8
L3620,1back,ok,,22,3
L37,1back,ok,,18,8
L38,1back,ok,,18,8
L39,1back,ok,,22,3
L3932,1back,ok,,21,4
L3934,1back,ok,,7,18
L3942,1back,ok,,4,19
L3946,1back,ok,,6,18
L3951,1back,ok,,1,24
L3957,1back,ok,,1,24
L3971,1back,fail,no_valid_windows,0,0
L3974,1back,ok,,7,17
L3978,1back,ok,,3,21
L3980,1back,ok,,16,10
L3993,1back,ok,,18,7
L3994,1back,ok,,23,2
L4000,1back,ok,,23,3
L4001,1back,ok,,20,5
L4005,1back,ok,,12,13
L4007,1back,ok,,16,9
L4008,1back,ok,,16,8
L4009,1back,ok,,9,0
L4010,1back,ok,,17,9
L4011,1back,ok,,18,7
L4012,1back,ok,,1,24
L4013,1back,ok,,4,21
L4024,1back,ok,,9,17
L4029,1back,ok,,1,24
L4030,1back,fail,IndexError('list index out of range'),0,0
L4031,1back,ok,,7,18
L4033,1back,fail,IndexError('list index out of range'),0,0
L4034,1back,ok,,21,4
L4035,1back,ok,,10,16
L4036,1back,ok,,1,24
L4044,1back,ok,,20,5
L4045,1back,ok,,4,21
L4046,1back,ok,,12,14
L4047,1back,ok,,21,5
L4049,1back,ok,,10,15
L4050,1back,ok,,9,17
L4051,1back,ok,,23,2
L4052,1back,ok,,6,19
L4053,1back,ok,,5,20
L4054,1back,ok,,14,11
L4060,1back,ok,,2,24
L4061,1back,ok,,20,5
L4063,1back,fail,no_valid_windows,0,0
L4065,1back,ok,,4,21
L4068,1back,ok,,2,23
L4070,1back,ok,,14,10
L4071,1back,ok,,10,16
L4072,1back,ok,,15,10
L4073,1back,ok,,13,12
L4074,1back,ok,,19,5
L4075,1back,ok,,18,8
L4077,1back,ok,,4,20
L4078,1back,ok,,23,3
L4079,1back,ok,,10,16
L4080,1back,ok,,17,1
L4081,1back,ok,,11,15
L4082,1back,ok,,9,16
L4083,1back,ok,,15,10
L4084,1back,ok,,2,23
L4085,1back,ok,,23,0
L4086,1back,ok,,6,19
L4087,1back,ok,,6,19
L4088,1back,ok,,24,0
L4090,1back,ok,,10,15
L4094,1back,ok,,25,0
L4095,1back,ok,,8,17
L4096,1back,ok,,3,23
L4098,1back,fail,no_valid_windows,0,25
L4099,1back,ok,,11,12
L41,1back,ok,,16,10
L4100,1back,ok,,19,6
L4101,1back,ok,,15,8
L4102,1back,fail,no_valid_windows,0,23
L4103,1back,ok,,14,10
L4104,1back,ok,,9,16
L4105,1back,ok,,11,14
L4106,1back,ok,,19,6
L4107,1back,ok,,6,20
L4108,1back,ok,,11,14
L4109,1back,ok,,1,23
L411,1back,ok,,16,7
L4110,1back,ok,,5,20
L4111,1back,ok,,8,18
L4112,1back,ok,,1,24
L4113,1back,ok,,23,2
L4114,1back,ok,,2,20
L4115,1back,ok,,15,10
L4116,1back,ok,,3,19
L4118,1back,ok,,7,18
L4119,1back,ok,,23,3
L4121,1back,ok,,11,15
L414,1back,ok,,18,6
L415,1back,ok,,12,13
L416,1back,ok,,19,7
L417,1back,ok,,4,22
L418,1back,ok,,22,0
L419,1back,ok,,14,10
L4191,1back,ok,,19,5
L4197,1back,ok,,19,6
L4199,1back,ok,,23,1
L4200,1back,ok,,20,6
L4201,1back,ok,,14,12
L4202,1back,ok,,5,19
L4204,1back,ok,,5,20
L4205,1back,ok,,3,22
L4208,1back,ok,,22,3
L4209,1back,ok,,7,17
L421,1back,ok,,17,5
L4212,1back,ok,,19,5
L4214,1back,ok,,23,2
L4218,1back,ok,,2,7
L4220,1back,ok,,25,0
L4224,1back,ok,,7,18
L4226,1back,ok,,15,10
L4228,1back,ok,,10,15
L4229,1back,ok,,16,4
L423,1back,ok,,3,20
L4239,1back,ok,,23,2
L4243,1back,ok,,24,0
L4244,1back,ok,,19,6
L4253,1back,ok,,20,5
L4257,1back,ok,,21,4
L4259,1back,ok,,6,16
L426,1back,ok,,17,6
L4263,1back,ok,,15,10
L4268,1back,ok,,25,0
L4269,1back,ok,,13,11
L4270,1back,fail,no_valid_windows,0,23
L4273,1back,ok,,4,16
L4275,1back,ok,,24,1
L4276,1back,ok,,24,2
L4278,1back,ok,,9,16
L4279,1back,ok,,10,13
L428,1back,ok,,7,16
L4280,1back,ok,,14,12
L4282,1back,ok,,8,17
L4283,1back,ok,,7,18
L4285,1back,ok,,3,18
L4288,1back,ok,,23,1
L429,1back,ok,,14,9
L4290,1back,ok,,2,23
L4294,1back,ok,,12,7
L4295,1back,ok,,25,0
L4297,1back,ok,,8,17
L4298,1back,ok,,17,8
L4299,1back,ok,,7,19
L43,1back,ok,,23,3
L430,1back,ok,,23,2
L4300,1back,ok,,22,0
L4301,1back,ok,,15,1
L4302,1back,ok,,18,6
L4303,1back,ok,,15,7
L4304,1back,ok,,7,19
L4305,1back,ok,,19,0
L4306,1back,ok,,17,8
L4307,1back,ok,,9,1
L4308,1back,ok,,5,19
L4309,1back,fail,no_valid_windows,0,22
L431,1back,ok,,19,6
L4310,1back,ok,,3,22
L4311,1back,ok,,16,6
L4312,1back,ok,,1,24
L4313,1back,ok,,10,12
L4314,1back,ok,,14,10
L4315,1back,ok,,20,2
L4316,1back,ok,,5,20
L4317,1back,ok,,13,12
L4318,1back,ok,,25,0
L4319,1back,ok,,21,4
L432,1back,fail,no_valid_windows,0,24
L4320,1back,ok,,6,20
L4321,1back,ok,,3,3
L4322,1back,fail,no_valid_windows,0,6
L4323,1back,ok,,1,24
L4324,1back,ok,,2,8
L4325,1back,ok,,8,17
L4326,1back,ok,,3,22
L4327,1back,ok,,19,7
L4328,1back,ok,,23,3
L4329,1back,ok,,5,20
L4331,1back,ok,,7,13
L4332,1back,ok,,3,16
L4333,1back,ok,,14,10
L4334,1back,ok,,14,8
L4335,1back,ok,,13,12
L4336,1back,ok,,16,4
L4337,1back,ok,,2,7
L4338,1back,ok,,11,14
L4339,1back,ok,,15,4
L434,1back,ok,,14,10
L4340,1back,ok,,13,7
L4341,1back,ok,,10,15
L4342,1back,ok,,5,19
L4343,1back,fail,no_valid_windows,0,24
L4344,1back,ok,,1,12
L4345,1back,ok,,20,6
L4346,1back,ok,,18,3
L4347,1back,ok,,19,3
L4348,1back,ok,,12,12
L4349,1back,ok,,4,21
L435,1back,ok,,1,23
L4350,1back,ok,,5,10
L4351,1back,ok,,6,18
L4352,1back,ok,,18,7
L4353,1back,ok,,6,1
L4354,1back,ok,,17,4
L4355,1back,ok,,10,1
L4356,1back,ok,,14,11
L4357,1back,ok,,13,1
L4358,1back,ok,,6,18
L4359,1back,ok,,14,10
L436,1back,ok,,22,2
L4360,1back,fail,no_valid_windows,0,3
L4361,1back,ok,,13,11
L4362,1back,ok,,19,3
L4363,1back,ok,,15,10
L4365,1back,ok,,1,24
L4366,1back,ok,,2,24
L4367,1back,ok,,15,7
L4368,1back,fail,no_valid_windows,0,17
L4369,1back,ok,,21,4
L437,1back,ok,,16,9
L4370,1back,ok,,7,18
L4373,1back,ok,,21,5
L4375,1back,ok,,2,21
L4376,1back,ok,,3,23
L4378,1back,ok,,16,4
L4379,1back,ok,,4,0
L438,1back,ok,,22,1
L4380,1back,ok,,8,15
L4381,1back,ok,,11,14
L4382,1back,ok,,6,5
L4383,1back,ok,,2,22
L4384,1back,ok,,22,2
L4385,1back,ok,,14,12
L4386,1back,ok,,8,17
L4387,1back,ok,,22,3
L4388,1back,ok,,25,0
L4389,1back,ok,,15,10
L439,1back,ok,,7,18
L4390,1back,ok,,23,2
L4391,1back,ok,,7,14
L4392,1back,ok,,10,14
L4393,1back,ok,,10,13
L4394,1back,ok,,25,0
L4395,1back,ok,,14,1
L4396,1back,ok,,19,5
L4397,1back,ok,,18,7
L4398,1back,ok,,8,6
L4399,1back,ok,,8,4
L44,1back,ok,,18,8
L4400,1back,ok,,21,4
L4401,1back,ok,,12,13
L4402,1back,ok,,14,12
L4403,1back,ok,,9,15
L4404,1back,ok,,23,3
L4405,1back,ok,,4,20
L4406,1back,ok,,18,3
L4407,1back,ok,,25,0
L4408,1back,ok,,11,10
L4409,1back,ok,,10,13
L441,1back,ok,,10,14
L4412,1back,ok,,18,6
L4414,1back,ok,,23,3
L4417,1back,ok,,12,12
L4418,1back,ok,,13,13
L4419,1back,ok,,17,8
L4421,1back,ok,,3,21
L4422,1back,ok,,18,7
L4423,1back,ok,,20,3
L4424,1back,ok,,14,8
L4425,1back,ok,,4,2
L443,1back,ok,,17,4
L4430,1back,ok,,11,13
L4431,1back,ok,,5,15
L4432,1back,ok,,9,15
L4433,1back,ok,,16,9
L4434,1back,ok,,16,10
L4435,1back,ok,,9,6
L4437,1back,ok,,17,9
L4438,1back,ok,,13,13
L4439,1back,ok,,18,6
L444,1back,ok,,1,18
L4440,1back,ok,,15,1
L4441,1back,ok,,22,4
L4442,1back,ok,,20,4
L4443,1back,ok,,24,1
L4444,1back,ok,,22,3
L4445,1back,ok,,11,11
L4446,1back,ok,,3,23
L4447,1back,ok,,15,10
L4448,1back,fail,IndexError('list index out of range'),0,0
L4449,1back,ok,,3,22
L445,1back,ok,,3,21
L4450,1back,ok,,13,12
L4451,1back,ok,,15,9
L4452,1back,ok,,16,7
L4453,1back,ok,,2,22
L4454,1back,ok,,16,9
L4455,1back,ok,,17,6
L4456,1back,ok,,20,5
L4457,1back,ok,,14,8
L4458,1back,ok,,22,3
L4459,1back,ok,,9,12
L446,1back,ok,,23,1
L4460,1back,ok,,12,13
L4461,1back,ok,,18,4
L4462,1back,fail,no_valid_windows,0,25
L4463,1back,fail,IndexError('list index out of range'),0,0
L4464,1back,ok,,21,4
L4465,1back,ok,,13,12
L4466,1back,ok,,24,2
L4467,1back,ok,,20,5
L4468,1back,ok,,20,6
L4469,1back,ok,,15,0
L447,1back,ok,,17,6
L4470,1back,ok,,12,13
L4471,1back,ok,,24,1
L4472,1back,ok,,6,20
L4473,1back,ok,,24,0
L4474,1back,ok,,23,2
L4476,1back,ok,,11,14
L4478,1back,ok,,13,11
L4479,1back,ok,,24,2
L448,1back,ok,,19,4
L4480,1back,ok,,15,7
L4481,1back,fail,no_valid_windows,0,25
L4482,1back,ok,,18,5
L4483,1back,ok,,6,19
L4484,1back,ok,,17,8
L4485,1back,ok,,16,9
L4486,1back,ok,,4,21
L4487,1back,ok,,18,7
L4488,1back,ok,,20,5
L4489,1back,ok,,20,5
L449,1back,ok,,17,6
L4490,1back,ok,,17,7
L4491,1back,ok,,4,21
L4492,1back,ok,,16,9
L4493,1back,fail,no_valid_windows,0,25
L4495,1back,ok,,16,3
L4496,1back,ok,,20,4
L4497,1back,fail,no_valid_windows,0,25
L4498,1back,ok,,16,11
L4499,1back,ok,,10,12
L45,1back,ok,,20,5
L4500,1back,ok,,12,11
L4501,1back,ok,,19,3
L4502,1back,ok,,12,8
L4504,1back,ok,,13,12
L4505,1back,ok,,23,2
L4506,1back,ok,,3,22
L4507,1back,ok,,12,14
L4508,1back,ok,,3,21
L451,1back,ok,,6,18
L4510,1back,ok,,19,7
L4511,1back,ok,,21,4
L4512,1back,ok,,4,20
L4513,1back,ok,,14,7
L4514,1back,ok,,22,4
L4515,1back,ok,,17,8
L4516,1back,ok,,20,6
L4517,1back,ok,,6,18
L4518,1back,ok,,22,4
L4519,1back,ok,,24,1
L4520,1back,ok,,18,7
L4521,1back,ok,,23,0
L4522,1back,ok,,21,3
L4523,1back,ok,,15,1
L4525,1back,ok,,22,0
L4526,1back,ok,,20,5
L4527,1back,ok,,16,7
L4528,1back,ok,,25,0
L4529,1back,ok,,18,8
L4531,1back,ok,,12,13
L4532,1back,ok,,22,1
L4533,1back,ok,,4,22
L4534,1back,ok,,14,12
L4535,1back,ok,,25,1
L4536,1back,ok,,7,17
L4537,1back,ok,,1,22
L4538,1back,ok,,1,24
L4539,1back,ok,,3,17
L4540,1back,ok,,9,16
L4541,1back,ok,,24,1
L4542,1back,ok,,19,4
L4543,1back,ok,,5,18
L4544,1back,ok,,23,1
L4545,1back,ok,,26,0
L4546,1back,ok,,25,0
L4547,1back,ok,,9,17
L4548,1back,ok,,13,12
L4549,1back,ok,,12,7
L455,1back,ok,,20,2
L4550,1back,ok,,23,2
L4551,1back,ok,,25,0
L4554,1back,ok,,1,20
L456,1back,ok,,22,3
L4561,1back,ok,,2,23
L4562,1back,ok,,7,18
L4565,1back,ok,,3,22
L4566,1back,ok,,16,7
L4567,1back,ok,,15,9
L4574,1back,ok,,3,20
L4576,1back,ok,,18,7
L4577,1back,ok,,4,17
L4578,1back,ok,,22,3
L4579,1back,ok,,16,5
L458,1back,ok,,2,18
L4580,1back,ok,,20,2
L4581,1back,ok,,23,3
L4582,1back,ok,,13,13
L4583,1back,ok,,23,1
L4584,1back,ok,,6,20
L4585,1back,ok,,14,11
L4586,1back,ok,,19,6
L4587,1back,ok,,17,8
L459,1back,ok,,21,5
L46,1back,ok,,23,1
L4605,1back,ok,,18,3
L4606,1back,fail,no_valid_windows,0,17
L461,1back,ok,,8,18
L462,1back,ok,,17,8
L463,1back,ok,,4,20
L464,1back,ok,,1,21
L465,1back,ok,,20,3
L466,1back,ok,,16,4
L467,1back,ok,,24,1
L47,1back,ok,,11,8
L478,1back,ok,,15,10
L479,1back,ok,,3,16
L48,1back,ok,,14,11
L480,1back,ok,,10,15
L481,1back,fail,no_valid_windows,0,23
L482,1back,ok,,26,0
L487,1back,ok,,13,12
L49,1back,ok,,25,0
L491,1back,ok,,3,20
L492,1back,ok,,14,9
L493,1back,fail,no_valid_windows,0,23
L494,1back,ok,,23,3
L496,1back,ok,,1,25
L497,1back,ok,,5,17
L498,1back,ok,,6,18
L499,1back,ok,,3,20
L5,1back,ok,,4,20
L50,1back,ok,,26,0
L500,1back,ok,,14,12
L501,1back,ok,,18,7
L502,1back,ok,,22,3
L503,1back,ok,,11,14
L504,1back,ok,,4,20
L505,1back,ok,,17,9
L506,1back,ok,,21,3
L507,1back,ok,,25,0
L508,1back,ok,,13,10
L509,1back,ok,,10,14
L51,1back,ok,,9,16
L511,1back,ok,,13,13
L512,1back,ok,,1,24
L514,1back,ok,,12,10
L515,1back,ok,,20,5
L516,1back,ok,,16,7
L517,1back,ok,,3,20
L518,1back,ok,,13,3
L52,1back,ok,,13,11
L520,1back,ok,,7,16
L521,1back,ok,,13,10
L522,1back,ok,,17,6
L523,1back,ok,,1,25
L524,1back,ok,,17,7
L525,1back,ok,,4,17
L527,1back,ok,,18,7
L528,1back,ok,,11,14
L529,1back,ok,,24,0
L53,1back,ok,,8,17
L531,1back,ok,,11,13
L532,1back,ok,,18,7
L534,1back,ok,,10,13
L535,1back,ok,,2,21
L537,1back,ok,,15,6
L538,1back,ok,,10,13
L539,1back,ok,,3,23
L540,1back,ok,,14,11
L541,1back,fail,no_valid_windows,0,0
L542,1back,ok,,21,4
L543,1back,ok,,23,3
L545,1back,fail,no_valid_windows,0,22
L546,1back,ok,,5,20
L547,1back,ok,,20,4
L548,1back,ok,,17,6
L549,1back,ok,,12,12
L55,1back,ok,,16,9
L550,1back,ok,,13,11
L553,1back,ok,,6,19
L554,1back,ok,,14,11
L555,1back,ok,,10,16
L556,1back,ok,,19,5
L557,1back,ok,,11,11
L558,1back,ok,,12,14
L559,1back,ok,,2,23
L56,1back,ok,,18,6
L560,1back,ok,,19,6
L562,1back,ok,,19,6
L563,1back,ok,,4,19
L564,1back,ok,,22,3
L565,1back,ok,,18,7
L566,1back,ok,,19,6
L568,1back,ok,,20,5
L569,1back,ok,,2,21
L57,1back,ok,,4,22
L571,1back,ok,,21,4
L573,1back,ok,,21,5
L574,1back,ok,,7,17
L575,1back,ok,,10,15
L576,1back,ok,,17,8
L577,1back,ok,,26,0
L578,1back,ok,,10,15
L579,1back,ok,,25,1
L58,1back,ok,,5,18
L580,1back,ok,,17,6
L581,1back,ok,,23,0
L582,1back,ok,,17,7
L583,1back,ok,,4,19
L584,1back,ok,,15,10
L585,1back,ok,,23,2
L586,1back,fail,no_valid_windows,0,25
L587,1back,ok,,4,21
L588,1back,ok,,11,13
L589,1back,ok,,16,7
L59,1back,ok,,2,22
L590,1back,ok,,24,1
L591,1back,ok,,19,6
L592,1back,ok,,24,1
L595,1back,ok,,22,3
L596,1back,ok,,3,21
L597,1back,ok,,1,24
L598,1back,ok,,22,3
L599,1back,ok,,23,3
L6,1back,fail,no_valid_windows,0,0
L60,1back,ok,,10,15
L600,1back,ok,,5,20
L601,1back,ok,,19,6
L603,1back,ok,,17,7
L604,1back,ok,,19,2
L605,1back,ok,,10,16
L607,1back,ok,,19,6
L61,1back,ok,,13,11
L610,1back,ok,,15,10
L611,1back,ok,,7,19
L612,1back,ok,,15,10
L613,1back,ok,,19,6
L615,1back,fail,no_valid_windows,0,25
L616,1back,ok,,14,11
L617,1back,ok,,22,4
L618,1back,ok,,3,23
L619,1back,ok,,7,18
L62,1back,ok,,8,16
L620,1back,ok,,7,18
L621,1back,ok,,23,2
L622,1back,ok,,11,14
L623,1back,ok,,22,1
L624,1back,ok,,13,10
L625,1back,ok,,16,9
L626,1back,ok,,8,17
L627,1back,ok,,10,13
L628,1back,ok,,24,1
L629,1back,ok,,7,18
L63,1back,ok,,12,11
L630,1back,ok,,22,3
L631,1back,ok,,25,0
L633,1back,ok,,24,1
L634,1back,ok,,6,20
L635,1back,ok,,12,12
L636,1back,ok,,13,13
L637,1back,ok,,20,4
L638,1back,ok,,20,5
L64,1back,ok,,16,6
L640,1back,ok,,13,10
L641,1back,ok,,15,10
L642,1back,ok,,20,0
L643,1back,ok,,25,0
L644,1back,ok,,1,24
L646,1back,ok,,8,17
L647,1back,ok,,25,0
L648,1back,ok,,3,22
L65,1back,ok,,14,11
L650,1back,ok,,25,0
L66,1back,ok,,10,15
L660,1back,ok,,14,10
L662,1back,ok,,14,11
L665,1back,ok,,24,1
L67,1back,ok,,6,19
L672,1back,ok,,4,21
L674,1back,ok,,16,7
L675,1back,ok,,13,13
L676,1back,ok,,21,4
L677,1back,ok,,5,19
L68,1back,ok,,2,5
L680,1back,ok,,8,17
L681,1back,ok,,9,11
L682,1back,ok,,13,12
L686,1back,ok,,5,20
L688,1back,ok,,5,21
L689,1back,ok,,20,6
L69,1back,ok,,20,1
L690,1back,ok,,7,5
L696,1back,ok,,19,6
L697,1back,ok,,16,10
L698,1back,ok,,6,19
L699,1back,ok,,15,2
L7,1back,fail,no_valid_windows,0,25
L70,1back,ok,,21,5
L700,1back,ok,,16,10
L701,1back,ok,,14,11
L702,1back,ok,,3,20
L703,1back,ok,,19,6
L704,1back,fail,no_valid_windows,0,0
L705,1back,ok,,13,12
L706,1back,fail,no_valid_windows,0,3
L707,1back,ok,,11,13
L708,1back,ok,,3,22
L709,1back,ok,,19,6
L71,1back,ok,,12,12
L710,1back,ok,,14,11
L711,1back,ok,,21,0
L712,1back,ok,,10,2
L713,1back,ok,,4,21
L714,1back,ok,,13,12
L716,1back,ok,,15,9
L717,1back,ok,,23,2
L718,1back,ok,,20,6
L719,1back,ok,,5,20
L72,1back,ok,,10,14
L720,1back,ok,,4,20
L721,1back,ok,,17,6
L722,1back,ok,,10,12
L723,1back,ok,,16,4
L724,1back,fail,no_valid_windows,0,24
L725,1back,ok,,2,23
L726,1back,ok,,23,1
L727,1back,ok,,20,5
L729,1back,ok,,17,10
L73,1back,ok,,5,20
L730,1back,ok,,20,0
L731,1back,ok,,6,19
L733,1back,ok,,17,8
L734,1back,ok,,19,3
L735,1back,ok,,11,12
L736,1back,ok,,16,9
L737,1back,ok,,22,1
L739,1back,ok,,24,1
L74,1back,ok,,25,0
L740,1back,ok,,10,12
L741,1back,ok,,19,6
L742,1back,ok,,9,17
L743,1back,ok,,25,1
L744,1back,ok,,5,18
L746,1back,ok,,7,16
L747,1back,ok,,4,15
L748,1back,ok,,1,25
L749,1back,ok,,12,11
L75,1back,ok,,10,14
L750,1back,ok,,12,13
L751,1back,ok,,23,2
L753,1back,ok,,21,4
L755,1back,ok,,3,22
L756,1back,ok,,20,1
L759,1back,ok,,25,0
L76,1back,ok,,21,4
L760,1back,ok,,12,13
L761,1back,ok,,5,20
L762,1back,ok,,24,1
L763,1back,ok,,4,22
L765,1back,fail,no_valid_windows,0,25
L766,1back,ok,,20,3
L767,1back,fail,no_valid_windows,0,25
L768,1back,ok,,4,21
L769,1back,ok,,18,7
L772,1back,ok,,14,4
L773,1back,ok,,13,9
L775,1back,ok,,1,1
L779,1back,ok,,16,0
L78,1back,ok,,25,0
L783,1back,ok,,15,10
L784,1back,ok,,25,0
L785,1back,ok,,24,0
L786,1back,ok,,20,6
L787,1back,ok,,8,17
L788,1back,ok,,18,5
L789,1back,ok,,24,0
L79,1back,ok,,16,8
L790,1back,ok,,17,5
L791,1back,ok,,10,9
L792,1back,ok,,19,2
L793,1back,ok,,20,6
L794,1back,ok,,7,17
L795,1back,ok,,25,1
L8,1back,ok,,12,11
L80,1back,ok,,4,16
L801,1back,ok,,4,21
L803,1back,ok,,2,23
L806,1back,ok,,25,0
L807,1back,ok,,1,21
L808,1back,ok,,8,18
L810,1back,ok,,9,16
L814,1back,ok,,7,17
L815,1back,ok,,16,3
L816,1back,ok,,8,17
L817,1back,ok,,20,4
L818,1back,ok,,12,13
L819,1back,ok,,9,16
L82,1back,ok,,12,12
L820,1back,ok,,16,9
L821,1back,ok,,1,19
L823,1back,ok,,24,1
L824,1back,ok,,15,10
L826,1back,ok,,18,7
L827,1back,fail,no_valid_windows,0,24
L828,1back,ok,,6,19
L83,1back,ok,,9,14
L832,1back,ok,,12,13
L834,1back,ok,,25,1
L835,1back,fail,no_valid_windows,0,26
L838,1back,ok,,11,15
L839,1back,ok,,18,8
L84,1back,ok,,13,5
L845,1back,fail,no_valid_windows,0,17
L846,1back,ok,,24,2
L848,1back,ok,,1,24
L849,1back,ok,,3,21
L85,1back,ok,,6,17
L850,1back,ok,,17,8
L851,1back,ok,,15,11
L852,1back,ok,,2,22
L853,1back,ok,,21,5
L854,1back,ok,,21,4
L855,1back,ok,,5,20
L856,1back,ok,,7,15
L857,1back,ok,,4,21
L858,1back,fail,no_valid_windows,0,24
L859,1back,ok,,23,2
L86,1back,ok,,15,10
L861,1back,ok,,22,3
L863,1back,ok,,18,7
L867,1back,ok,,10,15
L869,1back,ok,,21,4
L87,1back,ok,,22,3
L871,1back,ok,,20,6
L88,1back,ok,,23,3
L89,1back,ok,,20,5
L9,1back,ok,,23,2
L90,1back,ok,,6,17
L91,1back,ok,,21,4
L92,1back,fail,no_valid_windows,0,0
L93,1back,ok,,17,7
L94,1back,ok,,26,0
L95,1back,ok,,14,12
L96,1back,ok,,16,5
L97,1back,ok,,25,0
L98,1back,ok,,19,5
L99,1back,ok,,21,3
