cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,outer_fold,n_subjects,selected_threshold_per_fold,predicted_positive_rate,threshold_source
group_cv,eeg_1back_native,eeg,,1back,demographics,hist_gradient_boosting,20260907,1,333,0.55,0.4294294294294294,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics,hist_gradient_boosting,20260907,2,232,0.45,0.6767241379310345,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics,hist_gradient_boosting,20260907,3,169,0.5,0.6686390532544378,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics,hist_gradient_boosting,20260907,4,114,0.5,0.49122807017543857,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics,logistic_regression,20260907,0,430,0.5,0.4372093023255814,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics,logistic_regression,20260907,1,333,0.5,0.5255255255255256,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics,logistic_regression,20260907,2,232,0.45,0.7155172413793104,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics,logistic_regression,20260907,3,169,0.5,0.46745562130177515,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics,logistic_regression,20260907,4,114,0.45,0.5087719298245614,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics,random_forest,20260907,0,430,0.45,0.5279069767441861,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics,random_forest,20260907,1,333,0.5,0.5255255255255256,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics,random_forest,20260907,2,232,0.45,0.6767241379310345,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics,random_forest,20260907,3,169,0.5,0.6686390532544378,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics,random_forest,20260907,4,114,0.5,0.49122807017543857,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group,hist_gradient_boosting,20260907,0,430,0.45,0.5674418604651162,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group,hist_gradient_boosting,20260907,1,333,0.4,0.6966966966966966,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group,hist_gradient_boosting,20260907,2,232,0.6,0.5129310344827587,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group,hist_gradient_boosting,20260907,3,169,0.45,0.6153846153846154,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group,hist_gradient_boosting,20260907,4,114,0.4,0.9035087719298246,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group,logistic_regression,20260907,0,430,0.5,0.5372093023255814,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group,logistic_regression,20260907,1,333,0.45,0.8078078078078078,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group,logistic_regression,20260907,2,232,0.5,0.7801724137931034,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group,logistic_regression,20260907,3,169,0.5,0.6627218934911243,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group,logistic_regression,20260907,4,114,0.45,0.8508771929824561,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group,random_forest,20260907,0,430,0.4,0.8697674418604651,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group,random_forest,20260907,1,333,0.4,0.7897897897897898,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group,random_forest,20260907,2,232,0.5,0.7887931034482759,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group,random_forest,20260907,3,169,0.45,0.6153846153846154,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group,random_forest,20260907,4,114,0.5,0.45614035087719296,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group_device,hist_gradient_boosting,20260907,0,430,0.45,0.6837209302325581,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group_device,hist_gradient_boosting,20260907,1,333,0.45,0.6396396396396397,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group_device,hist_gradient_boosting,20260907,2,232,0.55,0.6767241379310345,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group_device,hist_gradient_boosting,20260907,3,169,0.45,0.6153846153846154,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group_device,hist_gradient_boosting,20260907,4,114,0.5,0.5614035087719298,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group_device,logistic_regression,20260907,0,430,0.55,0.3697674418604651,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group_device,logistic_regression,20260907,1,333,0.45,0.8468468468468469,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group_device,logistic_regression,20260907,2,232,0.5,0.7586206896551724,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group_device,logistic_regression,20260907,3,169,0.5,0.6035502958579881,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group_device,logistic_regression,20260907,4,114,0.45,0.6228070175438597,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group_device,random_forest,20260907,0,430,0.5,0.4418604651162791,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group_device,random_forest,20260907,1,333,0.45,0.6786786786786787,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group_device,random_forest,20260907,2,232,0.55,0.6551724137931034,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group_device,random_forest,20260907,3,169,0.45,0.6153846153846154,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,demographics_group_device,random_forest,20260907,4,114,0.5,0.45614035087719296,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,fnirs_device_only,hist_gradient_boosting,20260907,0,430,0.5,0.7023255813953488,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,fnirs_device_only,hist_gradient_boosting,20260907,1,333,0.5,0.4594594594594595,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,fnirs_device_only,hist_gradient_boosting,20260907,2,232,0.5,0.6422413793103449,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,fnirs_device_only,hist_gradient_boosting,20260907,3,169,0.2,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,fnirs_device_only,hist_gradient_boosting,20260907,4,114,0.5,0.9824561403508771,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,fnirs_device_only,logistic_regression,20260907,0,430,0.5,0.7186046511627907,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,fnirs_device_only,logistic_regression,20260907,1,333,0.5,0.4594594594594595,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,fnirs_device_only,logistic_regression,20260907,2,232,0.5,0.6637931034482759,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,fnirs_device_only,logistic_regression,20260907,3,169,0.2,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,fnirs_device_only,logistic_regression,20260907,4,114,0.5,0.9824561403508771,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,fnirs_device_only,random_forest,20260907,0,430,0.5,0.7023255813953488,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,fnirs_device_only,random_forest,20260907,1,333,0.5,0.4594594594594595,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,fnirs_device_only,random_forest,20260907,2,232,0.5,0.6422413793103449,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,fnirs_device_only,random_forest,20260907,3,169,0.35,0.9704142011834319,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,fnirs_device_only,random_forest,20260907,4,114,0.5,0.9824561403508771,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_group_only,hist_gradient_boosting,20260907,0,430,0.2,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_group_only,hist_gradient_boosting,20260907,1,333,0.45,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_group_only,hist_gradient_boosting,20260907,2,232,0.5,0.46120689655172414,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_group_only,hist_gradient_boosting,20260907,3,169,0.45,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_group_only,hist_gradient_boosting,20260907,4,114,0.5,0.45614035087719296,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_group_only,logistic_regression,20260907,0,430,0.2,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_group_only,logistic_regression,20260907,1,333,0.45,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_group_only,logistic_regression,20260907,2,232,0.5,0.46120689655172414,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_group_only,logistic_regression,20260907,3,169,0.2,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_group_only,logistic_regression,20260907,4,114,0.5,0.45614035087719296,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_group_only,random_forest,20260907,0,430,0.2,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_group_only,random_forest,20260907,1,333,0.45,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_group_only,random_forest,20260907,2,232,0.5,0.46120689655172414,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_group_only,random_forest,20260907,3,169,0.45,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_group_only,random_forest,20260907,4,114,0.5,0.45614035087719296,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_only,hist_gradient_boosting,20260907,0,430,0.4,0.7604651162790698,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_only,hist_gradient_boosting,20260907,1,333,0.5,0.7417417417417418,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_only,hist_gradient_boosting,20260907,2,232,0.45,0.8362068965517241,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_only,hist_gradient_boosting,20260907,3,169,0.5,0.4378698224852071,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_only,hist_gradient_boosting,20260907,4,114,0.4,0.8070175438596491,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_only,logistic_regression,20260907,0,430,0.4,0.7604651162790698,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_only,logistic_regression,20260907,1,333,0.45,0.8438438438438438,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_only,logistic_regression,20260907,2,232,0.45,0.8362068965517241,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_only,logistic_regression,20260907,3,169,0.5,0.4378698224852071,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_only,logistic_regression,20260907,4,114,0.4,0.8070175438596491,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_only,random_forest,20260907,0,430,0.4,0.7604651162790698,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_only,random_forest,20260907,1,333,0.5,0.7417417417417418,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_only,random_forest,20260907,2,232,0.4,0.8362068965517241,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_only,random_forest,20260907,3,169,0.5,0.4378698224852071,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,grade_only,random_forest,20260907,4,114,0.45,0.8070175438596491,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,group_proxy_only,hist_gradient_boosting,20260907,0,430,0.5,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,group_proxy_only,hist_gradient_boosting,20260907,1,333,0.45,0.7447447447447447,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,group_proxy_only,hist_gradient_boosting,20260907,2,232,0.5,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,group_proxy_only,hist_gradient_boosting,20260907,3,169,0.5,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,group_proxy_only,hist_gradient_boosting,20260907,4,114,0.45,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,group_proxy_only,logistic_regression,20260907,0,430,0.5,0.8418604651162791,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,group_proxy_only,logistic_regression,20260907,1,333,0.45,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,group_proxy_only,logistic_regression,20260907,2,232,0.5,0.9439655172413793,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,group_proxy_only,logistic_regression,20260907,3,169,0.5,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,group_proxy_only,logistic_regression,20260907,4,114,0.45,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,group_proxy_only,random_forest,20260907,0,430,0.5,0.8418604651162791,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,group_proxy_only,random_forest,20260907,1,333,0.45,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,group_proxy_only,random_forest,20260907,2,232,0.5,0.9439655172413793,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,group_proxy_only,random_forest,20260907,3,169,0.45,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,group_proxy_only,random_forest,20260907,4,114,0.5,0.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,no_information,no_information_prior,20260907,0,430,0.5,0.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,no_information,no_information_prior,20260907,1,333,0.5,0.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,no_information,no_information_prior,20260907,2,232,0.5,0.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,no_information,no_information_prior,20260907,3,169,0.5,0.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,no_information,no_information_prior,20260907,4,114,0.5,0.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260907,0,430,0.65,0.05116279069767442,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260907,1,333,0.25,0.975975975975976,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260907,2,232,0.4,0.8706896551724138,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260907,3,169,0.35,0.9289940828402367,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,qc,hist_gradient_boosting,20260907,4,114,0.45,0.7456140350877193,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,qc,logistic_regression,20260907,0,430,0.5,0.4627906976744186,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,qc,logistic_regression,20260907,1,333,0.4,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,qc,logistic_regression,20260907,2,232,0.5,0.44396551724137934,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,qc,logistic_regression,20260907,3,169,0.2,1.0,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,qc,logistic_regression,20260907,4,114,0.5,0.543859649122807,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,qc,random_forest,20260907,0,430,0.65,0.04186046511627907,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,qc,random_forest,20260907,1,333,0.4,0.6696696696696697,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,qc,random_forest,20260907,2,232,0.35,0.7887931034482759,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,qc,random_forest,20260907,3,169,0.25,0.9112426035502958,inner_cv_outer_train_only
group_cv,eeg_1back_native,eeg,,1back,qc,random_forest,20260907,4,114,0.45,0.6666666666666666,inner_cv_outer_train_only
