cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,feature_count,threshold_type,outer_fold,threshold,n_subjects,n_positive,n_negative,auroc,auprc,balanced_accuracy,macro_f1,sensitivity,specificity,accuracy,brier_score,ece,positive_prediction_rate
standard_cv,eeg_1back_native,eeg,,1back,qc_demographics,random_forest,20260907,8,fixed_0_5,2,0.5,259,78,181,0.6118430372574019,0.4045766788307936,0.574868961609293,0.5535683223429322,0.5641025641025641,0.585635359116022,0.5791505791505791,0.2324056610903665,0.16464686902265765,0.4594594594594595
standard_cv,eeg_1back_native,eeg,,1back,qc_demographics,random_forest,20260907,8,inner_cv,2,0.45,259,78,181,0.6118430372574019,0.4045766788307936,0.5589672758181046,0.5133349496908716,0.6538461538461539,0.46408839779005523,0.5212355212355212,0.2324056610903665,0.16464686902265765,0.5714285714285714
standard_cv,eeg_1back_native,eeg,,1back,qc_demographics,random_forest,20260907,8,fixed_0_5,3,0.5,259,87,172,0.6004076450147019,0.40759823948610335,0.5581729484095161,0.5517821703580217,0.4942528735632184,0.622093023255814,0.5791505791505791,0.23581030553924942,0.13604328536352914,0.416988416988417
standard_cv,eeg_1back_native,eeg,,1back,qc_demographics,random_forest,20260907,8,inner_cv,3,0.5,259,87,172,0.6004076450147019,0.40759823948610335,0.5581729484095161,0.5517821703580217,0.4942528735632184,0.622093023255814,0.5791505791505791,0.23581030553924942,0.13604328536352914,0.416988416988417
standard_cv,eeg_1back_native,eeg,,1back,qc_demographics,random_forest,20260907,8,fixed_0_5,4,0.5,254,76,178,0.632392075694855,0.365500575387873,0.6247782377291543,0.5981012658227849,0.631578947368421,0.6179775280898876,0.6220472440944882,0.23367848917822956,0.1761595226107719,0.4566929133858268
standard_cv,eeg_1back_native,eeg,,1back,qc_demographics,random_forest,20260907,8,inner_cv,4,0.5,254,76,178,0.632392075694855,0.365500575387873,0.6247782377291543,0.5981012658227849,0.631578947368421,0.6179775280898876,0.6220472440944882,0.23367848917822956,0.1761595226107719,0.4566929133858268
standard_cv,eeg_1back_native,eeg,,1back,qc_demographics,hist_gradient_boosting,20260907,8,fixed_0_5,0,0.5,252,78,174,0.5428824049513705,0.35309319973875675,0.5386825817860301,0.5208254104730567,0.5256410256410257,0.5517241379310345,0.5436507936507936,0.24815932965678392,0.18286925310879434,0.4722222222222222
standard_cv,eeg_1back_native,eeg,,1back,qc_demographics,hist_gradient_boosting,20260907,8,inner_cv,0,0.45,252,78,174,0.5428824049513705,0.35309319973875675,0.5324933687002653,0.490179211469534,0.6282051282051282,0.4367816091954023,0.49603174603174605,0.24815932965678392,0.18286925310879434,0.5833333333333334
standard_cv,eeg_1back_native,eeg,,1back,qc_demographics,hist_gradient_boosting,20260907,8,fixed_0_5,1,0.5,254,75,179,0.5442830540037245,0.3552569587456801,0.5524022346368715,0.5464285714285714,0.44,0.664804469273743,0.5984251968503937,0.24469186090680406,0.18357074378277471,0.3661417322834646
standard_cv,eeg_1back_native,eeg,,1back,qc_demographics,hist_gradient_boosting,20260907,8,inner_cv,1,0.5,254,75,179,0.5442830540037245,0.3552569587456801,0.5524022346368715,0.5464285714285714,0.44,0.664804469273743,0.5984251968503937,0.24469186090680406,0.18357074378277471,0.3661417322834646
standard_cv,eeg_1back_native,eeg,,1back,qc_demographics,hist_gradient_boosting,20260907,8,fixed_0_5,2,0.5,259,78,181,0.5999433347499646,0.3663640794910089,0.5921164470888227,0.5541072306935563,0.6538461538461539,0.5303867403314917,0.5675675675675675,0.23953678956633373,0.18505745941757074,0.525096525096525
standard_cv,eeg_1back_native,eeg,,1back,qc_demographics,hist_gradient_boosting,20260907,8,inner_cv,2,0.5,259,78,181,0.5999433347499646,0.3663640794910089,0.5921164470888227,0.5541072306935563,0.6538461538461539,0.5303867403314917,0.5675675675675675,0.23953678956633373,0.18505745941757074,0.525096525096525
standard_cv,eeg_1back_native,eeg,,1back,qc_demographics,hist_gradient_boosting,20260907,8,fixed_0_5,3,0.5,259,87,172,0.6052191927292168,0.4306421931864486,0.5694667201283079,0.5567276574558129,0.5517241379310345,0.5872093023255814,0.5752895752895753,0.2417166643939703,0.15221613766938244,0.4594594594594595
standard_cv,eeg_1back_native,eeg,,1back,qc_demographics,hist_gradient_boosting,20260907,8,inner_cv,3,0.55,259,87,172,0.6052191927292168,0.4306421931864486,0.5727078321304464,0.5677792041078306,0.4942528735632184,0.6511627906976745,0.5984555984555985,0.2417166643939703,0.15221613766938244,0.39768339768339767
standard_cv,eeg_1back_native,eeg,,1back,qc_demographics,hist_gradient_boosting,20260907,8,fixed_0_5,4,0.5,254,76,178,0.6254435245416914,0.3616123555080377,0.6183471318746303,0.574417157355546,0.6973684210526315,0.5393258426966292,0.5866141732283464,0.24159958483615004,0.19713286214778042,0.531496062992126
standard_cv,eeg_1back_native,eeg,,1back,qc_demographics,hist_gradient_boosting,20260907,8,inner_cv,4,0.45,254,76,178,0.6254435245416914,0.3616123555080377,0.6204908338261383,0.5311399630818869,0.8421052631578947,0.398876404494382,0.531496062992126,0.24159958483615004,0.19713286214778042,0.6732283464566929
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,logistic_regression,20260907,66,fixed_0_5,0,0.5,218,68,150,0.6275490196078432,0.422051396033416,0.6235294117647059,0.5967230443974629,0.6470588235294118,0.6,0.6146788990825688,0.23714114250730786,0.17218086742998995,0.47706422018348627
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,logistic_regression,20260907,66,inner_cv,0,0.4,218,68,150,0.6275490196078432,0.422051396033416,0.5557843137254902,0.44656004061944654,0.8382352941176471,0.2733333333333333,0.44954128440366975,0.23714114250730786,0.17218086742998995,0.7614678899082569
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,logistic_regression,20260907,66,fixed_0_5,1,0.5,197,75,122,0.6426229508196721,0.5086405919896468,0.6048087431693989,0.5985443959243086,0.5866666666666667,0.6229508196721312,0.6091370558375635,0.23314698964382283,0.10281309686136016,0.45685279187817257
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,logistic_regression,20260907,66,inner_cv,1,0.5,197,75,122,0.6426229508196721,0.5086405919896468,0.6048087431693989,0.5985443959243086,0.5866666666666667,0.6229508196721312,0.6091370558375635,0.23314698964382283,0.10281309686136016,0.45685279187817257
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,logistic_regression,20260907,66,fixed_0_5,2,0.5,196,64,132,0.5929214015151514,0.38377849243442763,0.6006155303030303,0.5746778471347818,0.640625,0.5606060606060606,0.5867346938775511,0.24439118969425566,0.16494816167513804,0.5051020408163265
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,logistic_regression,20260907,66,inner_cv,2,0.5,196,64,132,0.5929214015151514,0.38377849243442763,0.6006155303030303,0.5746778471347818,0.640625,0.5606060606060606,0.5867346938775511,0.24439118969425566,0.16494816167513804,0.5051020408163265
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,logistic_regression,20260907,66,fixed_0_5,3,0.5,182,61,121,0.5332610757349953,0.3544852094237923,0.5103644492616177,0.498998998998999,0.4918032786885246,0.5289256198347108,0.5164835164835165,0.2554093078717807,0.15956378511079122,0.47802197802197804
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,logistic_regression,20260907,66,inner_cv,3,0.45,182,61,121,0.5332610757349953,0.3544852094237923,0.5343449397100664,0.48326688413676455,0.6885245901639344,0.38016528925619836,0.4835164835164835,0.2554093078717807,0.15956378511079122,0.6428571428571429
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,logistic_regression,20260907,66,fixed_0_5,4,0.5,210,76,134,0.5649057344854674,0.4110457092331927,0.5469363707776905,0.5314548591144336,0.5789473684210527,0.5149253731343284,0.5380952380952381,0.25411790259663286,0.13868841088043582,0.5190476190476191
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,logistic_regression,20260907,66,inner_cv,4,0.5,210,76,134,0.5649057344854674,0.4110457092331927,0.5469363707776905,0.5314548591144336,0.5789473684210527,0.5149253731343284,0.5380952380952381,0.25411790259663286,0.13868841088043582,0.5190476190476191
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,random_forest,20260907,66,fixed_0_5,0,0.5,218,68,150,0.6080392156862745,0.4046456655403581,0.5344117647058824,0.5345594855305467,0.3088235294117647,0.76,0.6192660550458715,0.2243238254104578,0.13075423981202663,0.26146788990825687
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,random_forest,20260907,66,inner_cv,0,0.4,218,68,150,0.6080392156862745,0.4046456655403581,0.580392156862745,0.4999894787786966,0.7941176470588235,0.36666666666666664,0.5,0.2243238254104578,0.13075423981202663,0.6834862385321101
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,random_forest,20260907,66,fixed_0_5,1,0.5,197,75,122,0.6410928961748634,0.501298105817351,0.5297814207650273,0.4830496453900709,0.13333333333333333,0.9262295081967213,0.6243654822335025,0.22406561699904867,0.06885599073382358,0.09644670050761421
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,random_forest,20260907,66,inner_cv,1,0.35,197,75,122,0.6410928961748634,0.501298105817351,0.5762295081967214,0.5192627206645898,0.8,0.3524590163934426,0.5228426395939086,0.22406561699904867,0.06885599073382358,0.7055837563451777
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,random_forest,20260907,66,fixed_0_5,2,0.5,196,64,132,0.5673532196969697,0.3814616373885845,0.5454545454545454,0.5398591405532306,0.25,0.8409090909090909,0.6479591836734694,0.22679234936810128,0.09013614942752506,0.18877551020408162
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,random_forest,20260907,66,inner_cv,2,0.35,196,64,132,0.5673532196969697,0.3814616373885845,0.5501893939393939,0.45641025641025645,0.8125,0.2878787878787879,0.45918367346938777,0.22679234936810128,0.09013614942752506,0.7448979591836735
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,random_forest,20260907,66,fixed_0_5,3,0.5,182,61,121,0.5323126947568081,0.36924411715829897,0.5195772930497222,0.5153846153846153,0.26229508196721313,0.7768595041322314,0.6043956043956044,0.2360955315249621,0.10914013013061499,0.23626373626373626
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,random_forest,20260907,66,inner_cv,3,0.45,182,61,121,0.5323126947568081,0.36924411715829897,0.531161089283295,0.5259654651274961,0.45901639344262296,0.6033057851239669,0.554945054945055,0.2360955315249621,0.10914013013061499,0.4175824175824176
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,random_forest,20260907,66,fixed_0_5,4,0.5,210,76,134,0.558032207384132,0.39579697080489684,0.498134328358209,0.4909294333892752,0.25,0.746268656716418,0.5666666666666667,0.23805968421161713,0.07901536249561138,0.2523809523809524
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,random_forest,20260907,66,inner_cv,4,0.5,210,76,134,0.558032207384132,0.39579697080489684,0.498134328358209,0.4909294333892752,0.25,0.746268656716418,0.5666666666666667,0.23805968421161713,0.07901536249561138,0.2523809523809524
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,hist_gradient_boosting,20260907,66,fixed_0_5,0,0.5,218,68,150,0.5857352941176471,0.417702458390043,0.5446078431372549,0.5381781339228148,0.45588235294117646,0.6333333333333333,0.5779816513761468,0.2331295704415534,0.15308372364699424,0.3944954128440367
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,hist_gradient_boosting,20260907,66,inner_cv,0,0.55,218,68,150,0.5857352941176471,0.417702458390043,0.5363725490196078,0.5352307856305297,0.27941176470588236,0.7933333333333333,0.6330275229357798,0.2331295704415534,0.15308372364699424,0.22935779816513763
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,hist_gradient_boosting,20260907,66,fixed_0_5,1,0.5,197,75,122,0.6026229508196721,0.4419517443395383,0.5714754098360656,0.5685363247863248,0.52,0.6229508196721312,0.583756345177665,0.23868062088945857,0.09397511259217359,0.43147208121827413
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,hist_gradient_boosting,20260907,66,inner_cv,1,0.5,197,75,122,0.6026229508196721,0.4419517443395383,0.5714754098360656,0.5685363247863248,0.52,0.6229508196721312,0.583756345177665,0.23868062088945857,0.09397511259217359,0.43147208121827413
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,hist_gradient_boosting,20260907,66,fixed_0_5,2,0.5,196,64,132,0.5688920454545455,0.3903370509732938,0.5179924242424243,0.512941504956024,0.4375,0.5984848484848485,0.5459183673469388,0.24049365443375217,0.14034097920350885,0.413265306122449
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,hist_gradient_boosting,20260907,66,inner_cv,2,0.45,196,64,132,0.5688920454545455,0.3903370509732938,0.5402462121212122,0.49743589743589745,0.65625,0.42424242424242425,0.5,0.24049365443375217,0.14034097920350885,0.6020408163265306
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,hist_gradient_boosting,20260907,66,fixed_0_5,3,0.5,182,61,121,0.5254030619157296,0.3594918106904661,0.502370952445468,0.49814031037578554,0.4262295081967213,0.5785123966942148,0.5274725274725275,0.25172675697429364,0.151105813014146,0.4230769230769231
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,hist_gradient_boosting,20260907,66,inner_cv,3,0.4,182,61,121,0.5254030619157296,0.3594918106904661,0.5216772795014225,0.4430203314850165,0.7540983606557377,0.2892561983471074,0.44505494505494503,0.25172675697429364,0.151105813014146,0.7252747252747253
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,hist_gradient_boosting,20260907,66,fixed_0_5,4,0.5,210,76,134,0.5656912804399057,0.4123317673542636,0.5493912018853103,0.5458110516934047,0.4868421052631579,0.6119402985074627,0.5666666666666667,0.24333204297156857,0.10559399596036315,0.4238095238095238
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,hist_gradient_boosting,20260907,66,inner_cv,4,0.55,210,76,134,0.5656912804399057,0.4123317673542636,0.5132560879811469,0.5106669428334714,0.3026315789473684,0.7238805970149254,0.5714285714285714,0.24333204297156857,0.10559399596036315,0.2857142857142857
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,logistic_regression,20260907,1,fixed_0_5,0,0.5,297,114,183,0.590882945067587,0.43412282510026867,0.590882945067587,0.547955474784189,0.7719298245614035,0.4098360655737705,0.5488215488215489,0.2421914070974766,0.11584135676368654,0.6599326599326599
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,logistic_regression,20260907,1,inner_cv,0,0.45,297,114,183,0.590882945067587,0.43412282510026867,0.590882945067587,0.547955474784189,0.7719298245614035,0.4098360655737705,0.5488215488215489,0.2421914070974766,0.11584135676368654,0.6599326599326599
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,logistic_regression,20260907,1,fixed_0_5,1,0.5,309,121,188,0.5698962546157904,0.42924549202954176,0.5698962546157904,0.5331542722847071,0.7355371900826446,0.40425531914893614,0.5339805825242718,0.2446320977639606,0.10604322990141514,0.6504854368932039
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,logistic_regression,20260907,1,inner_cv,1,0.45,309,121,188,0.5698962546157904,0.42924549202954176,0.5698962546157904,0.5331542722847071,0.7355371900826446,0.40425531914893614,0.5339805825242718,0.2446320977639606,0.10604322990141514,0.6504854368932039
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,logistic_regression,20260907,1,fixed_0_5,2,0.5,305,120,185,0.5654504504504505,0.4279640769716882,0.5637387387387387,0.5306429916599408,0.7166666666666667,0.41081081081081083,0.5311475409836065,0.24490873101378946,0.1058565508140284,0.639344262295082
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,logistic_regression,20260907,1,inner_cv,2,0.45,305,120,185,0.5654504504504505,0.4279640769716882,0.5679054054054054,0.5338198570567467,0.725,0.41081081081081083,0.5344262295081967,0.24490873101378946,0.1058565508140284,0.6426229508196721
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,logistic_regression,20260907,1,fixed_0_5,3,0.5,300,115,185,0.5722679200940071,0.4221850613154961,0.5722679200940071,0.5328142380422691,0.7391304347826086,0.40540540540540543,0.5333333333333333,0.24432350649828227,0.1142881651781663,0.65
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,logistic_regression,20260907,1,inner_cv,3,0.45,300,115,185,0.5722679200940071,0.4221850613154961,0.5722679200940071,0.5328142380422691,0.7391304347826086,0.40540540540540543,0.5333333333333333,0.24432350649828227,0.1142881651781663,0.65
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,logistic_regression,20260907,1,fixed_0_5,4,0.5,303,115,188,0.5690333024976872,0.4163133704674815,0.5690333024976872,0.5275381914534014,0.7391304347826086,0.39893617021276595,0.528052805280528,0.24495199647763202,0.11872956611894922,0.6534653465346535
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,logistic_regression,20260907,1,inner_cv,4,0.45,303,115,188,0.5690333024976872,0.4163133704674815,0.5690333024976872,0.5275381914534014,0.7391304347826086,0.39893617021276595,0.528052805280528,0.24495199647763202,0.11872956611894922,0.6534653465346535
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,random_forest,20260907,1,fixed_0_5,0,0.5,297,114,183,0.590882945067587,0.43412282510026867,0.590882945067587,0.547955474784189,0.7719298245614035,0.4098360655737705,0.5488215488215489,0.24263100702937795,0.11535419712882353,0.6599326599326599
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,random_forest,20260907,1,inner_cv,0,0.45,297,114,183,0.590882945067587,0.43412282510026867,0.590882945067587,0.547955474784189,0.7719298245614035,0.4098360655737705,0.5488215488215489,0.24263100702937795,0.11535419712882353,0.6599326599326599
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,random_forest,20260907,1,fixed_0_5,1,0.5,309,121,188,0.5698962546157904,0.42924549202954176,0.5698962546157904,0.5331542722847071,0.7355371900826446,0.40425531914893614,0.5339805825242718,0.24457687144423218,0.10570303305172507,0.6504854368932039
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,random_forest,20260907,1,inner_cv,1,0.45,309,121,188,0.5698962546157904,0.42924549202954176,0.5698962546157904,0.5331542722847071,0.7355371900826446,0.40425531914893614,0.5339805825242718,0.24457687144423218,0.10570303305172507,0.6504854368932039
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,random_forest,20260907,1,fixed_0_5,2,0.5,305,120,185,0.5654504504504505,0.4279640769716882,0.5637387387387387,0.5306429916599408,0.7166666666666667,0.41081081081081083,0.5311475409836065,0.2449211812470705,0.10470306907830856,0.639344262295082
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,random_forest,20260907,1,inner_cv,2,0.4,305,120,185,0.5654504504504505,0.4279640769716882,0.5679054054054054,0.5338198570567467,0.725,0.41081081081081083,0.5344262295081967,0.2449211812470705,0.10470306907830856,0.6426229508196721
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,random_forest,20260907,1,fixed_0_5,3,0.5,300,115,185,0.5722679200940071,0.4221850613154961,0.5722679200940071,0.5328142380422691,0.7391304347826086,0.40540540540540543,0.5333333333333333,0.24434529387939088,0.11426232952020163,0.65
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,random_forest,20260907,1,inner_cv,3,0.45,300,115,185,0.5722679200940071,0.4221850613154961,0.5722679200940071,0.5328142380422691,0.7391304347826086,0.40540540540540543,0.5333333333333333,0.24434529387939088,0.11426232952020163,0.65
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,random_forest,20260907,1,fixed_0_5,4,0.5,303,115,188,0.5690333024976872,0.4163133704674815,0.5690333024976872,0.5275381914534014,0.7391304347826086,0.39893617021276595,0.528052805280528,0.2448639124308321,0.11834840870745858,0.6534653465346535
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,random_forest,20260907,1,inner_cv,4,0.45,303,115,188,0.5690333024976872,0.4163133704674815,0.5690333024976872,0.5275381914534014,0.7391304347826086,0.39893617021276595,0.528052805280528,0.2448639124308321,0.11834840870745858,0.6534653465346535
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,hist_gradient_boosting,20260907,1,fixed_0_5,0,0.5,297,114,183,0.590882945067587,0.43412282510026867,0.590882945067587,0.547955474784189,0.7719298245614035,0.4098360655737705,0.5488215488215489,0.24209894257862496,0.1154476327399252,0.6599326599326599
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,hist_gradient_boosting,20260907,1,inner_cv,0,0.45,297,114,183,0.590882945067587,0.43412282510026867,0.590882945067587,0.547955474784189,0.7719298245614035,0.4098360655737705,0.5488215488215489,0.24209894257862496,0.1154476327399252,0.6599326599326599
