cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,threshold_type,metric,ci_low,ci_high,n_bootstrap
group_cv,eeg_1back_native,eeg,,1back,age_grade,logistic_regression,20260907,inner_cv,ece,0.16281326244240238,0.21397603966377918,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,logistic_regression,20260907,inner_cv,balanced_accuracy,0.4908559935505708,0.5442597249529266,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,logistic_regression,20260907,inner_cv,macro_f1,0.4025165890420984,0.45606682164084095,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,logistic_regression,20260907,inner_cv,sensitivity,0.7081046330448332,0.7950141625615764,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,logistic_regression,20260907,inner_cv,specificity,0.25813418975689617,0.31620254818280225,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,logistic_regression,20260907,inner_cv,accuracy,0.40295383411580593,0.4569640062597809,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,logistic_regression,20260907,inner_cv,positive_prediction_rate,0.701858372456964,0.7496087636932708,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,fixed_0_5,auroc,0.48617844576616115,0.5549923243733437,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,fixed_0_5,auprc,0.28619104942892754,0.35262537685331546,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,fixed_0_5,brier_score,0.24526654915788956,0.25379180805670265,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,fixed_0_5,ece,0.1600870771931767,0.20907706528153866,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,fixed_0_5,balanced_accuracy,0.46684757159929546,0.5281717557060294,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,fixed_0_5,macro_f1,0.4446853033360453,0.4983009629503752,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,fixed_0_5,sensitivity,0.48214285714285715,0.5839798449612403,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,fixed_0_5,specificity,0.4284025195391501,0.49717061585928496,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,fixed_0_5,accuracy,0.45618153364632236,0.5117566510172143,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,fixed_0_5,positive_prediction_rate,0.5078247261345853,0.5625978090766823,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,inner_cv,auroc,0.48617844576616115,0.5549923243733437,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,inner_cv,auprc,0.28619104942892754,0.35262537685331546,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,inner_cv,brier_score,0.24526654915788956,0.25379180805670265,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,inner_cv,ece,0.1600870771931767,0.20907706528153866,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,inner_cv,balanced_accuracy,0.47234726689496065,0.5267324776909631,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,inner_cv,macro_f1,0.3979917095537316,0.450610460031595,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,inner_cv,sensitivity,0.6532253275611064,0.738610551558753,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,inner_cv,specificity,0.27231403013182676,0.3333333333333333,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,inner_cv,accuracy,0.39825899843505475,0.45072378716744915,1000
group_cv,eeg_1back_native,eeg,,1back,age_grade,random_forest,20260907,inner_cv,positive_prediction_rate,0.67212441314554,0.7214397496087637,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,fixed_0_5,auroc,0.5079687426632203,0.5731796687145555,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,fixed_0_5,auprc,0.2972934465709459,0.3710867305976503,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,fixed_0_5,brier_score,0.24374141497991594,0.24981625274931707,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,fixed_0_5,ece,0.15729478220404963,0.21103935737557894,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,fixed_0_5,balanced_accuracy,0.5000705553264264,0.5550916501951819,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,fixed_0_5,macro_f1,0.461741199817626,0.5138863368775857,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,fixed_0_5,sensitivity,0.5632371319222057,0.6550065789473685,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,fixed_0_5,specificity,0.41149943630214203,0.4763033052408921,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,fixed_0_5,accuracy,0.46870109546165883,0.5211463223787167,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,fixed_0_5,positive_prediction_rate,0.5461658841940532,0.5993740219092332,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,inner_cv,auroc,0.5079687426632203,0.5731796687145555,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,inner_cv,auprc,0.2972934465709459,0.3710867305976503,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,inner_cv,brier_score,0.24374141497991594,0.24981625274931707,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,inner_cv,ece,0.15729478220404963,0.21103935737557894,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,inner_cv,balanced_accuracy,0.5156284182439681,0.5700261034096322,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,inner_cv,macro_f1,0.4509484168651189,0.5060331255268038,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,inner_cv,sensitivity,0.6631172581185135,0.7487951528249459,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,inner_cv,specificity,0.3464022408963585,0.4080023121387283,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,inner_cv,accuracy,0.4522691705790297,0.5070422535211268,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,hist_gradient_boosting,20260907,inner_cv,positive_prediction_rate,0.622848200312989,0.676056338028169,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,fixed_0_5,auroc,0.514656040230354,0.5803894528368536,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,fixed_0_5,auprc,0.29839983163972755,0.36952643633667,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,fixed_0_5,brier_score,0.2458143809727242,0.2501267501835296,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,fixed_0_5,ece,0.16307394411508763,0.21448888973594543,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,fixed_0_5,balanced_accuracy,0.5270502477489736,0.5827670154702761,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,fixed_0_5,macro_f1,0.4992199770854802,0.5520046772571527,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,fixed_0_5,sensitivity,0.5445926863262911,0.6413301662707839,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,fixed_0_5,specificity,0.48329414419466654,0.5482777254717351,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,fixed_0_5,accuracy,0.5140845070422535,0.5657276995305164,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,fixed_0_5,positive_prediction_rate,0.49061032863849763,0.5461854460093897,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,inner_cv,auroc,0.514656040230354,0.5803894528368536,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,inner_cv,auprc,0.29839983163972755,0.36952643633667,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,inner_cv,brier_score,0.2458143809727242,0.2501267501835296,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,inner_cv,ece,0.16307394411508763,0.21448888973594543,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,inner_cv,balanced_accuracy,0.5222941386542099,0.5764123492394043,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,inner_cv,macro_f1,0.49016821205124955,0.5426690384167814,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,inner_cv,sensitivity,0.5541426660050127,0.6501439376234889,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,inner_cv,specificity,0.46213835922787194,0.5275902405163034,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,inner_cv,accuracy,0.5015649452269171,0.55320813771518,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,logistic_regression,20260907,inner_cv,positive_prediction_rate,0.5062597809076682,0.5625978090766823,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,fixed_0_5,auroc,0.5038810924345949,0.5685708532885025,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,fixed_0_5,auprc,0.29450488614815934,0.36385056124003534,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,fixed_0_5,brier_score,0.24305791964927909,0.24999085776236135,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,fixed_0_5,ece,0.1604125765496668,0.2086561020527386,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,fixed_0_5,balanced_accuracy,0.4971638246199733,0.5539515260021887,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,fixed_0_5,macro_f1,0.4586490912420564,0.5122319000628851,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,fixed_0_5,sensitivity,0.561980276050098,0.6559520318145559,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,fixed_0_5,specificity,0.408885813546956,0.475510330976181,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,fixed_0_5,accuracy,0.46557120500782473,0.5195618153364632,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,fixed_0_5,positive_prediction_rate,0.5469287949921753,0.6017214397496088,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,inner_cv,auroc,0.5038810924345949,0.5685708532885025,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,inner_cv,auprc,0.29450488614815934,0.36385056124003534,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,inner_cv,brier_score,0.24305791964927909,0.24999085776236135,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,inner_cv,ece,0.1604125765496668,0.2086561020527386,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,inner_cv,balanced_accuracy,0.49545744448817175,0.5411955679941416,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,inner_cv,macro_f1,0.36978506854646254,0.42038735198983046,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,inner_cv,sensitivity,0.7868831655155196,0.8593350383631714,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,inner_cv,specificity,0.18893626949561843,0.2409090909090909,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,inner_cv,accuracy,0.37634976525821595,0.4287949921752739,1000
group_cv,eeg_1back_native,eeg,,1back,age_only,random_forest,20260907,inner_cv,positive_prediction_rate,0.7746283255086072,0.8176838810641628,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,fixed_0_5,auroc,0.5543986229929567,0.6183805331350839,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,fixed_0_5,auprc,0.3349260465864776,0.41411239118515764,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,fixed_0_5,brier_score,0.2378598445290418,0.24783341069452744,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,fixed_0_5,ece,0.15615777442417964,0.20838048748788082,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,fixed_0_5,balanced_accuracy,0.5410960542618233,0.6010528157132587,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,fixed_0_5,macro_f1,0.5203714702231746,0.5765054069436539,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,fixed_0_5,sensitivity,0.5333333333333333,0.6280335068314898,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,fixed_0_5,specificity,0.5283226205110768,0.5928082680618924,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,fixed_0_5,accuracy,0.539906103286385,0.5946987480438185,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,fixed_0_5,positive_prediction_rate,0.4569640062597809,0.5101721439749609,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,inner_cv,auroc,0.5543986229929567,0.6183805331350839,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,inner_cv,auprc,0.3349260465864776,0.41411239118515764,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,inner_cv,brier_score,0.2378598445290418,0.24783341069452744,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,inner_cv,ece,0.15615777442417964,0.20838048748788082,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,inner_cv,balanced_accuracy,0.5068834453278832,0.5659193584584947,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,inner_cv,macro_f1,0.46865562713832154,0.523248089109948,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,inner_cv,sensitivity,0.5768296643494137,0.672544080604534,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,inner_cv,specificity,0.41517114772910296,0.4798017093911909,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,inner_cv,accuracy,0.4749608763693271,0.5305164319248826,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,hist_gradient_boosting,20260907,inner_cv,positive_prediction_rate,0.5492762128325509,0.5993740219092332,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,fixed_0_5,auroc,0.5578516463591193,0.624968561480464,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,fixed_0_5,auprc,0.3412258888470906,0.42144292007282613,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,fixed_0_5,brier_score,0.2387351598990482,0.24776959756400557,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,fixed_0_5,ece,0.16017442142033242,0.20841795967462376,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,fixed_0_5,balanced_accuracy,0.5516896358114888,0.611869369904682,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,fixed_0_5,macro_f1,0.5164605553102404,0.5707385952786163,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,fixed_0_5,sensitivity,0.6129787933585402,0.7080184108527132,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,fixed_0_5,specificity,0.47367985360752873,0.5367932202070522,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,fixed_0_5,accuracy,0.52660406885759,0.5798317683881065,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,fixed_0_5,positive_prediction_rate,0.5218896713615023,0.5704225352112676,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,inner_cv,auroc,0.5578516463591193,0.624968561480464,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,inner_cv,auprc,0.3412258888470906,0.42144292007282613,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,inner_cv,brier_score,0.2387351598990482,0.24776959756400557,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,inner_cv,ece,0.16017442142033242,0.20841795967462376,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,inner_cv,balanced_accuracy,0.5516896358114888,0.611869369904682,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,inner_cv,macro_f1,0.5164605553102404,0.5707385952786163,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,inner_cv,sensitivity,0.6129787933585402,0.7080184108527132,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,inner_cv,specificity,0.47367985360752873,0.5367932202070522,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,inner_cv,accuracy,0.52660406885759,0.5798317683881065,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,logistic_regression,20260907,inner_cv,positive_prediction_rate,0.5218896713615023,0.5704225352112676,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,fixed_0_5,auroc,0.5495208581017088,0.6166074539678028,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,fixed_0_5,auprc,0.32064540845918543,0.3992937051530128,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,fixed_0_5,brier_score,0.23647986326197887,0.2481886294415391,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,fixed_0_5,ece,0.1536813979875264,0.20212794412471413,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,fixed_0_5,balanced_accuracy,0.5419418195663714,0.6002156696837191,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,fixed_0_5,macro_f1,0.5200764673714439,0.5739146797738903,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,fixed_0_5,sensitivity,0.5320584963993515,0.6296511627906977,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,fixed_0_5,specificity,0.5289351851851852,0.5928952467573553,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,fixed_0_5,accuracy,0.5414514866979656,0.593114241001565,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,fixed_0_5,positive_prediction_rate,0.4561619718309859,0.5086071987480438,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,inner_cv,auroc,0.5495208581017088,0.6166074539678028,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,inner_cv,auprc,0.32064540845918543,0.3992937051530128,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,inner_cv,brier_score,0.23647986326197887,0.2481886294415391,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,inner_cv,ece,0.1536813979875264,0.20212794412471413,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,inner_cv,balanced_accuracy,0.5304537685640471,0.5860815494843993,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,inner_cv,macro_f1,0.49009982937919644,0.5438591816598664,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,inner_cv,sensitivity,0.5943141662503931,0.6881485138572767,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,inner_cv,specificity,0.4402695375464459,0.5077790827740493,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,inner_cv,accuracy,0.4984350547730829,0.5524256651017214,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex,random_forest,20260907,inner_cv,positive_prediction_rate,0.5320813771517997,0.5907863849765258,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex_grade,hist_gradient_boosting,20260907,fixed_0_5,auroc,0.5327630623400381,0.6031550278278813,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex_grade,hist_gradient_boosting,20260907,fixed_0_5,auprc,0.3174276498557663,0.3968723992894561,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex_grade,hist_gradient_boosting,20260907,fixed_0_5,brier_score,0.23839025796114693,0.249787562192099,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex_grade,hist_gradient_boosting,20260907,fixed_0_5,ece,0.15464503769013077,0.20437526225734862,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex_grade,hist_gradient_boosting,20260907,fixed_0_5,balanced_accuracy,0.5524568550041156,0.6098326112497894,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex_grade,hist_gradient_boosting,20260907,fixed_0_5,macro_f1,0.5081979056624681,0.5655097979099775,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex_grade,hist_gradient_boosting,20260907,fixed_0_5,sensitivity,0.6322612647209422,0.7240528153644696,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex_grade,hist_gradient_boosting,20260907,fixed_0_5,specificity,0.4521060210429307,0.5191610105292155,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex_grade,hist_gradient_boosting,20260907,fixed_0_5,accuracy,0.5172143974960877,0.5727895148669797,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex_grade,hist_gradient_boosting,20260907,fixed_0_5,positive_prediction_rate,0.5391236306729265,0.5946987480438185,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex_grade,hist_gradient_boosting,20260907,inner_cv,auroc,0.5327630623400381,0.6031550278278813,1000
group_cv,eeg_1back_native,eeg,,1back,age_sex_grade,hist_gradient_boosting,20260907,inner_cv,auprc,0.3174276498557663,0.3968723992894561,1000
