cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,pca_used,pca_n_components,pca_explained_variance_ratio_sum,visual_branch_feature_count,nonvisual_branch_feature_count
standard_cv,eeg_rest_native,eeg,,rest,signal_qc_demographics,random_forest,20260907,72,3,0,0,,0,0
standard_cv,eeg_rest_native,eeg,,rest,signal_qc_demographics,random_forest,20260907,72,4,0,0,,0,0
standard_cv,eeg_rest_native,eeg,,rest,signal_qc_demographics,hist_gradient_boosting,20260907,72,0,0,0,,0,0
standard_cv,eeg_rest_native,eeg,,rest,signal_qc_demographics,hist_gradient_boosting,20260907,72,1,0,0,,0,0
standard_cv,eeg_rest_native,eeg,,rest,signal_qc_demographics,hist_gradient_boosting,20260907,72,2,0,0,,0,0
standard_cv,eeg_rest_native,eeg,,rest,signal_qc_demographics,hist_gradient_boosting,20260907,72,3,0,0,,0,0
standard_cv,eeg_rest_native,eeg,,rest,signal_qc_demographics,hist_gradient_boosting,20260907,72,4,0,0,,0,0
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,grade_only,logistic_regression,20260907,1,0,0,0,,0,0
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,grade_only,logistic_regression,20260907,1,1,0,0,,0,0
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,grade_only,logistic_regression,20260907,1,2,0,0,,0,0
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,grade_only,logistic_regression,20260907,1,3,0,0,,0,0
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,grade_only,logistic_regression,20260907,1,4,0,0,,0,0
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,grade_only,random_forest,20260907,1,0,0,0,,0,0
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,grade_only,random_forest,20260907,1,1,0,0,,0,0
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,grade_only,random_forest,20260907,1,2,0,0,,0,0
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,grade_only,random_forest,20260907,1,3,0,0,,0,0
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,grade_only,random_forest,20260907,1,4,0,0,,0,0
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,grade_only,hist_gradient_boosting,20260907,1,0,0,0,,0,0
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,grade_only,hist_gradient_boosting,20260907,1,1,0,0,,0,0
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,grade_only,hist_gradient_boosting,20260907,1,2,0,0,,0,0
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,grade_only,hist_gradient_boosting,20260907,1,3,0,0,,0,0
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,grade_only,hist_gradient_boosting,20260907,1,4,0,0,,0,0
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_grade,logistic_regression,20260907,2,0,0,0,,0,0
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_grade,logistic_regression,20260907,2,1,0,0,,0,0
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_grade,logistic_regression,20260907,2,2,0,0,,0,0
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_grade,logistic_regression,20260907,2,3,0,0,,0,0
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_grade,logistic_regression,20260907,2,4,0,0,,0,0
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_grade,random_forest,20260907,2,0,0,0,,0,0
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_grade,random_forest,20260907,2,1,0,0,,0,0
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_grade,random_forest,20260907,2,2,0,0,,0,0
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_grade,random_forest,20260907,2,3,0,0,,0,0
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_grade,random_forest,20260907,2,4,0,0,,0,0
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_grade,hist_gradient_boosting,20260907,2,0,0,0,,0,0
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_grade,hist_gradient_boosting,20260907,2,1,0,0,,0,0
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_grade,hist_gradient_boosting,20260907,2,2,0,0,,0,0
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_grade,hist_gradient_boosting,20260907,2,3,0,0,,0,0
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_grade,hist_gradient_boosting,20260907,2,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,logistic_regression,20260907,4,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,logistic_regression,20260907,4,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,logistic_regression,20260907,4,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,logistic_regression,20260907,4,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,logistic_regression,20260907,4,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,random_forest,20260907,4,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,random_forest,20260907,4,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,random_forest,20260907,4,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,random_forest,20260907,4,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,random_forest,20260907,4,4,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,hist_gradient_boosting,20260907,4,0,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,hist_gradient_boosting,20260907,4,1,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,hist_gradient_boosting,20260907,4,2,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,hist_gradient_boosting,20260907,4,3,0,0,,0,0
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade_group,hist_gradient_boosting,20260907,4,4,0,0,,0,0
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,demographics_group,logistic_regression,20260907,7,0,0,0,,0,0
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,demographics_group,logistic_regression,20260907,7,1,0,0,,0,0
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,demographics_group,logistic_regression,20260907,7,2,0,0,,0,0
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,demographics_group,logistic_regression,20260907,7,3,0,0,,0,0
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,demographics_group,logistic_regression,20260907,7,4,0,0,,0,0
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,demographics_group,random_forest,20260907,7,0,0,0,,0,0
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,demographics_group,random_forest,20260907,7,1,0,0,,0,0
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,demographics_group,random_forest,20260907,7,2,0,0,,0,0
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,demographics_group,random_forest,20260907,7,3,0,0,,0,0
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,demographics_group,random_forest,20260907,7,4,0,0,,0,0
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,demographics_group,hist_gradient_boosting,20260907,7,0,0,0,,0,0
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,demographics_group,hist_gradient_boosting,20260907,7,1,0,0,,0,0
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,demographics_group,hist_gradient_boosting,20260907,7,2,0,0,,0,0
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,demographics_group,hist_gradient_boosting,20260907,7,3,0,0,,0,0
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,demographics_group,hist_gradient_boosting,20260907,7,4,0,0,,0,0
standard_cv,face_valence_contrast,face,,task,demographics,logistic_regression,20260907,3,0,0,0,,0,0
standard_cv,face_valence_contrast,face,,task,demographics,logistic_regression,20260907,3,1,0,0,,0,0
standard_cv,face_valence_contrast,face,,task,demographics,logistic_regression,20260907,3,2,0,0,,0,0
standard_cv,face_valence_contrast,face,,task,demographics,logistic_regression,20260907,3,3,0,0,,0,0
standard_cv,face_valence_contrast,face,,task,demographics,logistic_regression,20260907,3,4,0,0,,0,0
standard_cv,face_valence_contrast,face,,task,demographics,random_forest,20260907,3,0,0,0,,0,0
standard_cv,face_valence_contrast,face,,task,demographics,random_forest,20260907,3,1,0,0,,0,0
standard_cv,face_valence_contrast,face,,task,demographics,random_forest,20260907,3,2,0,0,,0,0
standard_cv,face_valence_contrast,face,,task,demographics,random_forest,20260907,3,3,0,0,,0,0
standard_cv,face_valence_contrast,face,,task,demographics,random_forest,20260907,3,4,0,0,,0,0
standard_cv,face_valence_contrast,face,,task,demographics,hist_gradient_boosting,20260907,3,0,0,0,,0,0
standard_cv,face_valence_contrast,face,,task,demographics,hist_gradient_boosting,20260907,3,1,0,0,,0,0
standard_cv,face_valence_contrast,face,,task,demographics,hist_gradient_boosting,20260907,3,2,0,0,,0,0
standard_cv,face_valence_contrast,face,,task,demographics,hist_gradient_boosting,20260907,3,3,0,0,,0,0
standard_cv,face_valence_contrast,face,,task,demographics,hist_gradient_boosting,20260907,3,4,0,0,,0,0
standard_cv,eeg_oddball_native,eeg,,oddball,qc,logistic_regression,20260907,6,0,0,0,,0,0
standard_cv,eeg_oddball_native,eeg,,oddball,qc,logistic_regression,20260907,6,1,0,0,,0,0
standard_cv,eeg_oddball_native,eeg,,oddball,qc,logistic_regression,20260907,6,2,0,0,,0,0
standard_cv,eeg_oddball_native,eeg,,oddball,qc,logistic_regression,20260907,6,3,0,0,,0,0
standard_cv,eeg_oddball_native,eeg,,oddball,qc,logistic_regression,20260907,6,4,0,0,,0,0
standard_cv,eeg_oddball_native,eeg,,oddball,qc,random_forest,20260907,6,0,0,0,,0,0
standard_cv,eeg_oddball_native,eeg,,oddball,qc,random_forest,20260907,6,1,0,0,,0,0
standard_cv,eeg_oddball_native,eeg,,oddball,qc,random_forest,20260907,6,2,0,0,,0,0
standard_cv,eeg_oddball_native,eeg,,oddball,qc,random_forest,20260907,6,3,0,0,,0,0
standard_cv,eeg_oddball_native,eeg,,oddball,qc,random_forest,20260907,6,4,0,0,,0,0
standard_cv,eeg_oddball_native,eeg,,oddball,qc,hist_gradient_boosting,20260907,6,0,0,0,,0,0
standard_cv,eeg_oddball_native,eeg,,oddball,qc,hist_gradient_boosting,20260907,6,1,0,0,,0,0
standard_cv,eeg_oddball_native,eeg,,oddball,qc,hist_gradient_boosting,20260907,6,2,0,0,,0,0
standard_cv,eeg_oddball_native,eeg,,oddball,qc,hist_gradient_boosting,20260907,6,3,0,0,,0,0
standard_cv,eeg_oddball_native,eeg,,oddball,qc,hist_gradient_boosting,20260907,6,4,0,0,,0,0
standard_cv,eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260907,186,0,0,0,,0,0
standard_cv,eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260907,186,1,0,0,,0,0
standard_cv,eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260907,186,2,0,0,,0,0
standard_cv,eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260907,186,3,0,0,,0,0
standard_cv,eeg_1back_native,eeg,,1back,signal_qc,logistic_regression,20260907,186,4,0,0,,0,0
standard_cv,eeg_1back_native,eeg,,1back,signal_qc,random_forest,20260907,186,0,0,0,,0,0
