fold,epoch,train_loss
1,1,1.0735731392334669
1,2,1.0156328937946222
1,3,0.9953193840308067
1,4,0.9703225867870526
1,5,0.9513782690732907
1,6,0.927903624681326
1,7,0.9314486338542058
1,8,0.9085761950566218
1,9,0.8615714747172135
1,10,0.8510203277453398
1,11,0.8129141857990851
1,12,0.8510106358772669
1,13,0.8091883399547675
1,14,0.7498153516879449
1,15,0.7382686596650344
1,16,0.6976577020608462
1,17,0.6816382866639358
1,18,0.6889994098589971
1,19,0.6280040752429229
1,20,0.5882429969616425
1,21,0.6470726621456635
1,22,0.5697215038996476
1,23,0.5526855534467942
1,24,0.5006548896049842
1,25,0.5452768974579297
1,26,0.4473462949196498
1,27,0.5947555555747106
1,28,0.49035911128307
1,29,0.4204816879370274
1,30,0.3958068875930248
1,31,0.5432838232089312
1,32,0.5906714170407026
1,33,0.4079965673960172
1,34,0.392677787404794
1,35,0.3760244559783202
1,36,0.4643603368447377
1,37,0.3663308866895162
1,38,0.3033507684102425
1,39,0.4448425066776765
1,40,0.39199153257486147
1,41,0.7511988840042017
1,42,0.4575153910196744
1,43,0.31868955672073823
1,44,0.27483181063181317
1,45,0.47889845875593334
1,46,0.27826565198409253
1,47,0.2371875299857213
1,48,0.2597413229254576
1,49,0.26152576620762163
1,50,0.4598175524136959
1,51,0.2491155824600122
1,52,0.3672467613449463
1,53,0.4858963709229078
1,54,0.24452925234650955
1,55,0.19721151143312454
1,56,0.20223745531760728
1,57,0.14437541547111976
1,58,0.1661001582367298
1,59,0.1791540972697429
1,60,0.9111226713046049
1,61,0.5969917447521136
1,62,0.41291018785574496
1,63,0.4308040340741475
1,64,0.3277862327985274
1,65,0.30269160637488735
1,66,0.35045914476116496
1,67,0.20180517435073853
1,68,0.29014336795378953
1,69,0.6776814630780464
2,1,1.056777562850561
2,2,1.019530149606558
2,3,0.9909040668071845
2,4,0.9537128699131501
2,5,0.9274310240378747
2,6,0.8795228524085803
2,7,0.8698045466190729
2,8,0.8237164761775579
2,9,0.7999556889900794
2,10,0.7804309129714966
2,11,0.723901954980997
2,12,0.7096520219093714
2,13,0.6829578211674323
2,14,0.6443725595107446
2,15,0.6017758250236511
2,16,0.5919849016727545
2,17,0.5551725045228616
2,18,0.5209333117191608
2,19,0.5135447061978854
2,20,0.45262539157500636
2,21,0.43912031138554597
2,22,0.4213806253213149
2,23,0.3916393640713814
2,24,0.36191175954464155
2,25,0.3598444414062378
2,26,0.32300533048617536
2,27,0.3122323846969849
2,28,0.30638734709758025
2,29,0.26829105672928005
2,30,0.25245451583312106
2,31,0.22828219544429046
2,32,0.22924798402266625
2,33,0.22786616075497407
2,34,0.20337176972474807
2,35,0.20951104355164063
2,36,0.19665992833100832
2,37,0.195746587541623
2,38,0.17049910978246957
2,39,0.17682308598588675
2,40,0.14185648086743477
2,41,0.12510531624922386
2,42,0.14936823713091704
2,43,0.138677072735169
2,44,0.12971998493258768
2,45,0.13173001474485949
2,46,0.13361758299362966
2,47,0.10269394918129994
2,48,0.09851282046964535
2,49,0.09283610122899215
2,50,0.10203834073856854
2,51,0.09587890673906375
2,52,0.11874329212766427
2,53,0.11712605916918853
2,54,0.09482625079078552
2,55,0.06958026696856205
2,56,0.05180337877036669
2,57,0.05030626015594372
2,58,0.08441493770059867
2,59,0.09252437223226596
2,60,0.13919802067371514
2,61,0.1349882825444906
2,62,0.09629966514423871
2,63,0.07470433199061798
2,64,0.04420044476118607
2,65,0.030357962605567314
2,66,0.024020800510278113
2,67,0.019092197935932722
2,68,0.020994802578710593
2,69,0.023885295786059055
2,70,0.03737217862493335
2,71,0.04259653230651449
2,72,0.0993695294436736
2,73,0.2061396287037776
2,74,0.1504602480966311
2,75,0.1047404838534884
2,76,0.06474259796624
2,77,0.06539288397209767
2,78,0.033319244077667974
2,79,0.044892577203707054
3,1,1.0393336291437025
3,2,0.9813074964981574
3,3,0.9618322833791956
3,4,0.9397252101402778
