cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,threshold_type,metric,ci_low,ci_high,n_bootstrap
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_grade,random_forest,20260908,inner_cv,accuracy,0.5329842931937173,0.5968586387434555,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_grade,random_forest,20260908,inner_cv,positive_prediction_rate,0.431413612565445,0.4963350785340314,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,fixed_0_5,auroc,0.483595052165263,0.5618388167368998,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,fixed_0_5,auprc,0.2879916065561768,0.36687739953603477,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,fixed_0_5,brier_score,0.2479354121668369,0.25704110245657535,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,fixed_0_5,ece,0.16464833205776444,0.22266706968745226,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,fixed_0_5,balanced_accuracy,0.5090942332040223,0.5740869868685011,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,fixed_0_5,macro_f1,0.4963114763821382,0.5564664067064728,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,fixed_0_5,sensitivity,0.4630225080385852,0.5754394240317776,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,fixed_0_5,specificity,0.5249592420668853,0.6,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,fixed_0_5,accuracy,0.518324607329843,0.5801047120418849,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,fixed_0_5,positive_prediction_rate,0.43036649214659684,0.49321989528795807,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,inner_cv,auroc,0.483595052165263,0.5618388167368998,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,inner_cv,auprc,0.2879916065561768,0.36687739953603477,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,inner_cv,brier_score,0.2479354121668369,0.25704110245657535,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,inner_cv,ece,0.16464833205776444,0.22266706968745226,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,inner_cv,balanced_accuracy,0.4577522805631365,0.5250216070713217,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,inner_cv,macro_f1,0.4029022663380979,0.4659655139856207,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,inner_cv,sensitivity,0.5852625635234331,0.6966038089877099,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,inner_cv,specificity,0.30263153513945434,0.37558427997079485,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,inner_cv,accuracy,0.4031413612565445,0.46701570680628274,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,hist_gradient_boosting,20260908,inner_cv,positive_prediction_rate,0.625130890052356,0.6837696335078534,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,fixed_0_5,auroc,0.48395744056114914,0.5591240497732842,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,fixed_0_5,auprc,0.2710972104866659,0.34266113474009335,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,fixed_0_5,brier_score,0.24854865793394673,0.2526267862555715,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,fixed_0_5,ece,0.1520482358935662,0.21167219293677236,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,fixed_0_5,balanced_accuracy,0.4999167457763913,0.5691921104147635,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,fixed_0_5,macro_f1,0.4869219247373486,0.5515684154764315,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,fixed_0_5,sensitivity,0.4649601106607476,0.5758620689655173,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,fixed_0_5,specificity,0.5117728469686995,0.5878945511010728,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,fixed_0_5,accuracy,0.5078272251308901,0.5706806282722513,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,fixed_0_5,positive_prediction_rate,0.4429057591623036,0.5057591623036649,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,inner_cv,auroc,0.48395744056114914,0.5591240497732842,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,inner_cv,auprc,0.2710972104866659,0.34266113474009335,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,inner_cv,brier_score,0.24854865793394673,0.2526267862555715,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,inner_cv,ece,0.1520482358935662,0.21167219293677236,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,inner_cv,balanced_accuracy,0.5009881839930383,0.5720131933447516,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,inner_cv,macro_f1,0.4784837003897254,0.545561066383056,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,inner_cv,sensitivity,0.5050444326741996,0.6175099981612576,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,inner_cv,specificity,0.4741637970125666,0.5481939242421447,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,inner_cv,accuracy,0.4942408376963351,0.5602094240837696,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,logistic_regression,20260908,inner_cv,positive_prediction_rate,0.4816753926701571,0.5413612565445026,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,fixed_0_5,auroc,0.4903215638177674,0.5664773222251381,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,fixed_0_5,auprc,0.3009906444805082,0.3810349860665047,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,fixed_0_5,brier_score,0.24796232490032968,0.2575310232118997,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,fixed_0_5,ece,0.1582719741279797,0.21740237823133765,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,fixed_0_5,balanced_accuracy,0.5164563467672728,0.5797929327322461,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,fixed_0_5,macro_f1,0.5087130609861273,0.5698248294446792,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,fixed_0_5,sensitivity,0.43794979128285255,0.5439952824890486,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,fixed_0_5,specificity,0.5716401161144152,0.6410769208020346,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,fixed_0_5,accuracy,0.5403141361256545,0.5989528795811518,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,fixed_0_5,positive_prediction_rate,0.39369109947643977,0.45549738219895286,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,inner_cv,auroc,0.4903215638177674,0.5664773222251381,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,inner_cv,auprc,0.3009906444805082,0.3810349860665047,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,inner_cv,brier_score,0.24796232490032968,0.2575310232118997,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,inner_cv,ece,0.1582719741279797,0.21740237823133765,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,inner_cv,balanced_accuracy,0.5164563467672728,0.5797929327322461,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,inner_cv,macro_f1,0.5087130609861273,0.5698248294446792,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,inner_cv,sensitivity,0.43794979128285255,0.5439952824890486,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_only,random_forest,20260908,inner_cv,specificity,0.5716401161144152,0.6410769208020346,1000
