cv_protocol,cohort_name,modality,device,task,model,seed,feature_set_a,feature_set_b,comparison,n_subjects,auroc_diff,auroc_diff_ci_low,auroc_diff_ci_high,auprc_diff,auprc_diff_ci_low,auprc_diff_ci_high,fold_direction_consistency,folds_compared,n_bootstrap,protocol_consistent_direction
group_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,logistic_regression,20260908,signal_demographics,signal,signal_demographics_vs_signal,342,-0.029982638888888857,-0.06039078203986391,-0.000707365608615912,-0.020952755669969236,-0.048966770258462744,0.006524456828997881,0,5,1000,0
group_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,logistic_regression,20260908,signal_qc_demographics,signal_qc,signal_qc_demographics_vs_signal_qc,342,-0.024461805555555438,-0.04556511495896438,-0.004614355211781643,-0.020836762223334637,-0.039904198981904344,-0.003706462208127537,0,5,1000,0
group_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,random_forest,20260908,signal,demographics,signal_vs_demographics,342,0.08460069444444446,0.00612186913273474,0.16965242243315917,0.06581827911023053,0.010067167783890194,0.1295594267446647,4,5,1000,1
group_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,random_forest,20260908,signal_demographics,demographics,signal_demographics_vs_demographics,342,0.039062500000000056,-0.040361048841391564,0.1252979328681228,0.04252471096473481,-0.012483697660282168,0.10341378491051903,3,5,1000,1
group_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,random_forest,20260908,signal_qc,qc,signal_qc_vs_qc,342,-0.060833333333333295,-0.14374230402251187,0.023404450700000523,-0.041486840788792556,-0.10164791949724687,0.024212389055298832,4,5,1000,0
group_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,random_forest,20260908,signal_qc_demographics,qc_demographics,signal_qc_demographics_vs_qc_demographics,342,0.03618055555555555,-0.04197013776157292,0.11270664864748574,0.02589572178442967,-0.02902035842628595,0.07650717673348065,4,5,1000,1
group_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,random_forest,20260908,signal_qc_demographics,demographics,signal_qc_demographics_vs_demographics,342,0.04274305555555552,-0.03331480672803609,0.11629971590909086,0.031547101203312056,-0.015178508908565305,0.08213032478127007,4,5,1000,1
group_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,random_forest,20260908,signal_demographics,signal,signal_demographics_vs_signal,342,-0.0455381944444444,-0.0767489623117372,-0.01623669537266752,-0.023293568145495713,-0.04438735232241608,-0.0005466482534041681,2,5,1000,1
group_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,random_forest,20260908,signal_qc_demographics,signal_qc,signal_qc_demographics_vs_signal_qc,342,-0.043177083333333255,-0.07531201459781466,-0.012550775798311193,-0.02656057984601662,-0.05063471523896848,-0.007273092319093964,0,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,hist_gradient_boosting,20260908,signal,demographics,signal_vs_demographics,843,-0.06884674922600614,-0.12407684568104108,-0.009045389195223486,-0.04645395745019004,-0.09345659954268007,0.0009594879755851263,0,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,hist_gradient_boosting,20260908,signal_demographics,demographics,signal_demographics_vs_demographics,843,-0.009359371278875872,-0.0571901019368581,0.03529836682415957,0.008107997771430009,-0.03794551480908524,0.05696181496853167,2,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,hist_gradient_boosting,20260908,signal_qc,qc,signal_qc_vs_qc,843,0.06807870921648018,0.01849754844515821,0.11528194871261647,0.007404214239382145,-0.028220255713249227,0.05023678871024788,4,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,hist_gradient_boosting,20260908,signal_qc_demographics,qc_demographics,signal_qc_demographics_vs_qc_demographics,843,-0.010029173612765008,-0.05839816212119464,0.034525270269581014,0.009349978455164332,-0.03871182475717418,0.055958734617407975,2,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,hist_gradient_boosting,20260908,signal_qc_demographics,demographics,signal_qc_demographics_vs_demographics,843,-0.009359371278875872,-0.05323425708971496,0.04057231828131784,0.008107997771430009,-0.03778974457574572,0.05756951791282784,2,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,hist_gradient_boosting,20260908,signal_demographics,signal,signal_demographics_vs_signal,843,0.05948737794713027,0.021380408018676182,0.098492880510889,0.05456195522162005,0.016830943445325017,0.0896492233262112,5,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,hist_gradient_boosting,20260908,signal_qc_demographics,signal_qc,signal_qc_demographics_vs_signal_qc,843,0.05948737794713027,0.022803264009482904,0.09681357446402494,0.05456195522162005,0.02152756434681185,0.08915929125138164,5,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,logistic_regression,20260908,signal,demographics,signal_vs_demographics,843,-0.07270778756846863,-0.12928686542668202,-0.018411969064748034,-0.050670655240996565,-0.1030219365333563,-0.0016273755600872597,0,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,logistic_regression,20260908,signal_demographics,demographics,signal_demographics_vs_demographics,843,-0.011922481543224506,-0.038484480772297366,0.014814965595374893,-0.0062368754312215335,-0.03862643109607433,0.029540142712452287,1,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,logistic_regression,20260908,signal_qc,qc,signal_qc_vs_qc,843,-0.02132352941176474,-0.07558635473450555,0.029219349969382618,-0.009172516937214104,-0.04795944431482934,0.03235725080808741,2,5,1000,0
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,logistic_regression,20260908,signal_qc_demographics,qc_demographics,signal_qc_demographics_vs_qc_demographics,843,-0.007466063348416263,-0.032024797248705404,0.01860062614351238,0.004337420714637441,-0.02524843325321535,0.037994572929947526,2,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,logistic_regression,20260908,signal_qc_demographics,demographics,signal_qc_demographics_vs_demographics,843,-0.02111514646344359,-0.046719404309239196,0.0059749471825008525,-0.010167073686065897,-0.0419279241239852,0.025713740421707123,0,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,logistic_regression,20260908,signal_demographics,signal,signal_demographics_vs_signal,843,0.060785306025244124,0.02482325916298219,0.09745000835220989,0.04443377980977503,0.009630303962856952,0.07876519099318158,5,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,logistic_regression,20260908,signal_qc_demographics,signal_qc,signal_qc_demographics_vs_signal_qc,843,0.05915396522981664,0.019287663319085598,0.09515653737579072,0.048687529214040126,0.013775054588453654,0.08261040072109165,5,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,random_forest,20260908,signal,demographics,signal_vs_demographics,843,-0.11048761609907132,-0.16737340833129852,-0.049383909984367896,-0.05998488724307366,-0.10487351520145434,-0.011846556100333699,0,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,random_forest,20260908,signal_demographics,demographics,signal_demographics_vs_demographics,843,-0.03602345796618245,-0.07835280421024957,0.0059317047118939955,-0.001259083015607232,-0.046711442815020515,0.04309278403096231,1,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,random_forest,20260908,signal_qc,qc,signal_qc_vs_qc,843,-0.11061859966658738,-0.16620649157153983,-0.053160316612216305,-0.06222057805666792,-0.10283214065885195,-0.016774502031890858,3,5,1000,0
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,random_forest,20260908,signal_qc_demographics,qc_demographics,signal_qc_demographics_vs_qc_demographics,843,-0.05292629197427956,-0.10108707550850056,-0.0075877393222555855,-0.0048256661251541155,-0.053819893952452603,0.04325407680027806,1,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,random_forest,20260908,signal_qc_demographics,demographics,signal_qc_demographics_vs_demographics,843,-0.052536318170993135,-0.0986119397958646,-0.00913086726879837,-0.0037245451438332466,-0.051481246929679855,0.04696608936854474,1,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,random_forest,20260908,signal_demographics,signal,signal_demographics_vs_signal,843,0.07446415813288887,0.03958411509117335,0.11226175784375,0.05872580422746643,0.02962214011889318,0.09024868464474929,5,5,1000,1
group_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,random_forest,20260908,signal_qc_demographics,signal_qc,signal_qc_demographics_vs_signal_qc,843,0.039101571802810264,0.0068316436490303434,0.07061177293014291,0.046335597640727755,0.020684937497419953,0.07506219359898872,5,5,1000,1
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,hist_gradient_boosting,20260908,signal,demographics,signal_vs_demographics,524,-0.05019936382778545,-0.12146328381338843,0.02160434734698535,-0.015367411059430958,-0.06682133290768652,0.03871189917790752,2,5,1000,1
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,hist_gradient_boosting,20260908,signal_demographics,demographics,signal_demographics_vs_demographics,524,-0.07696041097322404,-0.14244705765310456,-0.007058457594858946,-0.027852641326983174,-0.07502349287899716,0.023380340847789276,1,5,1000,0
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,hist_gradient_boosting,20260908,signal_qc,qc,signal_qc_vs_qc,524,0.009998058629392403,-0.044115989253664015,0.06460977547405738,-0.0010064898386229482,-0.03455602151261049,0.04378392036251454,3,5,1000,1
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,hist_gradient_boosting,20260908,signal_qc_demographics,qc_demographics,signal_qc_demographics_vs_qc_demographics,524,-0.07696041097322404,-0.14012171214502275,-0.012000774114653737,-0.027852641326983174,-0.069834626884832,0.018263714186169348,1,5,1000,0
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,hist_gradient_boosting,20260908,signal_qc_demographics,demographics,signal_qc_demographics_vs_demographics,524,-0.07696041097322404,-0.14392692868804116,-0.01521076518617365,-0.027852641326983174,-0.07274425003337569,0.015735680324754794,1,5,1000,0
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,hist_gradient_boosting,20260908,signal_demographics,signal,signal_demographics_vs_signal,524,-0.026761047145438588,-0.052486567673900524,0.0005294081022172634,-0.012485230267552216,-0.03447770990922812,0.011634724226508573,1,5,1000,0
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,hist_gradient_boosting,20260908,signal_qc_demographics,signal_qc,signal_qc_demographics_vs_signal_qc,524,-0.026761047145438588,-0.05519768300912141,0.0015352006642446847,-0.012485230267552216,-0.03595114789351973,0.011027249876592381,1,5,1000,0
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,logistic_regression,20260908,signal,demographics,signal_vs_demographics,524,-0.04363603781192582,-0.11203069454341866,0.026690704532011535,0.007438369238416898,-0.053575006665114125,0.06816048409663633,0,5,1000,1
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,logistic_regression,20260908,signal_demographics,demographics,signal_demographics_vs_demographics,524,-0.004248614906739445,-0.051001039808716266,0.03956601173096115,0.00861458570378204,-0.033617937588811674,0.05077469247155578,2,5,1000,1
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,logistic_regression,20260908,signal_qc,qc,signal_qc_vs_qc,524,0.06755223033615576,0.001816767981611745,0.13161621620177638,-0.0011285748825182185,-0.040747358677633884,0.048508856406545314,1,5,1000,1
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,logistic_regression,20260908,signal_qc_demographics,qc_demographics,signal_qc_demographics_vs_qc_demographics,524,-0.004241148096710057,-0.05827433396313524,0.04878368206607861,-0.020266905019512504,-0.06345831932423078,0.02510449261581479,2,5,1000,0
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,logistic_regression,20260908,signal_qc_demographics,demographics,signal_qc_demographics_vs_demographics,524,-0.003210728312650124,-0.04854908422779268,0.04474310867711777,-0.0011010513264237964,-0.038628474842003664,0.03927202990709243,2,5,1000,0
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,logistic_regression,20260908,signal_demographics,signal,signal_demographics_vs_signal,524,0.039387422905186376,-0.0023726706988920054,0.08039361992791001,0.001176216465365143,-0.03609526959142355,0.038736727056659294,4,5,1000,1
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,logistic_regression,20260908,signal_qc_demographics,signal_qc,signal_qc_demographics_vs_signal_qc,524,0.028575481982587414,-0.008060229970264765,0.06591303400246994,0.008314192394760944,-0.019865884732964228,0.03993041052985261,5,5,1000,1
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,random_forest,20260908,signal,demographics,signal_vs_demographics,524,-0.077438286815107,-0.14572858686851947,-0.011946881056140446,-0.0359877512424458,-0.08236679548025824,0.009444855955637167,1,5,1000,1
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,random_forest,20260908,signal_demographics,demographics,signal_demographics_vs_demographics,524,-0.07539238086704614,-0.1440863642622045,-0.0082882948619929,-0.034346190663492926,-0.07888079054549664,0.01349792045284411,2,5,1000,0
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,random_forest,20260908,signal_qc,qc,signal_qc_vs_qc,524,-0.10814180965607867,-0.18065323914892048,-0.036142571619652064,-0.10816906118757397,-0.1604559643183554,-0.055267126783083,1,5,1000,0
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,random_forest,20260908,signal_qc_demographics,qc_demographics,signal_qc_demographics_vs_qc_demographics,524,-0.06452070546421168,-0.12772564658673016,-0.002302656128250945,-0.03310753687136209,-0.07468927452074639,0.010249962702191794,1,5,1000,1
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,random_forest,20260908,signal_qc_demographics,demographics,signal_qc_demographics_vs_demographics,524,-0.06262413571673925,-0.1251134570426845,0.003837084794144934,-0.030723613890601187,-0.07142811828245996,0.013703552849726503,1,5,1000,1
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,random_forest,20260908,signal_demographics,signal,signal_demographics_vs_signal,524,0.0020459059480608666,-0.020066863828615666,0.024063540394765822,0.001641560578952872,-0.01422367078966965,0.018886622477567817,4,5,1000,1
group_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,random_forest,20260908,signal_qc_demographics,signal_qc,signal_qc_demographics_vs_signal_qc,524,0.020712931021608927,-0.002054587013468685,0.044528636038676524,0.010042321484155847,-0.0052277480351405154,0.02685164488796998,4,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,hist_gradient_boosting,20260908,signal,demographics,signal_vs_demographics,955,-0.08646616541353391,-0.13942490087279122,-0.02990263303748959,-0.06256257709986263,-0.12017708973123584,-0.0006561084995786983,0,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,hist_gradient_boosting,20260908,signal_demographics,demographics,signal_demographics_vs_demographics,955,-0.013185685989166585,-0.049402890526778744,0.025617149346642304,-0.013612038860832287,-0.05806107963535618,0.035458344026026774,1,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,hist_gradient_boosting,20260908,signal_qc,qc,signal_qc_vs_qc,955,0.03833676934271163,-0.01550303230186664,0.09463592175442331,0.047034804534876073,0.01284989143161697,0.09629170405331128,3,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,hist_gradient_boosting,20260908,signal_qc_demographics,qc_demographics,signal_qc_demographics_vs_qc_demographics,955,-0.013185685989166585,-0.053507937888878705,0.029542813564320848,-0.013612038860832287,-0.056011854216501795,0.03694584943110739,1,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,hist_gradient_boosting,20260908,signal_qc_demographics,demographics,signal_qc_demographics_vs_demographics,955,-0.013185685989166585,-0.05098544286250078,0.025011566931982174,-0.013612038860832287,-0.056192003909332905,0.03244003966701972,1,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,hist_gradient_boosting,20260908,signal_demographics,signal,signal_demographics_vs_signal,955,0.07328047942436733,0.038038864087301595,0.10613597525745236,0.04895053823903034,0.012354445223802963,0.08255049157150685,5,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,hist_gradient_boosting,20260908,signal_qc_demographics,signal_qc,signal_qc_demographics_vs_signal_qc,955,0.07328047942436733,0.03791668339616231,0.10832555359758092,0.04895053823903034,0.012995599007868211,0.08393935972176426,5,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,logistic_regression,20260908,signal,demographics,signal_vs_demographics,955,-0.10181451612903214,-0.15542709052759426,-0.04626503704530145,-0.09214419584083788,-0.14756786002547304,-0.0298775049482005,0,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,logistic_regression,20260908,signal_demographics,demographics,signal_demographics_vs_demographics,955,-0.0064223057644108295,-0.028694837301253218,0.015513643185890085,-0.01661513379376295,-0.05158746078757829,0.021864832742769836,2,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,logistic_regression,20260908,signal_qc,qc,signal_qc_vs_qc,955,0.020656479909450964,-0.028187591780615744,0.07135333506495821,0.03144311754286744,-0.001978055289127539,0.07753271645071419,5,5,1000,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,logistic_regression,20260908,signal_qc_demographics,qc_demographics,signal_qc_demographics_vs_qc_demographics,955,-0.006432411674346938,-0.027367853851551174,0.01684062458571665,-0.016614631147256365,-0.053224624026239044,0.023721838508093243,2,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,logistic_regression,20260908,signal_qc_demographics,demographics,signal_qc_demographics_vs_demographics,955,-0.006432411674346938,-0.027188406899001132,0.01519931011667172,-0.016614631147256365,-0.05299854156459771,0.02375720978380559,2,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,logistic_regression,20260908,signal_demographics,signal,signal_demographics_vs_signal,955,0.09539221036462131,0.055088251733336105,0.13588964986171306,0.07552906204707494,0.03989032655458059,0.11351565552810972,5,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,logistic_regression,20260908,signal_qc_demographics,signal_qc,signal_qc_demographics_vs_signal_qc,955,0.09537199854474909,0.05525225137182822,0.13792363812149785,0.07550845529698819,0.0409215567807057,0.11341084164281182,5,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,random_forest,20260908,signal,demographics,signal_vs_demographics,955,-0.054819508448540666,-0.10839645108115763,-0.0025247712651442276,-0.04835328081747664,-0.10195068183190144,0.008394862561571452,0,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,random_forest,20260908,signal_demographics,demographics,signal_demographics_vs_demographics,955,-0.002988822863610574,-0.04488401711335355,0.035552518367250666,0.005311696261916243,-0.04076415616037288,0.05206669235446551,2,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,random_forest,20260908,signal_qc,qc,signal_qc_vs_qc,955,0.04849068235103887,-0.0020750339075275427,0.09670902344786018,0.03852987426621829,0.0042849352219151045,0.08136781019244539,4,5,1000,0
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,random_forest,20260908,signal_qc_demographics,qc_demographics,signal_qc_demographics_vs_qc_demographics,955,-0.016667171962163496,-0.058645219375168096,0.024721138029658533,4.754759446717882e-05,-0.04676399511301208,0.04918129184481883,1,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,random_forest,20260908,signal_qc_demographics,demographics,signal_qc_demographics_vs_demographics,955,-0.016060817365995628,-0.05934051025330532,0.025335997629662786,-0.00015653592297060204,-0.0473182837771446,0.05013217743257099,1,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,random_forest,20260908,signal_demographics,signal,signal_demographics_vs_signal,955,0.05183068558493009,0.022067874314349933,0.07974957841651381,0.053664977079392884,0.020807191145347813,0.08641190055363675,5,5,1000,1
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,random_forest,20260908,signal_qc_demographics,signal_qc,signal_qc_demographics_vs_signal_qc,955,0.04472117794486219,0.0149123194313063,0.0743069863455442,0.05529303263415464,0.025855953363614046,0.08967141777202389,5,5,1000,1
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,hist_gradient_boosting,20260908,signal,demographics,signal_vs_demographics,513,-0.007683388856228324,-0.08820014830817008,0.06162894611498765,-0.011749366322523824,-0.07967575121765343,0.058301788067139905,1,5,1000,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,hist_gradient_boosting,20260908,signal_demographics,demographics,signal_demographics_vs_demographics,513,0.010492194134169464,-0.061136991250869535,0.07240078146149247,0.011453877754187713,-0.0573018834996731,0.07955215791354942,2,5,1000,1
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,hist_gradient_boosting,20260908,signal_qc,qc,signal_qc_vs_qc,513,0.031648050166568686,-0.024047152930290572,0.07987951698524245,0.03535236730586866,-0.0034193362302375107,0.08782069684956983,4,5,1000,1
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,hist_gradient_boosting,20260908,signal_qc_demographics,qc_demographics,signal_qc_demographics_vs_qc_demographics,513,0.010492194134169464,-0.05701919033833612,0.07819417661575163,0.011453877754187713,-0.05639416565008572,0.08280845754723389,2,5,1000,1
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,hist_gradient_boosting,20260908,signal_qc_demographics,demographics,signal_qc_demographics_vs_demographics,513,0.010492194134169464,-0.057370061078710066,0.07998324959649196,0.011453877754187713,-0.05801190398318877,0.08114229209159955,2,5,1000,1
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,hist_gradient_boosting,20260908,signal_demographics,signal,signal_demographics_vs_signal,513,0.018175582990397787,-0.005549789325588359,0.04401136685674946,0.023203244076711538,-0.005449496112661015,0.04983659169188941,5,5,1000,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,hist_gradient_boosting,20260908,signal_qc_demographics,signal_qc,signal_qc_demographics_vs_signal_qc,513,0.018175582990397787,-0.005622110536829771,0.04164855923568487,0.023203244076711538,-0.006737801361376341,0.051658926131244,5,5,1000,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,logistic_regression,20260908,signal,demographics,signal_vs_demographics,513,-0.04128290548043634,-0.1126794565513083,0.03199764144870072,-0.06402202878794377,-0.1332122773533129,0.015178824730958643,1,5,1000,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,logistic_regression,20260908,signal_demographics,demographics,signal_demographics_vs_demographics,513,-0.01337448559670773,-0.06476803251003117,0.043488815540578714,-0.05281218489455258,-0.10646409146304092,0.01069908000606617,1,5,1000,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,logistic_regression,20260908,signal_qc,qc,signal_qc_vs_qc,513,0.01703246456332863,-0.05409502960980119,0.08347864623660377,0.01582785098156375,-0.02955424729020595,0.07325391439630874,4,5,1000,1
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,logistic_regression,20260908,signal_qc_demographics,qc_demographics,signal_qc_demographics_vs_qc_demographics,513,-0.013341825070220081,-0.06545639778575373,0.040362076770831375,-0.052803017686160136,-0.1057017611345939,0.008366156602695865,1,5,1000,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,logistic_regression,20260908,signal_qc_demographics,demographics,signal_qc_demographics_vs_demographics,513,-0.013341825070220081,-0.06784723139949791,0.03716807042495561,-0.052803017686160136,-0.10475575258923284,0.006562405677165201,1,5,1000,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,logistic_regression,20260908,signal_demographics,signal,signal_demographics_vs_signal,513,0.027908419883728608,-5.420070588325588e-05,0.054844141796908975,0.011209843893391191,-0.012827179820157039,0.03356774744476044,3,5,1000,1
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,logistic_regression,20260908,signal_qc_demographics,signal_qc,signal_qc_demographics_vs_signal_qc,513,0.027924750146972377,-0.0012897125137250388,0.054905543809363466,0.011289949467120086,-0.013599051522273012,0.03331868652328707,3,5,1000,1
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,random_forest,20260908,signal,demographics,signal_vs_demographics,513,0.013733751388072313,-0.055950159226915916,0.08339651152750188,0.024095018775662336,-0.04591643675201226,0.09305885164224327,3,5,1000,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,random_forest,20260908,signal_demographics,demographics,signal_demographics_vs_demographics,513,0.009128617153308372,-0.06102372177523927,0.08165919769666388,0.011293530672356,-0.05201966712345326,0.07429099201966533,3,5,1000,1
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,random_forest,20260908,signal_qc,qc,signal_qc_vs_qc,513,0.06801554641060809,0.003185215219536704,0.13266191387380408,0.06062012852531262,0.016250445219596,0.12454651413168803,5,5,1000,1
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,random_forest,20260908,signal_qc_demographics,qc_demographics,signal_qc_demographics_vs_qc_demographics,513,0.017946959304984134,-0.05370340275252403,0.0835534586988835,0.053929491381100925,-0.021405716648623715,0.1257477670458775,2,5,1000,1
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,random_forest,20260908,signal_qc_demographics,demographics,signal_qc_demographics_vs_demographics,513,0.02594878829446723,-0.049395738575792526,0.09164448982601392,0.06364583025109083,-0.005103420354576509,0.13394416654855787,3,5,1000,1
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,random_forest,20260908,signal_demographics,signal,signal_demographics_vs_signal,513,-0.004605134234763941,-0.029218160264923455,0.019938437621844537,-0.012801488103306335,-0.04042192840302408,0.012981339534159994,2,5,1000,0
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,random_forest,20260908,signal_qc_demographics,signal_qc,signal_qc_demographics_vs_signal_qc,513,0.018338885622836254,-0.0060483699097688415,0.0431157907338697,0.04983225283438408,0.0171978562139384,0.07697298833671871,5,5,1000,0
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,hist_gradient_boosting,20260908,signal,demographics,signal_vs_demographics,515,-0.03272795143960805,-0.10623336965541345,0.03998587077326125,-0.01778960299980592,-0.08734058750442977,0.05528007326973861,1,5,1000,1
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,hist_gradient_boosting,20260908,signal_demographics,demographics,signal_demographics_vs_demographics,515,-0.01341415911968069,-0.073156525715572,0.054296825624428134,-0.002451305773272572,-0.06270035999902124,0.05916829270252091,2,5,1000,1
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,hist_gradient_boosting,20260908,signal_qc,qc,signal_qc_vs_qc,515,0.04451910280131127,-0.01728887834581496,0.11490079233797594,0.05036140743813683,0.00636733187972578,0.1137251073864814,3,5,1000,1
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,hist_gradient_boosting,20260908,signal_qc_demographics,qc_demographics,signal_qc_demographics_vs_qc_demographics,515,-0.01341415911968069,-0.07803456247183321,0.04550987423966238,-0.002451305773272572,-0.06937759661680175,0.05740108135228654,2,5,1000,1
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,hist_gradient_boosting,20260908,signal_qc_demographics,demographics,signal_qc_demographics_vs_demographics,515,-0.01341415911968069,-0.07713925883560616,0.051977586231906694,-0.002451305773272572,-0.06860560775289662,0.05974709242874824,2,5,1000,1
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,hist_gradient_boosting,20260908,signal_demographics,signal,signal_demographics_vs_signal,515,0.01931379231992736,-0.0166033742772637,0.05252462396661899,0.015338297226533348,-0.0296494981291952,0.04973566373891761,4,5,1000,0
