cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,threshold_type,threshold,n_subjects,n_positive,n_negative,auroc,auprc,balanced_accuracy,macro_f1,sensitivity,specificity,accuracy,brier_score,ece,positive_prediction_rate,auroc_fold_mean,auroc_fold_std,auprc_fold_mean,auprc_fold_std,balanced_accuracy_fold_mean,balanced_accuracy_fold_std,macro_f1_fold_mean,macro_f1_fold_std,sensitivity_fold_mean,sensitivity_fold_std,specificity_fold_mean,specificity_fold_std,accuracy_fold_mean,accuracy_fold_std,brier_score_fold_mean,brier_score_fold_std,ece_fold_mean,ece_fold_std,positive_prediction_rate_fold_mean,positive_prediction_rate_fold_std
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,logistic_regression,20260908,fixed_0_5,0.5,955,304,651,0.6532965478211659,0.4430272492945823,0.6040251839275609,0.5770958423792092,0.6381578947368421,0.5698924731182796,0.5916230366492147,0.23150334822807922,0.16593402897696308,0.4963350785340314,0.6574215793025034,0.029459724947841763,0.4654936164316421,0.05684144394559685,0.6041182215117863,0.009001829276017902,0.5760414003804616,0.019422700884240175,0.638133796986256,0.05253941167002025,0.5701026460373168,0.05610065859347943,0.5914767483603527,0.023478797890197918,0.23144677604213224,0.007590791428590621,0.17105439696423336,0.023681044292711385,0.4963476751878962,0.053573998766655584
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,logistic_regression,20260908,inner_cv,,955,304,651,0.6532965478211659,0.4430272492945823,0.5882144878324844,0.5504127621597501,0.6710526315789473,0.5053763440860215,0.5581151832460733,0.23150334822807922,0.16593402897696308,0.5507853403141362,0.6574215793025034,0.029459724947841763,0.4654936164316421,0.05684144394559685,0.5907650279954005,0.014715658742609251,0.545326521597986,0.02025129735557452,0.6759873520529259,0.14560105097335457,0.5055427039378753,0.12361776661792635,0.557808179164098,0.037192593313490355,0.23144677604213224,0.007590791428590621,0.17105439696423336,0.023681044292711385,0.5519734484664395,0.12900972704898675
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group_device,logistic_regression,20260908,fixed_0_5,0.5,955,304,651,0.6532359123615491,0.44291406576601416,0.6023804470854556,0.5758404981705952,0.6348684210526315,0.5698924731182796,0.5905759162303665,0.2314844388399059,0.16588525043774222,0.4952879581151832,0.6573971592780834,0.029507216332977922,0.4654164162949181,0.056926596801044484,0.6025309199244847,0.007349160146136616,0.5748315430075607,0.01889453403962279,0.6349591938116529,0.05083629568077258,0.5701026460373168,0.05610065859347943,0.5904404789303008,0.023351248415162878,0.23142806647708877,0.007549567710227314,0.16910805198126946,0.023984362478325617,0.4953114057578444,0.05322144949421271
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group_device,logistic_regression,20260908,inner_cv,,955,304,651,0.6532359123615491,0.44291406576601416,0.5882144878324844,0.5504127621597501,0.6710526315789473,0.5053763440860215,0.5581151832460733,0.2314844388399059,0.16588525043774222,0.5507853403141362,0.6573971592780834,0.029507216332977922,0.4654164162949181,0.056926596801044484,0.5907650279954005,0.014715658742609251,0.545326521597986,0.02025129735557452,0.6759873520529259,0.14560105097335457,0.5055427039378753,0.12361776661792635,0.557808179164098,0.037192593313490355,0.23142806647708877,0.007549567710227314,0.16910805198126946,0.023984362478325617,0.5519734484664395,0.12900972704898675
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,demographics_group,hist_gradient_boosting,20260908,fixed_0_5,0.5,955,304,651,0.6342746988438839,0.4254895985159208,0.6024739267523648,0.564581880598616,0.6842105263157895,0.5207373271889401,0.5727748691099477,0.2324119887909075,0.16194788102230565,0.5445026178010471,0.6415501993991748,0.019169647094073733,0.4473503510905589,0.030905473004386716,0.6020401206010162,0.023268970721391127,0.5630046131897579,0.02247335302624426,0.6832683588421293,0.07667603121948524,0.520811882359903,0.06185264534800679,0.5730114616715277,0.02682531186635487,0.232342466525983,0.0071133521320419935,0.16994057438149754,0.017067384779501205,0.5440230380774489,0.06431953857339937
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,demographics_group,logistic_regression,20260908,fixed_0_5,0.5,513,189,324,0.5949278202364623,0.44436983507020245,0.5610670194003526,0.5571982895153627,0.5079365079365079,0.6141975308641975,0.5750487329434698,0.24410924950304008,0.13049956230101745,0.43079922027290446,0.6003196044680618,0.04420211439747708,0.4867525430777378,0.05620916005597278,0.5646253925126085,0.01560753277578495,0.5568561427166956,0.014987071758767291,0.5097445850105424,0.06699484221621056,0.6195062000146746,0.05435032710145065,0.5755836849091774,0.016425196804076492,0.24374901447814637,0.009797805675929456,0.1342517008488852,0.056506940575191573,0.4278567258938776,0.05285371620549123
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,demographics_group,logistic_regression,20260908,inner_cv,,513,189,324,0.5949278202364623,0.44436983507020245,0.5326278659611993,0.5106456043956044,0.6084656084656085,0.4567901234567901,0.5126705653021443,0.24410924950304008,0.13049956230101745,0.5672514619883041,0.6003196044680618,0.04420211439747708,0.4867525430777378,0.05620916005597278,0.5438633063382883,0.03504858304375594,0.4895460485638595,0.10233058161677545,0.6246489840904735,0.22095580101996756,0.4630776285861032,0.261371626301893,0.5119829818310672,0.09379084148041712,0.24374901447814637,0.009797805675929456,0.1342517008488852,0.056506940575191573,0.5687893956420322,0.24391004200422764
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,demographics_group_device,logistic_regression,20260908,fixed_0_5,0.5,513,189,324,0.5945113985237442,0.44379001308097143,0.5610670194003526,0.5571982895153627,0.5079365079365079,0.6141975308641975,0.5750487329434698,0.2440841988905121,0.13029772569505021,0.43079922027290446,0.5999790760424268,0.044245441998365546,0.486030794147638,0.05680898897774478,0.5646253925126085,0.01560753277578495,0.5568561427166956,0.014987071758767291,0.5097445850105424,0.06699484221621056,0.6195062000146746,0.05435032710145065,0.5755836849091774,0.016425196804076492,0.2437249904914191,0.009749519017152044,0.1340978360242711,0.05643126528579616,0.4278567258938776,0.05285371620549123
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,demographics_group_device,logistic_regression,20260908,inner_cv,,513,189,324,0.5945113985237442,0.44379001308097143,0.5326278659611993,0.5106456043956044,0.6084656084656085,0.4567901234567901,0.5126705653021443,0.2440841988905121,0.13029772569505021,0.5672514619883041,0.5999790760424268,0.044245441998365546,0.486030794147638,0.05680898897774478,0.5438633063382883,0.03504858304375594,0.4895460485638595,0.10233058161677545,0.6246489840904735,0.22095580101996756,0.4630776285861032,0.261371626301893,0.5119829818310672,0.09379084148041712,0.2437249904914191,0.009749519017152044,0.1340978360242711,0.05643126528579616,0.5687893956420322,0.24391004200422764
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,demographics_group_device,random_forest,20260908,fixed_0_5,0.5,513,189,324,0.5796345287086028,0.441557518816722,0.54673721340388,0.5443523493541615,0.47619047619047616,0.6172839506172839,0.5653021442495126,0.2437817354399724,0.11507930807943767,0.4171539961013645,0.5896854278954835,0.01847528214066627,0.4789572907730154,0.04982753594324339,0.549772540922018,0.02268587374489708,0.5422729727106372,0.02537440911286113,0.4731726407258322,0.09298286420014629,0.6263724411182038,0.08186499639931182,0.5660916040225675,0.023210152520713265,0.2433601015200595,0.0069986143943926785,0.13215293210813978,0.04077154412229455,0.4113613768614142,0.08027551752390603
