cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,outer_fold,n_subjects,selected_threshold_per_fold,predicted_positive_rate,threshold_source
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc,random_forest,20260908,0,166,0.45,0.45180722891566266,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc,random_forest,20260908,1,208,0.4,0.5961538461538461,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc,random_forest,20260908,2,90,0.55,0.15555555555555556,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc,random_forest,20260908,3,18,0.55,0.1111111111111111,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc,random_forest,20260908,4,31,0.5,0.2903225806451613,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc_demographics,hist_gradient_boosting,20260908,0,166,0.5,0.39759036144578314,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc_demographics,hist_gradient_boosting,20260908,1,208,0.45,0.5480769230769231,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc_demographics,hist_gradient_boosting,20260908,2,90,0.55,0.26666666666666666,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc_demographics,hist_gradient_boosting,20260908,3,18,0.5,0.2777777777777778,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc_demographics,hist_gradient_boosting,20260908,4,31,0.55,0.3225806451612903,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc_demographics,logistic_regression,20260908,0,166,0.65,0.12650602409638553,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc_demographics,logistic_regression,20260908,1,208,0.5,0.46153846153846156,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc_demographics,logistic_regression,20260908,2,90,0.65,0.17777777777777778,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc_demographics,logistic_regression,20260908,3,18,0.45,0.6666666666666666,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc_demographics,logistic_regression,20260908,4,31,0.45,0.6774193548387096,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc_demographics,random_forest,20260908,0,166,0.5,0.3192771084337349,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc_demographics,random_forest,20260908,1,208,0.4,0.6634615384615384,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc_demographics,random_forest,20260908,2,90,0.55,0.07777777777777778,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc_demographics,random_forest,20260908,3,18,0.55,0.1111111111111111,inner_cv_outer_train_only
group_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,signal_qc_demographics,random_forest,20260908,4,31,0.45,0.45161290322580644,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_grade,hist_gradient_boosting,20260908,0,167,0.6,0.2634730538922156,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_grade,hist_gradient_boosting,20260908,1,208,0.5,0.49038461538461536,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_grade,hist_gradient_boosting,20260908,2,91,0.45,0.7692307692307693,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_grade,hist_gradient_boosting,20260908,3,18,0.6,0.05555555555555555,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_grade,hist_gradient_boosting,20260908,4,31,0.55,0.0967741935483871,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_grade,logistic_regression,20260908,0,167,0.5,0.9281437125748503,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_grade,logistic_regression,20260908,1,208,0.5,0.5096153846153846,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_grade,logistic_regression,20260908,2,91,0.45,0.8791208791208791,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_grade,logistic_regression,20260908,3,18,0.55,0.05555555555555555,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_grade,logistic_regression,20260908,4,31,0.5,0.4838709677419355,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_grade,random_forest,20260908,0,167,0.55,0.3473053892215569,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_grade,random_forest,20260908,1,208,0.5,0.4855769230769231,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_grade,random_forest,20260908,2,91,0.45,0.7692307692307693,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_grade,random_forest,20260908,3,18,0.6,0.05555555555555555,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_grade,random_forest,20260908,4,31,0.55,0.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,hist_gradient_boosting,20260908,0,167,0.45,0.7245508982035929,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,hist_gradient_boosting,20260908,1,208,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,hist_gradient_boosting,20260908,2,91,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,hist_gradient_boosting,20260908,3,18,0.5,0.3888888888888889,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,hist_gradient_boosting,20260908,4,31,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,logistic_regression,20260908,0,167,0.5,0.718562874251497,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,logistic_regression,20260908,1,208,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,logistic_regression,20260908,2,91,0.5,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,logistic_regression,20260908,3,18,0.5,0.8888888888888888,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,logistic_regression,20260908,4,31,0.5,0.6129032258064516,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,random_forest,20260908,0,167,0.45,0.592814371257485,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,random_forest,20260908,1,208,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,random_forest,20260908,2,91,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,random_forest,20260908,3,18,0.5,0.3888888888888889,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,random_forest,20260908,4,31,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex,hist_gradient_boosting,20260908,0,167,0.4,0.9101796407185628,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex,hist_gradient_boosting,20260908,1,208,0.5,0.5432692307692307,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex,hist_gradient_boosting,20260908,2,91,0.5,0.7472527472527473,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex,hist_gradient_boosting,20260908,3,18,0.45,0.6666666666666666,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex,hist_gradient_boosting,20260908,4,31,0.5,0.6774193548387096,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex,logistic_regression,20260908,0,167,0.5,0.688622754491018,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex,logistic_regression,20260908,1,208,0.5,0.6009615384615384,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex,logistic_regression,20260908,2,91,0.5,0.7472527472527473,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex,logistic_regression,20260908,3,18,0.45,0.6666666666666666,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex,logistic_regression,20260908,4,31,0.5,0.6451612903225806,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex,random_forest,20260908,0,167,0.4,0.9101796407185628,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex,random_forest,20260908,1,208,0.5,0.5432692307692307,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex,random_forest,20260908,2,91,0.4,0.9340659340659341,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex,random_forest,20260908,3,18,0.45,0.6666666666666666,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex,random_forest,20260908,4,31,0.45,0.9032258064516129,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade,hist_gradient_boosting,20260908,0,167,0.4,0.9101796407185628,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade,hist_gradient_boosting,20260908,1,208,0.55,0.32211538461538464,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade,hist_gradient_boosting,20260908,2,91,0.5,0.6373626373626373,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade,hist_gradient_boosting,20260908,3,18,0.45,0.7777777777777778,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade,hist_gradient_boosting,20260908,4,31,0.6,0.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade,logistic_regression,20260908,0,167,0.5,0.7724550898203593,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade,logistic_regression,20260908,1,208,0.5,0.46634615384615385,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade,logistic_regression,20260908,2,91,0.5,0.7142857142857143,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade,logistic_regression,20260908,3,18,0.5,0.6666666666666666,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade,logistic_regression,20260908,4,31,0.5,0.41935483870967744,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade,random_forest,20260908,0,167,0.35,0.9101796407185628,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade,random_forest,20260908,1,208,0.6,0.24519230769230768,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade,random_forest,20260908,2,91,0.5,0.6263736263736264,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade,random_forest,20260908,3,18,0.55,0.1111111111111111,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade,random_forest,20260908,4,31,0.6,0.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade_group,hist_gradient_boosting,20260908,0,167,0.4,0.9101796407185628,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade_group,hist_gradient_boosting,20260908,1,208,0.55,0.24519230769230768,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade_group,hist_gradient_boosting,20260908,2,91,0.45,0.7472527472527473,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade_group,hist_gradient_boosting,20260908,3,18,0.6,0.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade_group,hist_gradient_boosting,20260908,4,31,0.6,0.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade_group,logistic_regression,20260908,0,167,0.5,0.7724550898203593,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade_group,logistic_regression,20260908,1,208,0.5,0.5,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade_group,logistic_regression,20260908,2,91,0.5,0.7142857142857143,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade_group,logistic_regression,20260908,3,18,0.5,0.4444444444444444,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade_group,logistic_regression,20260908,4,31,0.5,0.41935483870967744,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade_group,random_forest,20260908,0,167,0.5,0.5508982035928144,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade_group,random_forest,20260908,1,208,0.55,0.3942307692307692,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade_group,random_forest,20260908,2,91,0.5,0.6263736263736264,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade_group,random_forest,20260908,3,18,0.55,0.1111111111111111,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_sex_grade_group,random_forest,20260908,4,31,0.6,0.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics,hist_gradient_boosting,20260908,0,167,0.4,0.9101796407185628,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics,hist_gradient_boosting,20260908,1,208,0.55,0.32211538461538464,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics,hist_gradient_boosting,20260908,2,91,0.5,0.6373626373626373,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics,hist_gradient_boosting,20260908,3,18,0.45,0.7777777777777778,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics,hist_gradient_boosting,20260908,4,31,0.6,0.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics,logistic_regression,20260908,0,167,0.5,0.7724550898203593,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics,logistic_regression,20260908,1,208,0.5,0.46634615384615385,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics,logistic_regression,20260908,2,91,0.5,0.7142857142857143,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics,logistic_regression,20260908,3,18,0.5,0.6666666666666666,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics,logistic_regression,20260908,4,31,0.5,0.41935483870967744,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics,random_forest,20260908,0,167,0.35,0.9101796407185628,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics,random_forest,20260908,1,208,0.6,0.24519230769230768,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics,random_forest,20260908,2,91,0.5,0.6263736263736264,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics,random_forest,20260908,3,18,0.55,0.1111111111111111,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics,random_forest,20260908,4,31,0.6,0.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group,hist_gradient_boosting,20260908,0,167,0.5,0.9101796407185628,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group,hist_gradient_boosting,20260908,1,208,0.5,0.5384615384615384,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group,hist_gradient_boosting,20260908,2,91,0.55,0.6263736263736264,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group,hist_gradient_boosting,20260908,3,18,0.45,0.7777777777777778,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group,hist_gradient_boosting,20260908,4,31,0.45,0.967741935483871,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group,logistic_regression,20260908,0,167,0.45,0.9940119760479041,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group,logistic_regression,20260908,1,208,0.4,0.7067307692307693,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group,logistic_regression,20260908,2,91,0.45,0.989010989010989,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group,logistic_regression,20260908,3,18,0.5,0.7777777777777778,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group,logistic_regression,20260908,4,31,0.5,0.9354838709677419,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group,random_forest,20260908,0,167,0.45,0.9940119760479041,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group,random_forest,20260908,1,208,0.65,0.14423076923076922,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group,random_forest,20260908,2,91,0.55,0.21978021978021978,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group,random_forest,20260908,3,18,0.55,0.6111111111111112,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group,random_forest,20260908,4,31,0.5,0.967741935483871,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,hist_gradient_boosting,20260908,0,167,0.5,0.9101796407185628,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,hist_gradient_boosting,20260908,1,208,0.5,0.5384615384615384,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,hist_gradient_boosting,20260908,2,91,0.55,0.6263736263736264,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,hist_gradient_boosting,20260908,3,18,0.45,0.7777777777777778,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,hist_gradient_boosting,20260908,4,31,0.45,0.967741935483871,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,logistic_regression,20260908,0,167,0.45,0.9940119760479041,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,logistic_regression,20260908,1,208,0.4,0.7067307692307693,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,logistic_regression,20260908,2,91,0.45,0.9340659340659341,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,logistic_regression,20260908,3,18,0.5,0.7777777777777778,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,logistic_regression,20260908,4,31,0.5,0.9354838709677419,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,random_forest,20260908,0,167,0.45,0.9940119760479041,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,random_forest,20260908,1,208,0.45,0.6442307692307693,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,random_forest,20260908,2,91,0.4,0.9340659340659341,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,random_forest,20260908,3,18,0.55,0.3888888888888889,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,random_forest,20260908,4,31,0.5,0.9354838709677419,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,fnirs_device_only,hist_gradient_boosting,20260908,0,167,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,fnirs_device_only,hist_gradient_boosting,20260908,1,208,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,fnirs_device_only,hist_gradient_boosting,20260908,2,91,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,fnirs_device_only,hist_gradient_boosting,20260908,3,18,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,fnirs_device_only,hist_gradient_boosting,20260908,4,31,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,fnirs_device_only,logistic_regression,20260908,0,167,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,fnirs_device_only,logistic_regression,20260908,1,208,0.5,0.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,fnirs_device_only,logistic_regression,20260908,2,91,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,fnirs_device_only,logistic_regression,20260908,3,18,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,fnirs_device_only,logistic_regression,20260908,4,31,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,fnirs_device_only,random_forest,20260908,0,167,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,fnirs_device_only,random_forest,20260908,1,208,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,fnirs_device_only,random_forest,20260908,2,91,0.5,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,fnirs_device_only,random_forest,20260908,3,18,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,fnirs_device_only,random_forest,20260908,4,31,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_group_only,hist_gradient_boosting,20260908,0,167,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_group_only,hist_gradient_boosting,20260908,1,208,0.5,0.6346153846153846,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_group_only,hist_gradient_boosting,20260908,2,91,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_group_only,hist_gradient_boosting,20260908,3,18,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_group_only,hist_gradient_boosting,20260908,4,31,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_group_only,logistic_regression,20260908,0,167,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_group_only,logistic_regression,20260908,1,208,0.5,0.6346153846153846,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_group_only,logistic_regression,20260908,2,91,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_group_only,logistic_regression,20260908,3,18,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_group_only,logistic_regression,20260908,4,31,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_group_only,random_forest,20260908,0,167,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_group_only,random_forest,20260908,1,208,0.5,0.6346153846153846,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_group_only,random_forest,20260908,2,91,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_group_only,random_forest,20260908,3,18,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_group_only,random_forest,20260908,4,31,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_only,hist_gradient_boosting,20260908,0,167,0.5,0.6287425149700598,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_only,hist_gradient_boosting,20260908,1,208,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_only,hist_gradient_boosting,20260908,2,91,0.45,0.9010989010989011,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_only,hist_gradient_boosting,20260908,3,18,0.5,0.1111111111111111,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_only,hist_gradient_boosting,20260908,4,31,0.2,1.0,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_only,logistic_regression,20260908,0,167,0.5,0.6347305389221557,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_only,logistic_regression,20260908,1,208,0.5,0.44711538461538464,inner_cv_outer_train_only
group_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,grade_only,logistic_regression,20260908,2,91,0.45,0.9010989010989011,inner_cv_outer_train_only
