cv_protocol,cohort_name,modality,device,task,model,comparison,auroc_diff,auroc_diff_ci_low,auroc_diff_ci_high,significant_positive,significant_negative,feature_set_b,comparator_auroc,comparator_above_chance,significant_positive_credited
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,random_forest,signal_demographics_vs_demographics,-0.013620738591567,-0.0426860601562206,0.0175401019456566,0,0,demographics,0.595863424684895,1,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,random_forest,signal_qc_demographics_vs_qc_demographics,-0.0228946566169435,-0.0549951723165295,0.0089580889489954,0,0,qc_demographics,0.5949257308650541,1,0
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,random_forest,signal_qc_demographics_vs_demographics,-0.0238323504367844,-0.0556625726652633,0.0085269162945446,0,0,demographics,0.595863424684895,1,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,hist_gradient_boosting,signal_vs_demographics,0.0888541666666666,0.0110776052687526,0.1760595864750794,1,0,demographics,0.4963368055555555,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,hist_gradient_boosting,signal_demographics_vs_demographics,0.0848090277777777,0.0020713634543652,0.1617791485179116,1,0,demographics,0.4963368055555555,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,hist_gradient_boosting,signal_qc_demographics_vs_qc_demographics,0.0848090277777777,0.0092728159061784,0.1611776215547846,1,0,qc_demographics,0.4963368055555555,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,hist_gradient_boosting,signal_qc_demographics_vs_demographics,0.0848090277777777,0.0051221297807414,0.1660851553225169,1,0,demographics,0.4963368055555555,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,logistic_regression,signal_vs_demographics,0.0152777777777779,-0.0733075537155234,0.1012022001370047,0,0,demographics,0.5202256944444443,1,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,logistic_regression,signal_demographics_vs_demographics,0.0156770833333335,-0.0651165008148122,0.093944059793452,0,0,demographics,0.5202256944444443,1,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,logistic_regression,signal_qc_demographics_vs_qc_demographics,0.0402951388888889,-0.0298571045615255,0.1220543683949784,0,0,qc_demographics,0.5052256944444444,1,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,logistic_regression,signal_qc_demographics_vs_demographics,0.025295138888889,-0.0502258531625477,0.0999282783322321,0,0,demographics,0.5202256944444443,1,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,random_forest,signal_vs_demographics,0.0881770833333333,0.007462625412084,0.1689267895634611,1,0,demographics,0.4719097222222222,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,random_forest,signal_demographics_vs_demographics,0.0790624999999999,0.0010443067503715,0.1590211581816824,1,0,demographics,0.4719097222222222,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,random_forest,signal_qc_demographics_vs_qc_demographics,0.0653125,-0.0185177522598862,0.1457359634290894,0,0,qc_demographics,0.4840972222222222,0,0
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,random_forest,signal_qc_demographics_vs_demographics,0.0775,-0.0022711632374019,0.1592417404608761,0,0,demographics,0.4719097222222222,0,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,hist_gradient_boosting,signal_vs_demographics,-0.047725648964039,-0.1048921406924288,0.0069491017096727,0,0,demographics,0.5677482733984283,1,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,hist_gradient_boosting,signal_demographics_vs_demographics,-0.0040723981900452,-0.048676712170412,0.0402412083969755,0,0,demographics,0.5677482733984283,1,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,hist_gradient_boosting,signal_qc_demographics_vs_qc_demographics,-0.005611455108359,-0.0493793661795849,0.0397319611118023,0,0,qc_demographics,0.5692873303167421,1,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,hist_gradient_boosting,signal_qc_demographics_vs_demographics,-0.0040723981900452,-0.0481097549428779,0.0398071222203965,0,0,demographics,0.5677482733984283,1,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,logistic_regression,signal_vs_demographics,-0.0957876875446535,-0.1514666707839196,-0.0402408902917404,0,1,demographics,0.5896999285544178,1,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,logistic_regression,signal_demographics_vs_demographics,-0.0140331031197904,-0.0398747613558257,0.0156542169927935,0,0,demographics,0.5896999285544178,1,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,logistic_regression,signal_qc_demographics_vs_qc_demographics,-0.012059418909264,-0.0394320884659669,0.0152057973217048,0,0,qc_demographics,0.5855173850916885,1,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,logistic_regression,signal_qc_demographics_vs_demographics,-0.0162419623719933,-0.0467622508644388,0.0140130419171794,0,0,demographics,0.5896999285544178,1,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,random_forest,signal_vs_demographics,-0.0596659919028339,-0.1160969375550391,-0.0052045474125221,0,1,demographics,0.5724011669445106,1,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,random_forest,signal_demographics_vs_demographics,-0.014345677542272,-0.0553058615224125,0.0282640232108317,0,0,demographics,0.5724011669445106,1,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,random_forest,signal_qc_demographics_vs_qc_demographics,-0.0050369135508455,-0.0486338615514309,0.0372055130411547,0,0,qc_demographics,0.575089306977852,1,0
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,random_forest,signal_qc_demographics_vs_demographics,-0.0023487735175041,-0.0424568011026677,0.0401511215922643,0,0,demographics,0.5724011669445106,1,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,hist_gradient_boosting,signal_vs_demographics,-0.0084598957633319,-0.0764830354187245,0.0664812252177557,0,0,demographics,0.5330406343801801,1,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,hist_gradient_boosting,signal_demographics_vs_demographics,0.0053910368412406,-0.060393952811159,0.0658033297064433,0,0,demographics,0.5330406343801801,1,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,hist_gradient_boosting,signal_qc_demographics_vs_qc_demographics,0.0053910368412406,-0.0615569699388735,0.0682438629571312,0,0,qc_demographics,0.5330406343801801,1,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,hist_gradient_boosting,signal_qc_demographics_vs_demographics,0.0053910368412406,-0.0570392843501395,0.0667171180629589,0,0,demographics,0.5330406343801801,1,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,logistic_regression,signal_vs_demographics,-0.0487657363021369,-0.1165308171755576,0.0223838658846291,0,0,demographics,0.5676492988665383,1,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,logistic_regression,signal_demographics_vs_demographics,-0.0102220629302749,-0.0568327707073818,0.0375518213386257,0,0,demographics,0.5676492988665383,1,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,logistic_regression,signal_qc_demographics_vs_qc_demographics,0.0092588444364798,-0.0317614490527661,0.0549210234125215,0,0,qc_demographics,0.5718381792930425,1,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,logistic_regression,signal_qc_demographics_vs_demographics,0.013447724862984,-0.0350002635928721,0.0613875539544279,0,0,demographics,0.5676492988665383,1,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,random_forest,signal_vs_demographics,-0.0153517614204861,-0.084583027068761,0.0575361163487134,0,0,demographics,0.5547690515657901,1,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,random_forest,signal_demographics_vs_demographics,0.0022699102489432,-0.0596909836794896,0.0669613803944554,0,0,demographics,0.5547690515657901,1,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,random_forest,signal_qc_demographics_vs_qc_demographics,-0.0131341188417485,-0.0827525441343969,0.0546285416329298,0,0,qc_demographics,0.5508340426802862,1,0
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,random_forest,signal_qc_demographics_vs_demographics,-0.0170691277272524,-0.0803172937589396,0.0476137193956809,0,0,demographics,0.5547690515657901,1,0
