fold,epoch,train_loss
4,63,0.21753579257808117
4,64,0.2115856192496993
4,65,0.20220668169652453
4,66,0.20101204357162025
4,67,0.20521496134515135
4,68,0.1868760388645326
4,69,0.19781882232575684
4,70,0.19085068283429057
4,71,0.18672339627461404
4,72,0.17924259121743788
4,73,0.18862763736744104
4,74,0.17536818166697246
4,75,0.1770892408416138
4,76,0.17457057762405145
4,77,0.1677006310465173
4,78,0.17119015258106385
4,79,0.15885825302474987
4,80,0.166945489297002
5,1,0.9400784973009133
5,2,0.9203840906237378
5,3,0.900626175933414
5,4,0.8858975852713172
5,5,0.8689401808344288
5,6,0.8503968259434641
5,7,0.836298214432634
5,8,0.8117092877258489
5,9,0.7991776433255937
5,10,0.7779593556015579
5,11,0.7600820936538555
5,12,0.7362064884768592
5,13,0.7219322699087637
5,14,0.7006844285829568
5,15,0.6848604660711171
5,16,0.6612071869549928
5,17,0.6468779849417415
5,18,0.6359219473821146
5,19,0.6174189691190366
5,20,0.5999667193786598
5,21,0.5799286619380668
5,22,0.567012322353728
5,23,0.5582090842503088
5,24,0.5396441745537298
5,25,0.517660054527683
5,26,0.5066577996368762
5,27,0.499189011476658
5,28,0.47964542552276895
5,29,0.47704499021724417
5,30,0.4627742219118424
5,31,0.453360280872863
5,32,0.4353512049089243
5,33,0.429004689241633
5,34,0.41514361916500847
5,35,0.40988108037430565
5,36,0.3946718752016256
5,37,0.3811238397050787
5,38,0.36838313035758924
5,39,0.3654618039727211
5,40,0.355725461870064
5,41,0.35450652628033247
5,42,0.3346721856498424
5,43,0.33009598716909505
5,44,0.3176110810887666
5,45,0.3123362676964866
5,46,0.3067344707655318
5,47,0.31002639877943344
5,48,0.2963185142955662
5,49,0.28955072118544284
5,50,0.28669965064819947
5,51,0.27624830336850364
5,52,0.26226626962055394
5,53,0.2641609958660455
5,54,0.2683997148716891
5,55,0.25871018642260707
5,56,0.2475403114049523
5,57,0.2522743405935205
5,58,0.2379767500140049
5,59,0.2424842875312876
5,60,0.2294493333241086
5,61,0.22481166948506862
5,62,0.22090661415347346
5,63,0.22870650625339262
5,64,0.21288570738684984
5,65,0.21924110097281727
5,66,0.2091677678220066
5,67,0.2030477480571947
5,68,0.20072106405356785
5,69,0.1957824196620488
5,70,0.19105218806200558
5,71,0.18874721597006291
5,72,0.1905411295592785
5,73,0.1809147316272612
5,74,0.1858815640487053
5,75,0.18060040225585303
5,76,0.1652448311632062
5,77,0.169502260186422
5,78,0.1802381553951605
5,79,0.1692151589618053
5,80,0.15840825548878423
